seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100WL43,E12460,,7010001054021,野村アセットマネジメント株式会社,G14885,030,07A000,120,2024-07-06,2025-07-07,2025-09-30 09:00,有価証券報告書（内国投資信託受益証券）－第2期(2024/07/06－2025/07/07),,,,,,,0,0,0,1,1,1,0,1,1
2,S100WS2W,E35106,,,村上浩輝,,060,090001,360,,,2025-09-30 09:00,訂正報告書（大量保有報告書・変更報告書）,E35028,,,,S100WRF6,,0,0,0,1,1,1,0,1,1
3,S100WGEP,E12460,,7010001054021,野村アセットマネジメント株式会社,G03787,030,07A000,120,2025-01-07,2025-07-07,2025-09-30 09:00,有価証券報告書（内国投資信託受益証券）－第43期(2025/01/07－2025/07/07),,,,,,,0,0,0,1,1,1,0,1,1
4,S100WQ2W,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15276,030,07A000,120,2024-07-22,2025-06-30,2025-09-30 09:00,有価証券報告書（内国投資信託受益証券）－第1期(2024/07/22－2025/06/30),,,,,,,0,0,0,1,1,1,0,1,1
5,S100WQ77,E40815,,6120001264543,株式会社ＩＴ,,060,010002,350,,,2025-09-30 09:00,変更報告書,E00471,,,,,,0,0,0,1,1,1,0,1,1
6,S100WQ7N,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G14029,030,10A000,160,2024-12-31,2025-12-29,2025-09-30 09:00,半期報告書（内国投資信託受益証券）－第4期(2024/12/31－2025/12/29),,,,,,,0,0,0,1,1,0,0,1,1
7,S100WQPG,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G03561,030,995000,180,,,2025-09-30 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100WS6S,E01619,69730,3011001006511,協栄産業株式会社,,010,053000,180,,,2025-09-30 09:01,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
9,S100WNG3,E06748,,2010001049257,大和アセットマネジメント株式会社,G08019,030,07A000,120,2024-07-06,2025-07-07,2025-09-30 09:01,有価証券報告書（内国投資信託受益証券）－第15期(2024/07/06－2025/07/07),,,,,,,0,0,0,1,1,1,0,1,1
10,S100WP4D,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G04832,030,995000,180,,,2025-09-30 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
11,S100WQ9L,E14703,,8010001014858,キャピタル・インターナショナル株式会社,G09454,030,995000,180,,,2025-09-30 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
12,S100WL44,E12460,,7010001054021,野村アセットマネジメント株式会社,G14885,030,04A000,030,,,2025-09-30 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
13,S100WRLV,E26746,,,グローバル・ファンズ・トラスト・カンパニー,G14527,030,10C000,160,2025-01-01,2025-12-31,2025-09-30 09:01,半期報告書（外国投資信託受益証券）－第4期(2025/01/01－2025/12/31),,,,,,,0,0,0,0,1,1,0,0,1
14,S100WLH0,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G08246,030,995000,180,,,2025-09-30 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
15,S100WQ4D,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G08260,030,995000,180,,,2025-09-30 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
16,S100WP48,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G05649,030,995000,180,,,2025-09-30 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
17,S100WL4Q,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G14524,030,995000,180,,,2025-09-30 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
18,S100WGER,E12460,,7010001054021,野村アセットマネジメント株式会社,G03787,030,04A001,040,,,2025-09-30 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100V78M,,0,0,0,1,1,1,0,1,1
19,S100WKJK,E12460,,7010001054021,野村アセットマネジメント株式会社,G07059,030,07A000,120,2025-01-15,2025-07-14,2025-09-30 09:01,有価証券報告書（内国投資信託受益証券）－第34期(2025/01/15－2025/07/14),,,,,,,0,0,0,1,1,1,0,1,1
20,S100WQ2Q,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15276,030,04A000,030,,,2025-09-30 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
21,S100WKJM,E12460,,7010001054021,野村アセットマネジメント株式会社,G07059,030,04A000,030,,,2025-09-30 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
22,S100WQYE,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G04327,030,995000,180,,,2025-09-30 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
23,S100WQ4E,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G12978,030,995000,180,,,2025-09-30 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
24,S100WS6B,E05487,37710,8180001030616,株式会社システムリサーチ,,010,053000,180,,,2025-09-30 09:02,臨時報告書,,,,第19条第2項第4号,,,0,0,0,1,1,0,0,1,1
25,S100WPJU,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G08271,030,995000,180,,,2025-09-30 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
26,S100WRLX,E26746,,,グローバル・ファンズ・トラスト・カンパニー,G14527,030,04C001,040,,,2025-09-30 09:02,訂正有価証券届出書（外国投資信託受益証券）,,,,,S100W8RR,,0,0,0,0,1,0,0,0,1
27,S100WQ9N,E14703,,8010001014858,キャピタル・インターナショナル株式会社,G14697,030,995000,180,,,2025-09-30 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
28,S100WRBZ,E12882,,7010001054095,農林中金全共連アセットマネジメント株式会社,G08977,030,995000,180,,,2025-09-30 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
29,S100WL5X,E12460,,7010001054021,野村アセットマネジメント株式会社,G05145,030,07A000,120,2025-01-11,2025-07-10,2025-09-30 09:03,有価証券報告書（内国投資信託受益証券）－第37期(2025/01/11－2025/07/10),,,,,,,0,0,0,1,1,1,0,1,1
30,S100WL4S,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G15099,030,995000,180,,,2025-09-30 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
31,S100WP4V,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G14071,030,995000,180,,,2025-09-30 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
32,S100WL5Z,E12460,,7010001054021,野村アセットマネジメント株式会社,G05145,030,04A001,040,,,2025-09-30 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100V7G0,,0,0,0,1,1,1,0,1,1
33,S100WQ4F,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13065,030,995000,180,,,2025-09-30 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
34,S100WQLJ,E12460,,7010001054021,野村アセットマネジメント株式会社,G13954,030,995000,180,,,2025-09-30 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
35,S100WP4C,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G15019,030,995000,180,,,2025-09-30 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
36,S100WQ7R,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11823,030,07A000,120,2024-07-02,2025-06-30,2025-09-30 09:04,有価証券報告書（内国投資信託受益証券）－第25期(2024/07/02－2025/06/30),,,,,,,0,0,0,1,1,1,0,1,1
37,S100WQLL,E12460,,7010001054021,野村アセットマネジメント株式会社,G13598,030,995000,180,,,2025-09-30 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
38,S100WS7B,E00558,33060,6230001008369,日本製麻株式会社,,010,053000,180,,,2025-09-30 09:04,臨時報告書,,,,第19条第2項第3号,,,0,0,0,1,1,0,0,1,1
39,S100WL2C,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13287,030,995000,180,,,2025-09-30 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
40,S100WQLN,E12460,,7010001054021,野村アセットマネジメント株式会社,G15540,030,995000,180,,,2025-09-30 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
41,S100WQLO,E12460,,7010001054021,野村アセットマネジメント株式会社,G14617,030,995000,180,,,2025-09-30 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
42,S100WPVD,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G09046,030,995000,180,,,2025-09-30 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
