seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100Z0UF,E12481,,1010401025734,フィデリティ投信株式会社,G14940,030,07A000,120,2025-06-17,2026-06-15,2026-09-11 09:00,有価証券報告書（内国投資信託受益証券）－第3期(2025/06/17－2026/06/15),,,,,,,0,0,0,1,1,1,0,1,1
2,S100YZCD,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G15257,030,07A000,120,2025-12-13,2026-06-12,2026-09-11 09:00,有価証券報告書（内国投資信託受益証券）－第4期(2025/12/13－2026/06/12),,,,,,,0,0,0,1,1,1,0,1,1
3,S100YUTU,E12460,,7010001054021,野村アセットマネジメント株式会社,G05196,030,07A000,120,2025-12-16,2026-06-15,2026-09-11 09:00,有価証券報告書（内国投資信託受益証券）－第39期(2025/12/16－2026/06/15),,,,,,,0,0,0,1,1,1,0,1,1
4,S100Z1D1,E03645,85370,5110001022754,株式会社大光銀行,,010,170000,220,,,2026-09-11 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
5,S100Z0TV,E12481,,1010401025734,フィデリティ投信株式会社,G12325,030,07A000,120,2025-12-16,2026-06-15,2026-09-11 09:00,有価証券報告書（内国投資信託受益証券）－第19期(2025/12/16－2026/06/15),,,,,,,0,0,0,1,1,1,0,1,1
6,S100YZCC,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G15257,030,04A000,030,,,2026-09-11 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
7,S100YS0N,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G15110,030,10A000,160,2025-12-13,2026-12-14,2026-09-11 09:01,半期報告書（内国投資信託受益証券）－第3期(2025/12/13－2026/12/14),,,,,,,0,0,0,1,1,0,0,1,1
8,S100YXCD,E12460,,7010001054021,野村アセットマネジメント株式会社,G07592,030,04A000,030,,,2026-09-11 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
9,S100YUTV,E12460,,7010001054021,野村アセットマネジメント株式会社,G05196,030,04A001,040,,,2026-09-11 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100XICI,,0,0,0,1,1,1,0,1,1
10,S100YZX9,E09096,,9010001125976,ブラックロック・ジャパン株式会社,G12345,030,07A000,120,2025-12-16,2026-06-15,2026-09-11 09:01,有価証券報告書（内国投資信託受益証券）－第19期(2025/12/16－2026/06/15),,,,,,,0,0,0,1,1,1,0,1,1
