seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100Y2PN,E02040,68770,9021001027278,ＯＢＡＲＡ　ＧＲＯＵＰ株式会社,,010,043A00,160,2025-10-01,2026-09-30,2026-05-13 09:00,半期報告書－第68期(2025/10/01－2026/09/30),,,,,,,0,0,0,1,1,0,0,1,1
2,S100Y39W,E02423,79170,6011101056965,ＺＡＣＲＯＳ株式会社,,010,170000,220,,,2026-05-13 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
3,S100Y0ZA,E06748,,2010001049257,大和アセットマネジメント株式会社,G07127,030,07A000,120,2025-08-21,2026-02-20,2026-05-13 09:00,有価証券報告書（内国投資信託受益証券）－第41期(2025/08/21－2026/02/20),,,,,,,0,0,0,1,1,1,0,1,1
4,S100Y30C,E02691,82830,2120001077528,株式会社ＰＡＬＴＡＣ,,010,170000,220,,,2026-05-13 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
5,S100Y2Z6,E00975,45540,5010001084045,富士製薬工業株式会社,,010,043A00,160,2025-10-01,2026-09-30,2026-05-13 09:00,半期報告書－第62期(2025/10/01－2026/09/30),,,,,,,0,0,0,1,1,0,0,1,1
6,S100Y23U,E12481,,1010401025734,フィデリティ投信株式会社,G12934,030,07A000,120,2025-02-18,2026-02-16,2026-05-13 09:00,有価証券報告書（内国投資信託受益証券）－第8期(2025/02/18－2026/02/16),,,,,,,0,0,0,1,1,1,0,1,1
7,S100Y2PI,E02040,68770,9021001027278,ＯＢＡＲＡ　ＧＲＯＵＰ株式会社,,010,042000,135,,,2026-05-13 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
8,S100XZXI,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13285,030,07A000,120,2025-08-16,2026-02-16,2026-05-13 09:00,有価証券報告書（内国投資信託受益証券）－第38期(2025/08/16－2026/02/16),,,,,,,0,0,0,1,1,1,0,1,1
9,S100Y0BH,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G11287,030,04A000,030,,,2026-05-13 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100Y2Z8,E00975,45540,5010001084045,富士製薬工業株式会社,,010,042000,135,,,2026-05-13 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
11,S100XZXG,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13285,030,04A000,030,,,2026-05-13 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
12,S100Y0ZB,E06748,,2010001049257,大和アセットマネジメント株式会社,G07127,030,04A000,030,,,2026-05-13 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
13,S100XYJK,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G03056,030,10A000,160,2025-08-15,2026-08-14,2026-05-13 09:02,半期報告書（内国投資信託受益証券）－第25期(2025/08/15－2026/08/14),,,,,,,0,0,0,1,1,0,0,1,1
14,S100XZXT,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13287,030,07A000,120,2025-08-15,2026-02-16,2026-05-13 09:02,有価証券報告書（内国投資信託受益証券）－第36期(2025/08/15－2026/02/16),,,,,,,0,0,0,1,1,1,0,1,1
15,S100Y2H4,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13248,030,995000,180,,,2026-05-13 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0,1,1
16,S100XZRY,E06748,,2010001049257,大和アセットマネジメント株式会社,G01157,030,10A000,160,2025-08-21,2026-08-20,2026-05-13 09:02,半期報告書（内国投資信託受益証券）－第27期(2025/08/21－2026/08/20),,,,,,,0,0,0,1,1,0,0,1,1
17,S100Y2RD,E02792,74170,5290001015146,株式会社南陽,,010,170000,220,,,2026-05-13 09:03,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
18,S100Y0RS,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14790,030,10A000,160,2025-08-14,2026-08-13,2026-05-13 09:03,半期報告書（内国投資信託受益証券）－第10期(2025/08/14－2026/08/13),,,,,,,0,0,0,1,1,0,0,1,1
19,S100XZXW,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13287,030,04A000,030,,,2026-05-13 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
20,S100Y0BJ,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G11287,030,07A000,120,2025-08-16,2026-02-16,2026-05-13 09:03,有価証券報告書（内国投資信託受益証券）－第21期(2025/08/16－2026/02/16),,,,,,,0,0,0,1,1,1,0,1,1
21,S100Y39Y,E03415,27780,4180001086075,パレモ・ホールディングス株式会社,,010,030000,120,2025-02-21,2026-02-20,2026-05-13 09:04,有価証券報告書－第41期(2025/02/21－2026/02/20),,,,,,,0,0,0,1,1,1,0,1,1
22,S100XZS2,E06748,,2010001049257,大和アセットマネジメント株式会社,G01157,030,04A000,030,,,2026-05-13 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
