seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100XM9F,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G08630,030,995000,180,,,2026-03-04 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
2,S100XODE,E01793,67700,3010801000723,アルプスアルパイン株式会社,,010,170000,220,,,2026-03-04 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
3,S100XONY,E06718,,7240001008045,日本鉱泉株式会社,,060,090001,360,,,2026-03-04 09:00,訂正報告書（大量保有報告書・変更報告書）,E01366,,,,S100XMS1,,0,0,0,1,1,1,0,1,1
4,S100XLW2,E06748,,2010001049257,大和アセットマネジメント株式会社,G02696,030,04A000,030,,,2026-03-04 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
5,S100XI79,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G07434,030,04A000,030,,,2026-03-04 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
6,S100XOCG,E03641,85440,5040001000008,株式会社　京葉銀行,,010,170000,220,,,2026-03-04 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
7,S100XI7C,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G07434,030,07A000,120,2025-06-06,2025-12-05,2026-03-04 09:01,有価証券報告書（内国投資信託受益証券）－第33期(2025/06/06－2025/12/05),,,,,,,0,0,0,1,1,1,0,1,1
8,S100XOKI,E02378,79360,8140001005877,株式会社アシックス,,010,030000,120,2025-01-01,2025-12-31,2026-03-04 09:01,有価証券報告書－第72期(2025/01/01－2025/12/31),,,,,,,0,0,0,1,1,1,0,1,1
9,S100XFZB,E14415,,2010001066608,シンプレクス・アセット・マネジメント株式会社,G09007,030,07A000,120,2024-12-05,2025-12-04,2026-03-04 09:01,有価証券報告書（内国投資信託受益証券）－第13期(2024/12/05－2025/12/04),,,,,,,0,0,0,1,1,1,0,1,1
10,S100XMY7,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G05426,030,07A000,120,2025-06-05,2025-12-04,2026-03-04 09:02,有価証券報告書（内国投資信託受益証券）－第37期(2025/06/05－2025/12/04),,,,,,,0,0,0,1,1,1,0,1,1
