seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
116,S100PVIT,E04365,93760,1010001031554,株式会社ユーラシア旅行社,,010,030000,120,2021-10-01,2022-09-30,2022-12-26 09:48,有価証券報告書－第37期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
117,S100PVIU,E04365,93760,1010001031554,株式会社ユーラシア旅行社,,010,042000,135,,,2022-12-26 09:48,確認書,,,,,,,0,0,0,0,1,0,0
118,S100PVIX,E04365,93760,1010001031554,株式会社ユーラシア旅行社,,015,010000,235,,,2022-12-26 09:49,内部統制報告書－第37期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
119,S100PUTY,E04564,,8010001013240,株式会社　ニュー・オータニ,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 09:58,半期報告書－第60期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
120,S100PUWT,E03842,,6010001024000,トーア再保険株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 09:58,半期報告書－第84期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
121,S100PUI3,E04370,,9010001095716,東日本高速道路株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 10:00,半期報告書－第18期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
122,S100PUXU,E03842,,6010001024000,トーア再保険株式会社,,010,042000,135,,,2022-12-26 10:00,確認書,,,,,,,0,0,0,0,1,0,0
123,S100PVC4,E22042,21850,4180001036617,株式会社シイエム・シイ,,010,053000,180,,,2022-12-26 10:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
124,S100PV40,E01460,,3230001006466,佐藤鉄工株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 10:03,半期報告書－第50期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
125,S100PRN0,E05821,17730,,ワイ・ティー・エル・コーポレーション・バーハッド,,010,080000,120,2021-07-01,2022-06-30,2022-12-26 10:04,有価証券報告書,,,,,,,0,0,0,0,1,1,0
126,S100PRN6,E05821,17730,,ワイ・ティー・エル・コーポレーション・バーハッド,,010,092000,135,,,2022-12-26 10:05,確認書,,,,,,,0,0,0,0,1,1,0
127,S100PRN1,E05821,17730,,ワイ・ティー・エル・コーポレーション・バーハッド,,015,020000,235,,,2022-12-26 10:06,内部統制報告書,,,,,,,0,0,0,0,1,1,0
128,S100PRN4,E05821,17730,,ワイ・ティー・エル・コーポレーション・バーハッド,,010,093000,140,2022-07-01,2022-09-30,2022-12-26 10:07,四半期報告書,,,,,,,0,0,0,0,1,1,0
129,S100PU2X,E05821,17730,,ワイ・ティー・エル・コーポレーション・バーハッド,,010,092000,135,,,2022-12-26 10:07,確認書,,,,,,,0,0,0,0,1,1,0
130,S100PTSY,E04196,,3230001001632,立山黒部貫光株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 10:09,半期報告書－第59期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
131,S100PV4K,E03532,,6010001008845,株式会社みずほ銀行,,060,010000,350,,,2022-12-26 10:09,大量保有報告書,E23634,,,,,,0,0,0,1,1,1,0
132,S100PVFX,E00098,19260,7010001008811,ライト工業株式会社,,010,053000,180,,,2022-12-26 10:10,臨時報告書,,,,第19条第2項第3号,,,0,0,0,1,1,0,0
133,S100PO21,E31533,,1020001108566,スカイオーシャン・アセットマネジメント株式会社,G13512,030,07A000,120,2022-03-26,2022-09-26,2022-12-26 10:11,有価証券報告書（内国投資信託受益証券）－第6期(令和4年3月26日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
134,S100PO20,E31533,,1020001108566,スカイオーシャン・アセットマネジメント株式会社,G13370,030,07A000,120,2022-03-26,2022-09-26,2022-12-26 10:11,有価証券報告書（内国投資信託受益証券）－第7期(令和4年3月26日－令和4年9月26日),,,,,,,0,0,0,1,1,1,0
135,S100PVJI,E38302,,3020001120643,フェムトパートナーズ株式会社,,060,010000,350,,,2022-12-26 10:14,大量保有報告書,E38043,,,,,,0,0,0,1,1,0,0
136,S100PULH,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:17,訂正報告書（大量保有報告書・変更報告書）,E27047,,,,S100N9Y8,,0,0,0,1,1,1,0
137,S100PUZ3,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:18,訂正報告書（大量保有報告書・変更報告書）,E27047,,,,S100NDKW,,0,0,0,1,1,1,0
138,S100PVIW,E00487,29110,5100001022185,旭松食品株式会社,,010,030001,130,,,2022-12-26 10:18,訂正有価証券報告書－第72期(令和3年4月1日－令和4年3月31日),,,,,S100OH8S,,0,0,0,1,1,0,0
139,S100PVHD,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:20,訂正報告書（大量保有報告書・変更報告書）,E27047,,,,S100NJ2B,,0,0,0,1,1,1,0
140,S100PVHE,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:22,訂正報告書（大量保有報告書・変更報告書）,E27047,,,,S100NMDU,,0,0,0,1,1,1,0
141,S100PVJS,E01034,49580,2010001063068,長谷川香料株式会社,,010,053000,180,,,2022-12-26 10:22,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
142,S100PVJ6,E00045,,6080101013425,大室温泉株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 10:23,半期報告書－第64期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
143,S100PVHI,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:23,訂正報告書（大量保有報告書・変更報告書）,E27047,,,,S100NPUR,,0,0,0,1,1,1,0
144,S100PVHF,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:25,訂正報告書（大量保有報告書・変更報告書）,E27047,,,,S100NT06,,0,0,0,1,1,1,0
145,S100PTJ7,E02719,98690,6140001068331,加藤産業株式会社,,010,030000,120,2021-10-01,2022-09-30,2022-12-26 10:25,有価証券報告書－第76期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
146,S100PVHJ,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:26,訂正報告書（大量保有報告書・変更報告書）,E27047,,,,S100NU69,,0,0,0,1,1,1,0
147,S100PVJJ,E22464,,9200001019820,株式会社岐阜中濃土地建物,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 10:26,半期報告書－第19期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
148,S100PVHK,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:27,訂正報告書（大量保有報告書・変更報告書）,E27047,,,,S100NVEB,,0,0,0,1,1,1,0
149,S100PVHG,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:27,訂正報告書（大量保有報告書・変更報告書）,E27047,,,,S100O2SK,,0,0,0,1,1,1,0
150,S100PTJG,E02719,98690,6140001068331,加藤産業株式会社,,015,010000,235,,,2022-12-26 10:28,内部統制報告書－第76期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
151,S100PVHH,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:28,訂正報告書（大量保有報告書・変更報告書）,E27047,,,,S100O3KQ,,0,0,0,1,1,1,0
152,S100PTJI,E02719,98690,6140001068331,加藤産業株式会社,,010,042000,135,,,2022-12-26 10:29,確認書,,,,,,,0,0,0,0,1,0,0
153,S100PVJ8,E33382,41240,2120001149244,大阪油化工業株式会社,,010,053000,180,,,2022-12-26 10:30,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
154,S100PVHP,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:32,訂正報告書（大量保有報告書・変更報告書）,E32854,,,,S100OG0A,,0,0,0,1,1,1,0
155,S100PVJT,E00487,29110,5100001022185,旭松食品株式会社,,010,042100,135,,,2022-12-26 10:33,確認書,,,,,S100PVIW,,0,0,0,0,1,0,0
156,S100PVIC,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:33,訂正報告書（大量保有報告書・変更報告書）,E32854,,,,S100P8FI,,0,0,0,1,1,1,0
157,S100PVHM,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:34,訂正報告書（大量保有報告書・変更報告書）,E32854,,,,S100PBDH,,0,0,0,1,1,1,0
158,S100PVHN,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:34,訂正報告書（大量保有報告書・変更報告書）,E32854,,,,S100PKIZ,,0,0,0,1,1,1,0
159,S100PVHO,E05982,,,バークレイズ・バンク・ピーエルシー,,060,090001,360,,,2022-12-26 10:35,訂正報告書（大量保有報告書・変更報告書）,E32854,,,,S100PPEO,,0,0,0,1,1,1,0
160,S100PVIR,E36117,,7010003026448,合同会社エメラルド,,060,090001,360,,,2022-12-26 10:37,訂正報告書（大量保有報告書・変更報告書）,E36969,,,,S100PU83,,0,0,0,1,1,0,0
161,S100PV7A,E04547,,2010401027614,株式会社ホテルオークラ,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 10:38,半期報告書－第80期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
162,S100PV9L,E02169,,2011401004553,トーハツ株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 10:38,半期報告書－第119期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
163,S100PV73,E03764,86160,1010001034202,東海東京フィナンシャル・ホールディングス株式会社,,010,110000,080,,,2022-12-26 10:43,発行登録書（株券､社債券等）,,,,,,,0,0,0,1,1,1,0
164,S100PU33,E04381,,5410001000498,株式会社秋田放送,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 10:45,半期報告書－第70期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
165,S100PVK9,E04119,,7240001009191,広島観光開発株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 10:51,半期報告書－第67期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
166,S100PVK8,E05340,37120,9120001043911,株式会社情報企画,,010,053000,180,,,2022-12-26 10:54,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
167,S100PVJW,E01986,69320,3120001041581,株式会社遠藤照明,,010,030001,130,,,2022-12-26 10:54,訂正有価証券報告書－第47期(平成29年4月1日－平成30年3月31日),,,,,S100DEAR,,0,0,0,1,1,0,0
168,S100PUPA,E04684,,8050001008220,株式会社笠間ゴルフクラブ,,010,030000,120,2021-10-01,2022-09-30,2022-12-26 10:55,有価証券報告書－第50期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
169,S100PVKR,E01986,69320,3120001041581,株式会社遠藤照明,,010,042100,135,,,2022-12-26 10:59,確認書,,,,,S100PVJW,,0,0,0,0,1,0,0
170,S100PVK1,E01833,,3010701003801,株式会社サンコーシヤ,,010,030001,130,,,2022-12-26 10:59,訂正有価証券報告書－第91期(平成29年4月1日－平成30年3月31日),,,,,S100DGF5,,0,0,0,1,1,0,0
171,S100PVH4,E36002,41720,2260001004724,東和ハイシステム株式会社,,010,030000,120,2021-10-01,2022-09-30,2022-12-26 11:00,有価証券報告書－第45期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
172,S100PVH6,E36002,41720,2260001004724,東和ハイシステム株式会社,,015,010000,235,,,2022-12-26 11:01,内部統制報告書－第45期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
173,S100PVH5,E36002,41720,2260001004724,東和ハイシステム株式会社,,010,042000,135,,,2022-12-26 11:01,確認書,,,,,,,0,0,0,0,1,0,0
174,S100PVK2,E01986,69320,3120001041581,株式会社遠藤照明,,010,030001,130,,,2022-12-26 11:03,訂正有価証券報告書－第48期(平成30年4月1日－平成31年3月31日),,,,,S100G5ZR,,0,0,0,1,1,0,0
175,S100PVKC,E01833,,3010701003801,株式会社サンコーシヤ,,010,030001,130,,,2022-12-26 11:04,訂正有価証券報告書－第92期(平成30年4月1日－平成31年3月31日),,,,,S100GA77,,0,0,0,1,1,0,0
176,S100PVKU,E01986,69320,3120001041581,株式会社遠藤照明,,010,042100,135,,,2022-12-26 11:07,確認書,,,,,S100PVK2,,0,0,0,0,1,0,0
177,S100PVKL,E01833,,3010701003801,株式会社サンコーシヤ,,010,030001,130,,,2022-12-26 11:08,訂正有価証券報告書－第93期(平成31年4月1日－令和2年3月31日),,,,,S100J1Y7,,0,0,0,1,1,0,0
178,S100PVIJ,E12882,,7010001054095,農林中金全共連アセットマネジメント株式会社,G08977,030,995000,180,,,2022-12-26 11:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
179,S100PVK3,E01986,69320,3120001041581,株式会社遠藤照明,,010,030001,130,,,2022-12-26 11:11,訂正有価証券報告書－第49期(平成31年4月1日－令和2年3月31日),,,,,S100J0C8,,0,0,0,1,1,0,0
180,S100PV0G,E38344,,4010403015128,Ｇｌｏｂａｌ　Ｃａｔａｌｙｓｔ　Ｖｅｎｔｕｒｅ　Ｍａｎａｇｅｍｅｎｔ　Ｊａｐａｎ合同会社,,060,090001,360,,,2022-12-26 11:12,訂正報告書（大量保有報告書・変更報告書）,E38162,,,,S100PU01,,0,0,0,1,1,0,0
181,S100PVKP,E01833,,3010701003801,株式会社サンコーシヤ,,010,030001,130,,,2022-12-26 11:13,訂正有価証券報告書－第94期(令和2年4月1日－令和3年3月31日),,,,,S100LU1S,,0,0,0,1,1,0,0
182,S100PVL1,E01986,69320,3120001041581,株式会社遠藤照明,,010,042100,135,,,2022-12-26 11:15,確認書,,,,,S100PVK3,,0,0,0,0,1,0,0
183,S100PVKA,E01986,69320,3120001041581,株式会社遠藤照明,,010,030001,130,,,2022-12-26 11:18,訂正有価証券報告書－第50期(令和2年4月1日－令和3年3月31日),,,,,S100LP3Z,,0,0,0,1,1,0,0
184,S100PVL0,E38283,,,秋山　広宣,,060,010000,350,,,2022-12-26 11:19,大量保有報告書,E38192,,,,,,0,0,0,1,1,1,0
185,S100PVL9,E01986,69320,3120001041581,株式会社遠藤照明,,010,042100,135,,,2022-12-26 11:21,確認書,,,,,S100PVKA,,0,0,0,0,1,0,0
186,S100PVK5,E30996,36980,6011001062642,株式会社ＣＲＩ・ミドルウェア,,010,053000,180,,,2022-12-26 11:21,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
187,S100PVKQ,E01833,,3010701003801,株式会社サンコーシヤ,,010,030001,130,,,2022-12-26 11:22,訂正有価証券報告書－第95期(令和3年4月1日－令和4年3月31日),,,,,S100OLAO,,0,0,0,1,1,0,0
188,S100PV8Q,E27280,36720,6011001065018,株式会社オルトプラス,,010,053000,180,,,2022-12-26 11:23,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
189,S100PVKJ,E01986,69320,3120001041581,株式会社遠藤照明,,010,030001,130,,,2022-12-26 11:25,訂正有価証券報告書－第51期(令和3年4月1日－令和4年3月31日),,,,,S100OHYQ,,0,0,0,1,1,0,0
190,S100PVLH,E01986,69320,3120001041581,株式会社遠藤照明,,010,042100,135,,,2022-12-26 11:29,確認書,,,,,S100PVKJ,,0,0,0,0,1,0,0
191,S100PVKW,E33272,65510,8010001107240,株式会社ツナググループ・ホールディングス,,010,053000,180,,,2022-12-26 11:29,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
192,S100PVEJ,E11943,,,Ｅｖｏ　Ｆｕｎｄ,,060,010002,350,,,2022-12-26 11:30,変更報告書,E26596,,,,S100O6UM,,0,0,0,1,1,1,0
193,S100PVLJ,E34271,34940,5011101020237,株式会社マリオン,,010,053000,180,,,2022-12-26 11:30,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
194,S100PVH7,E36002,41720,2260001004724,東和ハイシステム株式会社,,010,053000,180,,,2022-12-26 11:31,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
195,S100PVLQ,E03810,,6010001074037,野村證券株式会社,,060,010002,350,,,2022-12-26 11:40,変更報告書,E01308,,,,,,0,0,0,1,1,1,0
196,S100PPP6,E05884,,,スリーエム　カンパニー,,010,150003,100,,,2022-12-26 11:44,発行登録追補書類,,,,,S100NJYU,,0,0,0,0,1,1,0
197,S100PVJO,E32380,61960,7010001079968,株式会社ストライク,,010,053000,180,,,2022-12-26 11:47,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
198,S100PVEZ,E35917,,,キャピタル・アールイー・エルエルシー,,060,010002,350,,,2022-12-26 11:47,変更報告書,E00521,,,,S100JDR0,,0,0,0,1,1,1,0
199,S100PVFI,E38205,51370,9010901033015,株式会社スマートドライブ,,010,030000,120,2021-10-01,2022-09-30,2022-12-26 11:49,有価証券報告書－第9期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
200,S100PVFK,E38205,51370,9010901033015,株式会社スマートドライブ,,010,042000,135,,,2022-12-26 11:49,確認書,,,,,,,0,0,0,0,1,0,0
201,S100PV7Q,E38274,,8011101045256,ＮＨＮ　テコラス株式会社,,060,090001,360,,,2022-12-26 11:53,訂正報告書（大量保有報告書・変更報告書）,E27280,,,,S100PRXZ,,0,0,0,1,1,0,0
202,S100PVL2,E37153,92120,4010001142142,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ株式会社,,010,053000,180,,,2022-12-26 11:57,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
203,S100PURF,E00596,,6220001003750,倉庫精練株式会社,,010,053000,180,,,2022-12-26 12:00,臨時報告書,,,,第19条第2項第9号,,,0,0,0,1,1,0,0
204,S100PVIQ,E36697,49370,9010901023800,株式会社Ｗａｑｏｏ,,010,053000,180,,,2022-12-26 12:01,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
205,S100PVK4,E34513,44450,9010001086161,リビン・テクノロジーズ株式会社,,010,030000,120,2021-10-01,2022-09-30,2022-12-26 12:03,有価証券報告書－第19期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
206,S100PVM3,E00707,94700,7010701021114,株式会社学研ホールディングス,,010,053000,180,,,2022-12-26 12:03,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
207,S100PVKB,E34513,44450,9010001086161,リビン・テクノロジーズ株式会社,,015,010000,235,,,2022-12-26 12:04,内部統制報告書－第19期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
208,S100PVLZ,E01833,,3010701003801,株式会社サンコーシヤ,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 12:04,半期報告書－第96期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
209,S100PVKO,E34513,44450,9010001086161,リビン・テクノロジーズ株式会社,,010,042000,135,,,2022-12-26 12:04,確認書,,,,,,,0,0,0,0,1,0,0
210,S100PVKV,E34513,44450,9010001086161,リビン・テクノロジーズ株式会社,,010,053000,180,,,2022-12-26 12:04,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
211,S100PVLM,E14857,,,エスエムティー・ファンド・サービシーズ（アイルランド）リミテッド,G05836,030,10C000,160,2022-04-01,2023-03-31,2022-12-26 12:06,半期報告書（外国投資信託受益証券）－第25期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,0,1,1,0
212,S100PVE9,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,030001,130,,,2022-12-26 12:17,訂正有価証券報告書－第16期(平成31年2月1日－令和2年1月31日),,,,,S100IHOW,,0,0,0,1,1,0,0
213,S100PVKD,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,043001,150,,,2022-12-26 12:18,訂正四半期報告書－第17期第1四半期(令和2年2月1日－令和2年4月30日),,,,,S100IRMM,,0,0,0,1,1,0,0
214,S100PVKE,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,043001,150,,,2022-12-26 12:18,訂正四半期報告書－第17期第2四半期(令和2年5月1日－令和2年7月31日),,,,,S100JMOO,,0,0,0,1,1,0,0
215,S100PVKF,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,043001,150,,,2022-12-26 12:19,訂正四半期報告書－第17期第3四半期(令和2年8月1日－令和2年10月31日),,,,,S100KCT2,,0,0,0,1,1,0,0
216,S100PVET,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,030001,130,,,2022-12-26 12:20,訂正有価証券報告書－第17期(令和2年2月1日－令和3年1月31日),,,,,S100L7TX,,0,0,0,1,1,0,0
217,S100PVKG,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,043001,150,,,2022-12-26 12:20,訂正四半期報告書－第18期第1四半期(令和3年2月1日－令和3年4月30日),,,,,S100LIDK,,0,0,0,1,1,0,0
218,S100PVKH,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,043001,150,,,2022-12-26 12:21,訂正四半期報告書－第18期第2四半期(令和3年5月1日－令和3年7月31日),,,,,S100MF7Z,,0,0,0,1,1,0,0
219,S100PVKI,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,043001,150,,,2022-12-26 12:22,訂正四半期報告書－第18期第3四半期(令和3年8月1日－令和3年10月31日),,,,,S100N1UF,,0,0,0,1,1,0,0
220,S100PVEU,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,030001,130,,,2022-12-26 12:22,訂正有価証券報告書－第18期(令和3年2月1日－令和4年1月31日),,,,,S100NXW9,,0,0,0,1,1,0,0
221,S100PVKK,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,043001,150,,,2022-12-26 12:23,訂正四半期報告書－第19期第1四半期(令和4年2月1日－令和4年4月30日),,,,,S100O8IV,,0,0,0,1,1,0,0
222,S100PVKM,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,043001,150,,,2022-12-26 12:24,訂正四半期報告書－第19期第2四半期(令和4年5月1日－令和4年7月31日),,,,,S100P6TN,,0,0,0,1,1,0,0
223,S100PVL6,E32108,39310,1010401055616,株式会社バリューゴルフ,,015,010001,236,,,2022-12-26 12:25,訂正内部統制報告書－第16期(平成31年2月1日－令和2年1月31日),,,,,S100IHP0,,0,0,0,1,1,0,0
224,S100PVL7,E32108,39310,1010401055616,株式会社バリューゴルフ,,015,010001,236,,,2022-12-26 12:26,訂正内部統制報告書－第17期(令和2年2月1日－令和3年1月31日),,,,,S100L7U0,,0,0,0,1,1,0,0
225,S100PVL8,E32108,39310,1010401055616,株式会社バリューゴルフ,,015,010001,236,,,2022-12-26 12:27,訂正内部統制報告書－第18期(令和3年2月1日－令和4年1月31日),,,,,S100NXWB,,0,0,0,1,1,0,0
226,S100PVLP,E14857,,,エスエムティー・ファンド・サービシーズ（アイルランド）リミテッド,G05836,030,04C001,040,,,2022-12-26 12:29,訂正有価証券届出書（外国投資信託受益証券）,,,,,S100P9QK,,0,0,0,0,1,0,0
227,S100PVMI,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,043000,140,2022-08-01,2022-10-31,2022-12-26 12:46,四半期報告書－第19期第3四半期(令和4年8月1日－令和4年10月31日),,,,,,,0,0,0,1,1,0,0
228,S100PVMG,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,042000,135,,,2022-12-26 12:47,確認書,,,,,,,0,0,0,0,1,0,0
229,S100PUAS,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G04832,030,995000,180,,,2022-12-26 12:58,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
230,S100PV5X,E04116,,1430001007925,株式会社じょうてつ,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 12:59,半期報告書－第111期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
231,S100PVIM,E01209,,2290001045328,株式会社麻生,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 13:00,半期報告書－第62期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
232,S100PUAT,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G05649,030,995000,180,,,2022-12-26 13:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
233,S100PVML,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,042100,135,,,2022-12-26 13:05,確認書,,,,,S100PVE9,,0,0,0,0,1,0,0
234,S100PVMO,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,042300,135,,,2022-12-26 13:06,確認書,,,,,S100PVKD,,0,0,0,0,1,0,0
235,S100PVMP,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,042300,135,,,2022-12-26 13:07,確認書,,,,,S100PVKE,,0,0,0,0,1,0,0
236,S100PVMQ,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,042300,135,,,2022-12-26 13:08,確認書,,,,,S100PVKF,,0,0,0,0,1,0,0
237,S100PVLA,E33052,,9260001010245,桃太郎源株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 13:09,半期報告書－第16期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
238,S100PVMM,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,042100,135,,,2022-12-26 13:10,確認書,,,,,S100PVET,,0,0,0,0,1,0,0
239,S100PVMR,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,042300,135,,,2022-12-26 13:11,確認書,,,,,S100PVKG,,0,0,0,0,1,0,0
240,S100PVMS,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,042300,135,,,2022-12-26 13:12,確認書,,,,,S100PVKH,,0,0,0,0,1,0,0
241,S100PVMT,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,042300,135,,,2022-12-26 13:14,確認書,,,,,S100PVKI,,0,0,0,0,1,0,0
242,S100PVN5,E37744,95540,5012401024308,株式会社ＡＶｉＣ,,010,030000,120,2021-10-01,2022-09-30,2022-12-26 13:15,有価証券報告書－第10期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
243,S100PVMN,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,042100,135,,,2022-12-26 13:15,確認書,,,,,S100PVEU,,0,0,0,0,1,0,0
244,S100PTKU,E06989,,,市野　諮,,060,010002,350,,,2022-12-22 13:46,変更報告書,E02242,,,,,2022-12-26 13:16,0,1,0,1,1,1,0
245,S100PVMV,E32108,39310,1010401055616,株式会社バリューゴルフ,,010,042300,135,,,2022-12-26 13:16,確認書,,,,,S100PVKK,,0,0,0,0,1,0,0
246,S100PVNB,E00258,17890,3011101040583,株式会社ＥＴＳホールディングス,,010,053000,180,,,2022-12-26 13:16,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
247,S100PVM0,E00187,97670,1011101015686,日建工学株式会社,,010,030001,130,,,2022-12-26 13:17,訂正有価証券報告書－第59期(令和3年4月1日－令和4年3月31日),,,,,S100OK22,,0,0,0,1,1,0,0
