seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100Y9AP,E12460,,7010001054021,野村アセットマネジメント株式会社,G05559,030,04A000,030,,,2026-07-27 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
2,S100YA15,E12460,,7010001054021,野村アセットマネジメント株式会社,G05556,030,07A000,120,2025-05-13,2026-05-11,2026-07-27 09:00,有価証券報告書（内国投資信託受益証券）－第19期(2025/05/13－2026/05/11),,,,,,,0,0,0,1,1,1,0,1,1
3,S100YRBJ,E06748,,2010001049257,大和アセットマネジメント株式会社,G04687,030,995000,180,,,2026-07-27 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
4,S100YR57,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11816,030,07A000,120,2025-04-29,2026-04-27,2026-07-27 09:00,有価証券報告書（内国投資信託受益証券）－第27期(2025/04/29－2026/04/27),,,,,,,0,0,0,1,1,1,0,1,1
5,S100YQE3,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G07194,030,995000,180,,,2026-07-27 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100YOP5,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G11372,030,07A000,120,2025-10-31,2026-04-30,2026-07-27 09:01,有価証券報告書（内国投資信託受益証券）－第21期(2025/10/31－2026/04/30),,,,,,,0,0,0,1,1,1,0,1,1
7,S100Y9AO,E12460,,7010001054021,野村アセットマネジメント株式会社,G05559,030,07A000,120,2025-05-13,2026-05-11,2026-07-27 09:01,有価証券報告書（内国投資信託受益証券）－第19期(2025/05/13－2026/05/11),,,,,,,0,0,0,1,1,1,0,1,1
8,S100YQPA,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12501,030,07A000,120,2025-04-26,2026-04-27,2026-07-27 09:01,有価証券報告書（内国投資信託受益証券）－第9期(2025/04/26－2026/04/27),,,,,,,0,0,0,1,1,1,0,1,1
9,S100YR58,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11816,030,04A000,030,,,2026-07-27 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100YA16,E12460,,7010001054021,野村アセットマネジメント株式会社,G05556,030,04A000,030,,,2026-07-27 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
11,S100YPPJ,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G11116,030,07A000,120,2025-04-29,2026-04-27,2026-07-27 09:02,有価証券報告書（内国投資信託受益証券）－第11期(2025/04/29－2026/04/27),,,,,,,0,0,0,1,1,1,0,1,1
12,S100YS2O,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G14682,030,995000,180,,,2026-07-27 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
13,S100YOP4,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G11372,030,04A000,030,,,2026-07-27 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
14,S100YRBK,E06748,,2010001049257,大和アセットマネジメント株式会社,G13960,030,995000,180,,,2026-07-27 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
15,S100Y374,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G03101,030,10A000,160,2025-10-28,2026-10-26,2026-07-27 09:02,半期報告書（内国投資信託受益証券）－第25期(2025/10/28－2026/10/26),,,,,,,0,0,0,1,1,0,0,1,1
