seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100SF9D,E39212,,,新谷　哲,,060,010000,350,,,2023-12-08 07:07,大量保有報告書,E39190,,,,,,0,0,0,1,1,0,0,1,1
2,S100SC7M,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14466,030,10A000,160,2023-03-11,2024-03-11,2023-12-08 09:00,半期報告書（内国投資信託受益証券）－第2期(2023/03/11－2024/03/11),,,,,,,0,0,0,1,1,0,0,1,1
3,S100SFCQ,E01045,49660,8120001077365,上村工業株式会社,,010,170000,220,,,2023-12-08 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
4,S100SCCH,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G13866,030,10A000,160,2023-03-11,2024-03-11,2023-12-08 09:00,半期報告書（内国投資信託受益証券）－第4期(2023/03/11－2024/03/11),,,,,,,0,0,0,1,1,0,0,1,1
5,S100SE7K,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G07674,030,07A000,120,2023-03-14,2023-09-11,2023-12-08 09:00,有価証券報告書（内国投資信託受益証券）－第28期(2023/03/14－2023/09/11),,,,,,,0,0,0,1,1,1,0,1,1
6,S100SEXN,E24453,36410,7013301014017,株式会社パピレス,,010,170000,220,,,2023-12-08 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
7,S100SEER,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G11252,030,07A000,120,2022-09-13,2023-09-11,2023-12-08 09:00,有価証券報告書（内国投資信託受益証券）－第8期(2022/09/13－2023/09/11),,,,,,,0,0,0,1,1,1,0,1,1
8,S100S39V,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G14058,030,07A000,120,2022-09-13,2023-09-11,2023-12-08 09:00,有価証券報告書（内国投資信託受益証券）－第3期(2022/09/13－2023/09/11),,,,,,,0,0,0,1,1,1,0,1,1
9,S100SEI2,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G10386,030,995000,180,,,2023-12-08 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
10,S100SDZA,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11815,030,10A000,160,2023-03-11,2024-03-11,2023-12-08 09:00,半期報告書（内国投資信託受益証券）－第26期(2023/03/11－2024/03/11),,,,,,,0,0,0,1,1,0,0,1,1
