seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100WEQ0,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G07265,030,995000,180,,,2025-07-31 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
2,S100VVLF,E12460,,7010001054021,野村アセットマネジメント株式会社,G04175,030,07A000,120,2024-11-06,2025-05-07,2025-07-31 09:00,有価証券報告書（内国投資信託受益証券）－第41期(2024/11/06－2025/05/07),,,,,,,0,0,0,1,1,1,0,1,1
3,S100WFKT,E31650,,,阿部　公祐,,060,010002,350,,,2025-07-31 09:00,変更報告書,E31574,,,,,,0,0,0,1,1,1,0,1,1
4,S100VVHH,E12460,,7010001054021,野村アセットマネジメント株式会社,G14523,030,04A001,040,,,2025-07-31 09:00,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100UYAO,,0,0,0,1,1,1,0,1,1
5,S100WEA5,E09666,,9010001062807,アムンディ・ジャパン株式会社,G08254,030,995000,180,,,2025-07-31 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100VW12,E12460,,7010001054021,野村アセットマネジメント株式会社,G09311,030,10A000,160,2024-11-06,2025-11-05,2025-07-31 09:00,半期報告書（内国投資信託受益証券）－第13期(2024/11/06－2025/11/05),,,,,,,0,0,0,1,1,0,0,1,1
7,S100WDTD,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G10790,030,995000,180,,,2025-07-31 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100WCRD,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G07494,030,07A000,120,2024-11-06,2025-05-07,2025-07-31 09:01,有価証券報告書（内国投資信託受益証券）－第32期(2024/11/06－2025/05/07),,,,,,,0,0,0,1,1,1,0,1,1
9,S100VVHG,E12460,,7010001054021,野村アセットマネジメント株式会社,G14523,030,10A000,160,2024-11-08,2025-11-07,2025-07-31 09:01,半期報告書（内国投資信託受益証券）－第4期(2024/11/08－2025/11/07),,,,,,,0,0,0,1,1,0,0,1,1
10,S100WDTN,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G13228,030,995000,180,,,2025-07-31 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
11,S100VV5J,E12460,,7010001054021,野村アセットマネジメント株式会社,G04282,030,07A000,120,2024-11-06,2025-05-07,2025-07-31 09:01,有価証券報告書（内国投資信託受益証券）－第41期(2024/11/06－2025/05/07),,,,,,,0,0,0,1,1,1,0,1,1
12,S100WCRC,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G07494,030,04A000,030,,,2025-07-31 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
13,S100VW13,E12460,,7010001054021,野村アセットマネジメント株式会社,G09311,030,04A001,040,,,2025-07-31 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100UWU0,,0,0,0,1,1,1,0,1,1
14,S100VV4D,E12460,,7010001054021,野村アセットマネジメント株式会社,G13167,030,10A000,160,2024-11-08,2025-11-07,2025-07-31 09:02,半期報告書（内国投資信託受益証券）－第7期(2024/11/08－2025/11/07),,,,,,,0,0,0,1,1,0,0,1,1
15,S100WCN3,E15034,,,パシフィック・インベストメント・マネジメント・カンパニー・エルエルシー,G06261,030,10C000,160,2024-11-01,2025-10-31,2025-07-31 09:03,半期報告書（外国投資信託受益証券）－第21期(2024/11/01－2025/10/31),,,,,,,0,0,0,0,1,1,0,0,1
16,S100VY4G,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G10466,030,10A000,160,2024-11-06,2025-11-05,2025-07-31 09:03,半期報告書（内国投資信託受益証券）－第12期(2024/11/06－2025/11/05),,,,,,,0,0,0,1,1,0,0,1,1
17,S100WCRG,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G07493,030,07A000,120,2024-11-06,2025-05-07,2025-07-31 09:03,有価証券報告書（内国投資信託受益証券）－第32期(2024/11/06－2025/05/07),,,,,,,0,0,0,1,1,1,0,1,1
18,S100WDTV,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G03702,030,995000,180,,,2025-07-31 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
19,S100VV5K,E12460,,7010001054021,野村アセットマネジメント株式会社,G04282,030,04A001,040,,,2025-07-31 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100UYA8,,0,0,0,1,1,1,0,1,1
20,S100VW1F,E12460,,7010001054021,野村アセットマネジメント株式会社,G04418,030,10A000,160,2024-11-08,2025-11-07,2025-07-31 09:03,半期報告書（内国投資信託受益証券）－第21期(2024/11/08－2025/11/07),,,,,,,0,0,0,1,1,0,0,1,1
21,S100WFIY,E15034,,,パシフィック・インベストメント・マネジメント・カンパニー・エルエルシー,G06261,030,04C001,040,,,2025-07-31 09:03,訂正有価証券届出書（外国投資信託受益証券）,,,,,S100VFL2,,0,0,0,0,1,0,0,0,1
22,S100WCRF,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G07493,030,04A000,030,,,2025-07-31 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
