seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100VMYN,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G15036,030,10A000,160,2024-09-10,2025-09-08,2025-06-09 09:00,半期報告書（内国投資信託受益証券）－第2期(2024/09/10－2025/09/08),,,,,,,0,0,0,1,1,0,0,1,1
2,S100VUQZ,E12430,,8010401072159,日興アセットマネジメント株式会社,G01725,030,995000,180,,,2025-06-09 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
3,S100VV3F,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G01565,030,10A000,160,2024-09-11,2025-09-10,2025-06-09 09:00,半期報告書（内国投資信託受益証券）－第27期(2024/09/11－2025/09/10),,,,,,,0,0,0,1,1,0,0,1,1
4,S100VMD8,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G05077,030,07A000,120,2024-09-13,2025-03-12,2025-06-09 09:01,有価証券報告書（内国投資信託受益証券）－第37期(2024/09/13－2025/03/12),,,,,,,0,0,0,1,1,1,0,1,1
5,S100VF6H,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G15298,030,10A000,160,2024-09-10,2025-09-22,2025-06-09 09:01,半期報告書（内国投資信託受益証券）－第1期(2024/09/10－2025/09/22),,,,,,,0,0,0,1,1,0,0,1,1
6,S100VV2R,E12430,,8010401072159,日興アセットマネジメント株式会社,G15130,030,995000,180,,,2025-06-09 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
7,S100VWE9,E02328,63230,9240001029584,ローツェ株式会社,,010,170000,220,,,2025-06-09 09:01,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
8,S100VMD6,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G05077,030,04A000,030,,,2025-06-09 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
9,S100VV3I,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G01565,030,04A001,040,,,2025-06-09 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100UW0Q,,0,0,0,1,1,1,0,1,1
10,S100VV30,E12430,,8010401072159,日興アセットマネジメント株式会社,G15131,030,995000,180,,,2025-06-09 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
11,S100VT9T,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G09018,030,07A000,120,2024-09-13,2025-03-12,2025-06-09 09:03,有価証券報告書（内国投資信託受益証券）－第27期(2024/09/13－2025/03/12),,,,,,,0,0,0,1,1,1,0,1,1
12,S100VSJD,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G14035,030,07A000,120,2024-09-10,2025-03-10,2025-06-09 09:04,有価証券報告書（内国投資信託受益証券）－第8期(2024/09/10－2025/03/10),,,,,,,0,0,0,1,1,1,0,1,1
13,S100VU0X,E06748,,2010001049257,大和アセットマネジメント株式会社,G15321,030,10A000,160,2024-09-17,2025-07-15,2025-06-09 09:04,半期報告書（内国投資信託受益証券）－第1期(2024/09/17－2025/07/15),,,,,,,0,0,0,1,1,0,0,1,1
14,S100VPOG,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G11477,030,10A000,160,2024-09-11,2025-09-10,2025-06-09 09:04,半期報告書（内国投資信託受益証券）－第10期(2024/09/11－2025/09/10),,,,,,,0,0,0,1,1,0,0,1,1
