seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100XFIM,E24187,45770,4230001001499,ダイト株式会社,,010,043A00,160,2025-06-01,2026-05-31,2026-01-14 16:14,半期報告書－第84期(2025/06/01－2026/05/31),,,,,,2026-01-21 08:53,0,1,0,1,1,0,0,1,1
2,S100X9PR,E12460,,7010001054021,野村アセットマネジメント株式会社,G12387,030,10A000,160,2025-04-23,2026-04-22,2026-01-21 09:00,半期報告書（内国投資信託受益証券）－第10期(2025/04/23－2026/04/22),,,,,,,0,0,0,1,1,0,0,1,1
3,S100XFVG,E12481,,1010401025734,フィデリティ投信株式会社,G14910,030,07A000,120,2025-05-08,2025-11-06,2026-01-21 09:00,有価証券報告書（内国投資信託受益証券）－第5期(2025/05/08－2025/11/06),,,,,,,0,0,0,1,1,1,0,1,1
4,S100X6Q9,E12460,,7010001054021,野村アセットマネジメント株式会社,G13180,030,04A000,030,,,2026-01-21 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
5,S100X8FS,E12460,,7010001054021,野村アセットマネジメント株式会社,G12102,030,10A000,160,2025-04-23,2026-04-22,2026-01-21 09:00,半期報告書（内国投資信託受益証券）－第10期(2025/04/23－2026/04/22),,,,,,,0,0,0,1,1,0,0,1,1
6,S100XDEY,E06748,,2010001049257,大和アセットマネジメント株式会社,G14142,030,10A000,160,2025-04-29,2026-04-27,2026-01-21 09:00,半期報告書（内国投資信託受益証券）－第5期(2025/04/29－2026/04/27),,,,,,,0,0,0,1,1,0,0,1,1
7,S100X9PS,E12460,,7010001054021,野村アセットマネジメント株式会社,G12387,030,04A001,040,,,2026-01-21 09:00,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VVXG,,0,0,0,1,1,0,0,1,1
8,S100XFVW,E12481,,1010401025734,フィデリティ投信株式会社,G14922,030,10A000,160,2025-04-26,2026-04-27,2026-01-21 09:00,半期報告書（内国投資信託受益証券）－第3期(2025/04/26－2026/04/27),,,,,,,0,0,0,1,1,0,0,1,1
9,S100X2H5,E30689,,4010001158535,あおぞら投信株式会社,G14095,030,10A000,160,2025-04-22,2026-04-20,2026-01-21 09:01,半期報告書（内国投資信託受益証券）－第5期(2025/04/22－2026/04/20),,,,,,,0,0,0,1,1,0,0,1,1
10,S100XGRD,E02793,74200,3010401011559,佐鳥電機株式会社,,010,053000,180,,,2026-01-21 09:01,臨時報告書,,,,第19条第2項第7号の3,,,0,0,0,1,1,0,0,1,1
11,S100X9PF,E12460,,7010001054021,野村アセットマネジメント株式会社,G13124,030,10A000,160,2025-04-23,2026-04-22,2026-01-21 09:01,半期報告書（内国投資信託受益証券）－第8期(2025/04/23－2026/04/22),,,,,,,0,0,0,1,1,0,0,1,1
12,S100XDML,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G15337,030,07A000,120,2024-10-28,2025-10-24,2026-01-21 09:01,有価証券報告書（内国投資信託受益証券）－第1期(2024/10/28－2025/10/24),,,,,,,0,0,0,1,1,1,0,1,1
13,S100X8FT,E12460,,7010001054021,野村アセットマネジメント株式会社,G12102,030,04A001,040,,,2026-01-21 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VXBI,,0,0,0,1,1,0,0,1,1
14,S100XDEZ,E06748,,2010001049257,大和アセットマネジメント株式会社,G14142,030,04A000,030,,,2026-01-21 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
15,S100X2H8,E30689,,4010001158535,あおぞら投信株式会社,G14520,030,10A000,160,2025-04-22,2026-04-20,2026-01-21 09:01,半期報告書（内国投資信託受益証券）－第4期(2025/04/22－2026/04/20),,,,,,,0,0,0,1,1,0,0,1,1
16,S100X77C,E12460,,7010001054021,野村アセットマネジメント株式会社,G12385,030,10A000,160,2025-04-23,2026-04-22,2026-01-21 09:02,半期報告書（内国投資信託受益証券）－第10期(2025/04/23－2026/04/22),,,,,,,0,0,0,1,1,0,0,1,1
17,S100X9PH,E12460,,7010001054021,野村アセットマネジメント株式会社,G13124,030,04A001,040,,,2026-01-21 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VXFF,,0,0,0,1,1,0,0,1,1
18,S100XFG4,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11936,030,10A000,160,2025-04-22,2026-04-20,2026-01-21 09:02,半期報告書（内国投資信託受益証券）－第26期(2025/04/22－2026/04/20),,,,,,,0,0,0,1,1,0,0,1,1
19,S100XFVH,E12481,,1010401025734,フィデリティ投信株式会社,G14910,030,04A000,030,,,2026-01-21 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
20,S100XC18,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G08882,030,10A000,160,2025-04-22,2026-04-20,2026-01-21 09:02,半期報告書（内国投資信託受益証券）－第14期(2025/04/22－2026/04/20),,,,,,,0,0,0,1,1,0,0,1,1
21,S100X2HE,E30689,,4010001158535,あおぞら投信株式会社,G14553,030,10A000,160,2025-04-22,2026-04-20,2026-01-21 09:02,半期報告書（内国投資信託受益証券）－第4期(2025/04/22－2026/04/20),,,,,,,0,0,0,1,1,0,0,1,1
22,S100XDMK,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G15337,030,04A000,030,,,2026-01-21 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
23,S100XFCG,E09666,,9010001062807,アムンディ・ジャパン株式会社,G08262,030,995000,180,,,2026-01-21 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
24,S100XG9M,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G04702,030,995000,180,,,2026-01-21 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
25,S100X6Q8,E12460,,7010001054021,野村アセットマネジメント株式会社,G13180,030,07A000,120,2025-04-23,2025-10-22,2026-01-21 09:03,有価証券報告書（内国投資信託受益証券）－第14期(2025/04/23－2025/10/22),,,,,,,0,0,0,1,1,1,0,1,1
26,S100X92C,E12460,,7010001054021,野村アセットマネジメント株式会社,G12103,030,10A000,160,2025-04-23,2026-04-22,2026-01-21 09:03,半期報告書（内国投資信託受益証券）－第10期(2025/04/23－2026/04/22),,,,,,,0,0,0,1,1,0,0,1,1
27,S100XFG8,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11936,030,04A000,030,,,2026-01-21 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
28,S100X2HC,E30689,,4010001158535,あおぞら投信株式会社,G14553,030,04A000,030,,,2026-01-21 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
29,S100X77F,E12460,,7010001054021,野村アセットマネジメント株式会社,G12385,030,04A001,040,,,2026-01-21 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VVXA,,0,0,0,1,1,0,0,1,1
30,S100XEHX,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G15336,030,07A000,120,2024-10-22,2025-10-21,2026-01-21 09:04,有価証券報告書（内国投資信託受益証券）－第1期(2024/10/22－2025/10/21),,,,,,,0,0,0,1,1,1,0,1,1
