seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100SR64,E01336,58050,7010401061336,ＳＷＣＣ株式会社,,010,043000,140,2023-10-01,2023-12-31,2024-02-08 09:00,四半期報告書－第128期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
2,S100SEPT,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G07703,030,07A000,120,2023-05-13,2023-11-13,2024-02-08 09:00,有価証券報告書（内国投資信託受益証券）－第28期(2023/05/13－2023/11/13),,,,,,,0,0,0,1,1,1,0,1,1
3,S100SQ1P,E03563,83590,3100001002833,株式会社八十二銀行,,010,170000,220,,,2024-02-08 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
4,S100SP97,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11925,030,10A000,160,2023-05-09,2024-05-08,2024-02-08 09:00,半期報告書（内国投資信託受益証券）－第9期(2023/05/09－2024/05/08),,,,,,,0,0,0,1,1,0,0,1,1
5,S100SEPV,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G07703,030,04A000,030,,,2024-02-08 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
6,S100SR65,E01336,58050,7010401061336,ＳＷＣＣ株式会社,,010,042000,135,,,2024-02-08 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
7,S100SQX0,E05274,43500,6430001025872,株式会社　メディカルシステムネットワーク,,010,043000,140,2023-10-01,2023-12-31,2024-02-08 09:01,四半期報告書－第26期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
8,S100SP7O,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11883,030,10A000,160,2023-05-09,2024-05-08,2024-02-08 09:01,半期報告書（内国投資信託受益証券）－第14期(2023/05/09－2024/05/08),,,,,,,0,0,0,1,1,0,0,1,1
9,S100SP6S,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G05405,030,07A000,120,2023-05-09,2023-11-08,2024-02-08 09:01,有価証券報告書（内国投資信託受益証券）－第33期(2023/05/09－2023/11/08),,,,,,,0,0,0,1,1,1,0,1,1
10,S100SREE,E05669,38410,7010001085545,株式会社ジーダット,,010,043000,140,2023-10-01,2023-12-31,2024-02-08 09:01,四半期報告書－第22期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
