seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100Y0W9,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G03634,030,07A000,120,2025-03-11,2026-03-10,2026-06-09 09:00,有価証券報告書（内国投資信託受益証券）－第23期(2025/03/11－2026/03/10),,,,,,,0,0,0,1,1,1,0,1,1
2,S100XYV5,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G12908,030,07A000,120,2025-03-11,2026-03-10,2026-06-09 09:00,有価証券報告書（内国投資信託受益証券）－第8期(2025/03/11－2026/03/10),,,,,,,0,0,0,1,1,1,0,1,1
3,S100Y7U1,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11846,030,07A000,120,2025-09-10,2026-03-09,2026-06-09 09:00,有価証券報告書（内国投資信託受益証券）－第41期(2025/09/10－2026/03/09),,,,,,,0,0,0,1,1,1,0,1,1
4,S100Y7UU,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11825,030,07A000,120,2025-03-11,2026-03-09,2026-06-09 09:00,有価証券報告書（内国投資信託受益証券）－第25期(2025/03/11－2026/03/09),,,,,,,0,0,0,1,1,1,0,1,1
5,S100Y0WC,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G03634,030,04A000,030,,,2026-06-09 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
6,S100XZ5V,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G08914,030,07A000,120,2025-09-09,2026-03-09,2026-06-09 09:01,有価証券報告書（内国投資信託受益証券）－第27期(2025/09/09－2026/03/09),,,,,,,0,0,0,1,1,1,0,1,1
7,S100Y0MF,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G15514,030,07A000,120,2025-06-27,2026-03-10,2026-06-09 09:01,有価証券報告書（内国投資信託受益証券）－第1期(2025/06/27－2026/03/10),,,,,,,0,0,0,1,1,1,0,1,1
8,S100Y1BD,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G05077,030,07A000,120,2025-09-13,2026-03-12,2026-06-09 09:01,有価証券報告書（内国投資信託受益証券）－第39期(2025/09/13－2026/03/12),,,,,,,0,0,0,1,1,1,0,1,1
9,S100Y7UT,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11825,030,04A000,030,,,2026-06-09 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100XZ5T,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G08914,030,04A000,030,,,2026-06-09 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
