seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100Y6KH,E02040,68770,9021001027278,ＯＢＡＲＡ　ＧＲＯＵＰ株式会社,,010,170000,220,,,2026-06-02 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
2,S100Y5UH,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13373,030,07A000,120,2025-08-30,2026-03-02,2026-06-02 09:00,有価証券報告書（内国投資信託受益証券）－第14期(2025/08/30－2026/03/02),,,,,,,0,0,0,1,1,1,0,1,1
3,S100Y4QB,E06748,,2010001049257,大和アセットマネジメント株式会社,G01269,030,07A000,120,2025-09-10,2026-03-09,2026-06-02 09:01,有価証券報告書（内国投資信託受益証券）－第52期(2025/09/10－2026/03/09),,,,,,,0,0,0,1,1,1,0,1,1
4,S100Y5UI,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13373,030,04A000,030,,,2026-06-02 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
5,S100Y5GG,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G13581,030,995000,180,,,2026-06-02 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100Y7T4,E00254,17950,7010601006280,株式会社マサル,,010,170000,220,,,2026-06-02 09:02,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
7,S100Y5G7,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G14158,030,995000,180,,,2026-06-02 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100Y48O,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13328,030,07A000,120,2025-03-06,2026-03-05,2026-06-02 09:03,有価証券報告書（内国投資信託受益証券）－第11期(2025/03/06－2026/03/05),,,,,,,0,0,0,1,1,1,0,1,1
9,S100Y4QC,E06748,,2010001049257,大和アセットマネジメント株式会社,G01269,030,04A000,030,,,2026-06-02 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100Y48N,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13328,030,04A000,030,,,2026-06-02 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
11,S100Y4QD,E06748,,2010001049257,大和アセットマネジメント株式会社,G03143,030,07A000,120,2025-09-10,2026-03-09,2026-06-02 09:06,有価証券報告書（内国投資信託受益証券）－第49期(2025/09/10－2026/03/09),,,,,,,0,0,0,1,1,1,0,1,1
12,S100Y5V3,E12460,,7010001054021,野村アセットマネジメント株式会社,G05423,030,995000,180,,,2026-06-02 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
13,S100Y5V4,E12460,,7010001054021,野村アセットマネジメント株式会社,G07473,030,995000,180,,,2026-06-02 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
14,S100Y4QE,E06748,,2010001049257,大和アセットマネジメント株式会社,G03143,030,04A000,030,,,2026-06-02 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
15,S100Y5V5,E12460,,7010001054021,野村アセットマネジメント株式会社,G08607,030,995000,180,,,2026-06-02 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
16,S100Y5TN,E31678,,9010601038669,ちばぎんアセットマネジメント株式会社,G15258,030,995000,180,,,2026-06-02 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
17,S100Y5V6,E12460,,7010001054021,野村アセットマネジメント株式会社,G08807,030,995000,180,,,2026-06-02 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
18,S100Y7WP,E03723,87420,5010001043372,株式会社小林洋行,,010,170000,220,,,2026-06-02 09:10,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
19,S100Y6J5,E01080,50130,2010801012307,株式会社ユシロ,,010,170000,220,,,2026-06-02 09:10,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
20,S100Y5V7,E12460,,7010001054021,野村アセットマネジメント株式会社,G09299,030,995000,180,,,2026-06-02 09:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
21,S100Y4QH,E06748,,2010001049257,大和アセットマネジメント株式会社,G04644,030,07A000,120,2025-09-10,2026-03-09,2026-06-02 09:11,有価証券報告書（内国投資信託受益証券）－第41期(2025/09/10－2026/03/09),,,,,,,0,0,0,1,1,1,0,1,1
22,S100Y6F1,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14610,030,995000,180,,,2026-06-02 09:13,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
23,S100Y6F2,E26704,,6010001141324,カレラアセットマネジメント株式会社,G15148,030,995000,180,,,2026-06-02 09:13,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
24,S100Y6DK,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G13016,030,995000,180,,,2026-06-02 09:13,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
25,S100Y6F4,E26704,,6010001141324,カレラアセットマネジメント株式会社,G13525,030,995000,180,,,2026-06-02 09:14,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
26,S100Y6F7,E26704,,6010001141324,カレラアセットマネジメント株式会社,G15265,030,995000,180,,,2026-06-02 09:14,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
