seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100YFWP,E04499,95030,3120001059632,関西電力株式会社,,010,113001,090,,,2026-06-22 09:00,訂正発行登録書,,,,,S100U6K1,,0,0,0,0,1,0,0,0,1
2,S100YG2J,E00251,17980,7100001003530,株式会社守谷商会,,010,053000,180,,,2026-06-22 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
3,S100YCHX,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G15460,030,995000,180,,,2026-06-22 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
4,S100Y9XW,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14906,030,10A000,160,2025-09-23,2026-09-24,2026-06-22 09:00,半期報告書（内国投資信託受益証券）－第3期(2025/09/23－2026/09/24),,,,,,,0,0,0,1,1,0,0,1,1
5,S100XZBK,E32011,,5010601048309,りそなアセットマネジメント株式会社,G12377,030,10A000,160,2025-09-23,2026-09-24,2026-06-22 09:00,半期報告書（内国投資信託受益証券）－第10期(2025/09/23－2026/09/24),,,,,,,0,0,0,1,1,0,0,1,1
6,S100YD98,E00073,19410,9240001006971,株式会社中電工,,010,030000,120,2025-04-01,2026-03-31,2026-06-22 09:00,有価証券報告書－第110期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,1,0,1,1
7,S100YFUE,E01464,34370,8140001050221,特殊電極株式会社,,010,053000,180,,,2026-06-22 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
8,S100Y5QP,E12460,,7010001054021,野村アセットマネジメント株式会社,G03092,030,07A000,120,2025-03-22,2026-03-23,2026-06-22 09:00,有価証券報告書（内国投資信託受益証券）－第25期(2025/03/22－2026/03/23),,,,,,,0,0,0,1,1,1,0,1,1
9,S100YCAN,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08117,030,995000,180,,,2026-06-22 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
10,S100YG2I,E01757,65900,8020001032660,芝浦メカトロニクス株式会社,,010,053000,180,,,2026-06-22 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
11,S100YG1W,E38401,,,伊藤　繁三,,060,090001,360,,,2026-06-22 09:01,訂正報告書（大量保有報告書・変更報告書）,E34748,,,,S100YDFX,,0,0,0,1,1,0,0,1,1
12,S100YAXC,E06748,,2010001049257,大和アセットマネジメント株式会社,G04858,030,995000,180,,,2026-06-22 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
13,S100Y5QQ,E12460,,7010001054021,野村アセットマネジメント株式会社,G03092,030,04A000,030,,,2026-06-22 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
14,S100YDA8,E00073,19410,9240001006971,株式会社中電工,,015,010000,235,,,2026-06-22 09:01,内部統制報告書－第110期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
15,S100XZBJ,E32011,,5010601048309,りそなアセットマネジメント株式会社,G12377,030,04A000,030,,,2026-06-22 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
16,S100YCHV,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G15458,030,995000,180,,,2026-06-22 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
17,S100YDAD,E00073,19410,9240001006971,株式会社中電工,,010,042000,135,,,2026-06-22 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
18,S100YDU6,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G12814,030,04A001,040,,,2026-06-22 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100XL96,,0,0,0,1,1,1,0,1,1
19,S100XZBM,E32011,,5010601048309,りそなアセットマネジメント株式会社,G14707,030,10A000,160,2025-09-23,2026-09-24,2026-06-22 09:02,半期報告書（内国投資信託受益証券）－第4期(2025/09/23－2026/09/24),,,,,,,0,0,0,1,1,0,0,1,1
20,S100Y3GA,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13284,030,10A000,160,2025-09-26,2026-09-25,2026-06-22 09:02,半期報告書（内国投資信託受益証券）－第20期(2025/09/26－2026/09/25),,,,,,,0,0,0,1,1,0,0,1,1
21,S100Y87N,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14637,030,04A001,040,,,2026-06-22 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100X8WM,,0,0,0,1,1,1,0,1,1
22,S100YG23,E38401,,,伊藤　繁三,,060,090001,360,,,2026-06-22 09:02,訂正報告書（大量保有報告書・変更報告書）,E34748,,,,S100YE38,,0,0,0,1,1,0,0,1,1
23,S100YCX0,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G07766,030,995000,180,,,2026-06-22 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
24,S100YAXF,E06748,,2010001049257,大和アセットマネジメント株式会社,G06902,030,995000,180,,,2026-06-22 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
