seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100UWJ1,E09666,,9010001062807,アムンディ・ジャパン株式会社,G04340,030,07A000,120,2023-10-21,2024-10-21,2025-01-21 09:00,有価証券報告書（内国投資信託受益証券）－第20期(2023/10/21－2024/10/21),,,,,,,0,0,0,1,1,1,0,1,1
2,S100V157,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G10226,030,07A000,120,2024-04-23,2024-10-21,2025-01-21 09:00,有価証券報告書（内国投資信託受益証券）－第22期(2024/04/23－2024/10/21),,,,,,,0,0,0,1,1,1,0,1,1
3,S100V3EH,E12481,,1010401025734,フィデリティ投信株式会社,G15185,030,10A000,160,2024-04-24,2025-02-20,2025-01-21 09:00,半期報告書（内国投資信託受益証券）－第1期(2024/04/24－2025/02/20),,,,,,,0,0,0,1,1,0,0,1,1
4,S100V133,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G14555,030,10A000,160,2024-04-23,2025-04-21,2025-01-21 09:00,半期報告書（内国投資信託受益証券）－第3期(2024/04/23－2025/04/21),,,,,,,0,0,0,1,1,0,0,1,1
5,S100V158,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G10698,030,07A000,120,2024-04-23,2024-10-21,2025-01-21 09:00,有価証券報告書（内国投資信託受益証券）－第20期(2024/04/23－2024/10/21),,,,,,,0,0,0,1,1,1,0,1,1
6,S100UW77,E12460,,7010001054021,野村アセットマネジメント株式会社,G13180,030,07A000,120,2024-04-23,2024-10-22,2025-01-21 09:00,有価証券報告書（内国投資信託受益証券）－第12期(2024/04/23－2024/10/22),,,,,,,0,0,0,1,1,1,0,1,1
7,S100V3BB,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G13967,030,995000,180,,,2025-01-21 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100UT5M,E30689,,4010001158535,あおぞら投信株式会社,G13907,030,07A000,120,2023-10-21,2024-10-21,2025-01-21 09:00,有価証券報告書（内国投資信託受益証券）－第4期(2023/10/21－2024/10/21),,,,,,,0,0,0,1,1,1,0,1,1
9,S100V2NW,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G08808,030,07A000,120,2024-04-23,2024-10-21,2025-01-21 09:00,有価証券報告書（内国投資信託受益証券）－第25期(2024/04/23－2024/10/21),,,,,,,0,0,0,1,1,1,0,1,1
10,S100V2JO,E09666,,9010001062807,アムンディ・ジャパン株式会社,G08262,030,995000,180,,,2025-01-21 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
