seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100VLCJ,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08684,030,10A000,160,2024-07-26,2025-07-25,2025-04-25 09:00,半期報告書（内国投資信託受益証券）－第15期(2024/07/26－2025/07/25),,,,,,,0,0,0,1,1,0,0,1,1
2,S100VLAY,E14703,,8010001014858,キャピタル・インターナショナル株式会社,G05567,030,04A001,040,,,2025-04-25 09:00,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100UJB9,,0,0,0,1,1,0,0,1,1
3,S100VNBW,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G11597,030,995000,180,,,2025-04-25 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
4,S100VN83,E12481,,1010401025734,フィデリティ投信株式会社,G01824,030,07A000,120,2024-08-01,2025-01-31,2025-04-25 09:00,有価証券報告書（内国投資信託受益証券）－第54期(2024/08/01－2025/01/31),,,,,,,0,0,0,1,1,1,0,1,1
5,S100VNAQ,E12481,,1010401025734,フィデリティ投信株式会社,G04582,030,07A000,120,2024-08-01,2025-01-31,2025-04-25 09:00,有価証券報告書（内国投資信託受益証券）－第38期(2024/08/01－2025/01/31),,,,,,,0,0,0,1,1,1,0,1,1
6,S100VM77,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G04493,030,07A000,120,2024-07-26,2025-01-27,2025-04-25 09:00,有価証券報告書（内国投資信託受益証券）－第39期(2024/07/26－2025/01/27),,,,,,,0,0,0,1,1,1,0,1,1
7,S100VLBT,E14703,,8010001014858,キャピタル・インターナショナル株式会社,G13174,030,04A001,040,,,2025-04-25 09:00,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100UJBI,,0,0,0,1,1,0,0,1,1
8,S100VLW9,E14714,,2010001090483,キャピタル　アセットマネジメント株式会社,G12392,030,07A000,120,2024-01-27,2025-01-27,2025-04-25 09:01,有価証券報告書（内国投資信託受益証券）－第8期(2024/01/27－2025/01/27),,,,,,,0,0,0,1,1,1,0,1,1
9,S100VLBW,E14703,,8010001014858,キャピタル・インターナショナル株式会社,G13175,030,04A001,040,,,2025-04-25 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100UJBK,,0,0,0,1,1,0,0,1,1
10,S100VNBY,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G11544,030,995000,180,,,2025-04-25 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
11,S100VKKA,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G15203,030,10A000,160,2024-07-26,2025-07-25,2025-04-25 09:01,半期報告書（内国投資信託受益証券）－第2期(2024/07/26－2025/07/25),,,,,,,0,0,0,1,1,0,0,1,1
12,S100VNOG,E26082,66190,2020001077950,ダブル・スコープ株式会社,,010,053000,180,,,2025-04-25 09:01,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
13,S100VLC0,E14703,,8010001014858,キャピタル・インターナショナル株式会社,G11661,030,04A001,040,,,2025-04-25 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100UJBM,,0,0,0,1,1,0,0,1,1
14,S100VN97,E12481,,1010401025734,フィデリティ投信株式会社,G03082,030,10A000,160,2024-08-01,2025-07-31,2025-04-25 09:02,半期報告書（内国投資信託受益証券）－第24期(2024/08/01－2025/07/31),,,,,,,0,0,0,1,1,0,0,1,1
15,S100VM9A,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G07194,030,995000,180,,,2025-04-25 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
16,S100VN9L,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08415,030,995000,180,,,2025-04-25 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
17,S100VHHU,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G07685,030,07A000,120,2024-01-27,2025-01-27,2025-04-25 09:02,有価証券報告書（内国投資信託受益証券）－第16期(2024/01/27－2025/01/27),,,,,,,0,0,0,1,1,1,0,1,1
18,S100VMPS,E34254,,3010001188789,ａｕアセットマネジメント株式会社,G15266,030,04A001,040,,,2025-04-25 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100TUK0,,0,0,0,1,1,1,0,1,1
19,S100VKKM,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G15203,030,04A000,030,,,2025-04-25 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
20,S100VNBU,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G11675,030,995000,180,,,2025-04-25 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
21,S100VLH9,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08685,030,10A000,160,2024-07-26,2025-07-25,2025-04-25 09:03,半期報告書（内国投資信託受益証券）－第15期(2024/07/26－2025/07/25),,,,,,,0,0,0,1,1,0,0,1,1
