seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
14,S100PEQ5,E12460,,7010001054021,野村アセットマネジメント株式会社,G12783,030,07A000,120,2022-03-08,2022-09-07,2022-11-30 09:02,有価証券報告書（内国投資信託受益証券）－第10期(令和4年3月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
15,S100PESZ,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13353,030,04A000,030,,,2022-11-30 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
16,S100POAW,E12430,,8010401072159,日興アセットマネジメント株式会社,G04646,030,995000,180,,,2022-11-30 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
17,S100PAUR,E12460,,7010001054021,野村アセットマネジメント株式会社,G12784,030,04A000,030,,,2022-11-30 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
18,S100PIP8,E06748,,2010001049257,大和アセットマネジメント株式会社,G11291,030,04A000,030,,,2022-11-30 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
19,S100POO6,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G14062,030,04A001,040,,,2022-11-30 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O5NQ,,0,0,0,1,1,0,0
20,S100PADZ,E12460,,7010001054021,野村アセットマネジメント株式会社,G02297,030,07A000,120,2022-03-08,2022-09-05,2022-11-30 09:03,有価証券報告書（内国投資信託受益証券）－第25期(令和4年3月8日－令和4年9月5日),,,,,,,0,0,0,1,1,1,0
21,S100PAAG,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13355,030,10A000,160,2022-03-04,2023-03-03,2022-11-30 09:03,半期報告書（内国投資信託受益証券）－第7期(令和4年3月4日－令和5年3月3日),,,,,,,0,0,0,1,1,0,0
22,S100PNKS,E12430,,8010401072159,日興アセットマネジメント株式会社,G04958,030,995000,180,,,2022-11-30 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
23,S100PP1S,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11984,030,995000,180,,,2022-11-30 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
24,S100PEQQ,E12460,,7010001054021,野村アセットマネジメント株式会社,G12782,030,04A000,030,,,2022-11-30 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
25,S100PB7R,E12460,,7010001054021,野村アセットマネジメント株式会社,G13039,030,04A000,030,,,2022-11-30 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
26,S100PAUQ,E12460,,7010001054021,野村アセットマネジメント株式会社,G12784,030,07A000,120,2022-03-08,2022-09-07,2022-11-30 09:03,有価証券報告書（内国投資信託受益証券）－第10期(令和4年3月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
27,S100PLPX,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13355,030,04A000,030,,,2022-11-30 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
28,S100POOA,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G14063,030,10A000,160,2022-03-08,2023-03-06,2022-11-30 09:03,半期報告書（内国投資信託受益証券）－第2期(令和4年3月8日－令和5年3月6日),,,,,,,0,0,0,1,1,0,0
29,S100PNLF,E12430,,8010401072159,日興アセットマネジメント株式会社,G04959,030,995000,180,,,2022-11-30 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
30,S100PAEA,E12460,,7010001054021,野村アセットマネジメント株式会社,G02297,030,04A001,040,,,2022-11-30 09:04,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NWVK,,0,0,0,1,1,0,0
31,S100PGO9,E34110,,,マルチ・マネージャー・アクセスⅡ,G13402,030,04D001,040,,,2022-11-30 09:04,訂正有価証券届出書（外国投資証券）,,,,,S100N6A2,,0,0,0,0,1,0,0
32,S100POK9,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G03560,030,995000,180,,,2022-11-30 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
33,S100PN0B,E06748,,2010001049257,大和アセットマネジメント株式会社,G12208,030,07A000,120,2021-09-08,2022-09-07,2022-11-30 09:04,有価証券報告書（内国投資信託受益証券）－第6期(令和3年9月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
34,S100PP1T,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12034,030,995000,180,,,2022-11-30 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
35,S100PEQM,E12460,,7010001054021,野村アセットマネジメント株式会社,G12782,030,07A000,120,2022-03-08,2022-09-07,2022-11-30 09:04,有価証券報告書（内国投資信託受益証券）－第10期(令和4年3月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
36,S100PB7V,E12460,,7010001054021,野村アセットマネジメント株式会社,G13475,030,07A000,120,2022-03-08,2022-09-07,2022-11-30 09:04,有価証券報告書（内国投資信託受益証券）－第6期(令和4年3月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
37,S100PAEY,E12460,,7010001054021,野村アセットマネジメント株式会社,G12781,030,04A000,030,,,2022-11-30 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
38,S100PNBH,E12430,,8010401072159,日興アセットマネジメント株式会社,G05117,030,995000,180,,,2022-11-30 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
39,S100POOB,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G14063,030,04A001,040,,,2022-11-30 09:04,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O5NS,,0,0,0,1,1,0,0
40,S100PPXB,E10093,,4180002058107,有限会社巴ホールディングス,,060,090001,360,,,2022-11-30 09:04,訂正報告書（大量保有報告書・変更報告書）,E00915,,,,S100PGYC,,0,0,0,1,1,1,0
41,S100POKA,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G04216,030,995000,180,,,2022-11-30 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
42,S100PAEZ,E12460,,7010001054021,野村アセットマネジメント株式会社,G12781,030,07A000,120,2022-03-08,2022-09-07,2022-11-30 09:05,有価証券報告書（内国投資信託受益証券）－第10期(令和4年3月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
43,S100PNBJ,E12430,,8010401072159,日興アセットマネジメント株式会社,G07083,030,995000,180,,,2022-11-30 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
44,S100POQW,E12460,,7010001054021,野村アセットマネジメント株式会社,G11184,030,995000,180,,,2022-11-30 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
45,S100PB7X,E12460,,7010001054021,野村アセットマネジメント株式会社,G13475,030,04A000,030,,,2022-11-30 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
46,S100PN0G,E06748,,2010001049257,大和アセットマネジメント株式会社,G12208,030,04A000,030,,,2022-11-30 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
47,S100POKC,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G04287,030,995000,180,,,2022-11-30 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
48,S100PER0,E12460,,7010001054021,野村アセットマネジメント株式会社,G14090,030,04A000,030,,,2022-11-30 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
49,S100PPR7,E22239,,,ＵＢＳ（Ｌｕｘ）ボンド・シキャブ,G07316,030,07D000,120,2021-06-01,2022-05-31,2022-11-30 09:06,有価証券報告書（外国投資証券）－第26期(令和3年6月1日－令和4年5月31日),,,,,,,0,0,0,0,1,1,0
50,S100PAF1,E12460,,7010001054021,野村アセットマネジメント株式会社,G12780,030,04A000,030,,,2022-11-30 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
51,S100PI7E,E12430,,8010401072159,日興アセットマネジメント株式会社,G07208,030,995000,180,,,2022-11-30 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
52,S100POQY,E12460,,7010001054021,野村アセットマネジメント株式会社,G13954,030,995000,180,,,2022-11-30 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
53,S100POKD,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G08142,030,995000,180,,,2022-11-30 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
54,S100PNG8,E06748,,2010001049257,大和アセットマネジメント株式会社,G12215,030,07A000,120,2021-09-08,2022-09-07,2022-11-30 09:06,有価証券報告書（内国投資信託受益証券）－第6期(令和3年9月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
55,S100PEQV,E12460,,7010001054021,野村アセットマネジメント株式会社,G14090,030,07A000,120,2022-03-11,2022-09-10,2022-11-30 09:06,有価証券報告書（内国投資信託受益証券）－第3期(令和4年3月11日－令和4年9月10日),,,,,,,0,0,0,1,1,1,0
56,S100POQZ,E12460,,7010001054021,野村アセットマネジメント株式会社,G08289,030,995000,180,,,2022-11-30 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
57,S100PH0U,E12430,,8010401072159,日興アセットマネジメント株式会社,G07821,030,995000,180,,,2022-11-30 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
58,S100PPEY,E25088,,,ピムコ・グローバル・アドバイザーズ（ルクセンブルグ）エス・エイ,G08236,030,07C000,120,2021-06-01,2022-05-31,2022-11-30 09:07,有価証券報告書（外国投資信託受益証券）－第12期(令和3年6月1日－令和4年5月31日),,,,,,,0,0,0,0,1,1,0
59,S100PAF2,E12460,,7010001054021,野村アセットマネジメント株式会社,G14091,030,07A000,120,2022-03-11,2022-09-10,2022-11-30 09:07,有価証券報告書（内国投資信託受益証券）－第3期(令和4年3月11日－令和4年9月10日),,,,,,,0,0,0,1,1,1,0
60,S100PN6Q,E30703,,1010001106942,マニュライフ・インベストメント・マネジメント株式会社,G11718,030,995000,180,,,2022-11-30 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
61,S100POKE,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G08269,030,995000,180,,,2022-11-30 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
62,S100PPF8,E25088,,,ピムコ・グローバル・アドバイザーズ（ルクセンブルグ）エス・エイ,G08236,030,04C000,030,,,2022-11-30 09:07,有価証券届出書（外国投資信託受益証券）,,,,,,,0,0,0,0,1,1,0
63,S100PAF4,E12460,,7010001054021,野村アセットマネジメント株式会社,G14091,030,04A000,030,,,2022-11-30 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
64,S100POAR,E12430,,8010401072159,日興アセットマネジメント株式会社,G08211,030,995000,180,,,2022-11-30 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
65,S100POQN,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G12188,030,995000,180,,,2022-11-30 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
66,S100PLT0,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13341,030,10A000,160,2022-03-04,2023-03-03,2022-11-30 09:07,半期報告書（内国投資信託受益証券）－第7期(令和4年3月4日－令和5年3月3日),,,,,,,0,0,0,1,1,0,0
67,S100POR0,E12460,,7010001054021,野村アセットマネジメント株式会社,G12603,030,995000,180,,,2022-11-30 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
68,S100PERH,E12460,,7010001054021,野村アセットマネジメント株式会社,G14337,030,04A000,030,,,2022-11-30 09:08,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
69,S100PNGA,E06748,,2010001049257,大和アセットマネジメント株式会社,G12215,030,04A000,030,,,2022-11-30 09:08,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
70,S100PPR6,E22239,,,ＵＢＳ（Ｌｕｘ）ボンド・シキャブ,G07316,030,04D000,030,,,2022-11-30 09:08,有価証券届出書（外国投資証券）,,,,,,,0,0,0,0,1,1,0
71,S100POKF,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G08502,030,995000,180,,,2022-11-30 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
72,S100PKPV,E12430,,8010401072159,日興アセットマネジメント株式会社,G08296,030,995000,180,,,2022-11-30 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
73,S100PAFP,E12460,,7010001054021,野村アセットマネジメント株式会社,G14338,030,07A000,120,2022-03-08,2022-09-07,2022-11-30 09:08,有価証券報告書（内国投資信託受益証券）－第2期(令和4年3月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
74,S100POR2,E12460,,7010001054021,野村アセットマネジメント株式会社,G13598,030,995000,180,,,2022-11-30 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
75,S100PNTV,E30703,,1010001106942,マニュライフ・インベストメント・マネジメント株式会社,G12769,030,995000,180,,,2022-11-30 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
76,S100PERB,E12460,,7010001054021,野村アセットマネジメント株式会社,G14337,030,07A000,120,2022-03-08,2022-09-07,2022-11-30 09:08,有価証券報告書（内国投資信託受益証券）－第2期(令和4年3月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
77,S100PAFR,E12460,,7010001054021,野村アセットマネジメント株式会社,G14338,030,04A000,030,,,2022-11-30 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
78,S100PN5J,E06748,,2010001049257,大和アセットマネジメント株式会社,G12656,030,07A000,120,2021-09-08,2022-09-07,2022-11-30 09:09,有価証券報告書（内国投資信託受益証券）－第5期(令和3年9月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
79,S100PKRQ,E12430,,8010401072159,日興アセットマネジメント株式会社,G08298,030,995000,180,,,2022-11-30 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
80,S100POR4,E12460,,7010001054021,野村アセットマネジメント株式会社,G14617,030,995000,180,,,2022-11-30 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
81,S100PLTB,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13341,030,04A000,030,,,2022-11-30 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
82,S100PP8Q,E30703,,1010001106942,マニュライフ・インベストメント・マネジメント株式会社,G11717,030,995000,180,,,2022-11-30 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
83,S100PKNU,E12430,,8010401072159,日興アセットマネジメント株式会社,G08462,030,995000,180,,,2022-11-30 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
84,S100PPYD,E36801,92410,7040001019632,株式会社フューチャーリンクネットワーク,,010,053000,180,,,2022-11-30 09:10,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
85,S100PKRM,E12430,,8010401072159,日興アセットマネジメント株式会社,G08616,030,995000,180,,,2022-11-30 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
86,S100PBKC,E12460,,7010001054021,野村アセットマネジメント株式会社,G13040,030,04A000,030,,,2022-11-30 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
87,S100POKG,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G09518,030,995000,180,,,2022-11-30 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
88,S100PN5K,E06748,,2010001049257,大和アセットマネジメント株式会社,G12656,030,04A000,030,,,2022-11-30 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
89,S100PNW7,E12437,,8010001011855,パインブリッジ・インベストメンツ株式会社,G14490,030,04A001,040,,,2022-11-30 09:11,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NIYE,,0,0,0,1,1,0,0
90,S100P8HJ,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13343,030,10A000,160,2022-03-04,2023-03-03,2022-11-30 09:11,半期報告書（内国投資信託受益証券）－第7期(令和4年3月4日－令和5年3月3日),,,,,,,0,0,0,1,1,0,0
91,S100PNAX,E12430,,8010401072159,日興アセットマネジメント株式会社,G09386,030,995000,180,,,2022-11-30 09:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
92,S100PBKB,E12460,,7010001054021,野村アセットマネジメント株式会社,G13040,030,07A000,120,2022-03-08,2022-09-07,2022-11-30 09:11,有価証券報告書（内国投資信託受益証券）－第9期(令和4年3月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
93,S100POAB,E12430,,8010401072159,日興アセットマネジメント株式会社,G10281,030,995000,180,,,2022-11-30 09:12,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
94,S100POKH,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10963,030,995000,180,,,2022-11-30 09:12,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
95,S100P8HK,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13343,030,04A000,030,,,2022-11-30 09:12,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
96,S100POCP,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G08630,030,995000,180,,,2022-11-30 09:13,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
97,S100PBKI,E12460,,7010001054021,野村アセットマネジメント株式会社,G14092,030,04A000,030,,,2022-11-30 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
98,S100POA7,E12430,,8010401072159,日興アセットマネジメント株式会社,G10456,030,995000,180,,,2022-11-30 09:13,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
99,S100PNAU,E12430,,8010401072159,日興アセットマネジメント株式会社,G10519,030,995000,180,,,2022-11-30 09:14,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
100,S100PBKG,E12460,,7010001054021,野村アセットマネジメント株式会社,G14092,030,07A000,120,2022-03-11,2022-09-10,2022-11-30 09:14,有価証券報告書（内国投資信託受益証券）－第3期(令和4年3月11日－令和4年9月10日),,,,,,,0,0,0,1,1,1,0
101,S100POKI,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11001,030,995000,180,,,2022-11-30 09:14,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
102,S100PNG1,E06748,,2010001049257,大和アセットマネジメント株式会社,G08473,030,07A000,120,2022-03-08,2022-09-07,2022-11-30 09:14,有価証券報告書（内国投資信託受益証券）－第22期(令和4年3月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
103,S100PNUJ,E12430,,8010401072159,日興アセットマネジメント株式会社,G10566,030,995000,180,,,2022-11-30 09:14,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
104,S100PP8S,E02843,74880,4180001041518,株式会社ヤガミ,,010,043000,140,2022-07-21,2022-10-20,2022-11-30 09:15,四半期報告書－第58期第2四半期(令和4年7月21日－令和4年10月20日),,,,,,,0,0,0,1,1,0,0
105,S100PNUF,E12430,,8010401072159,日興アセットマネジメント株式会社,G10567,030,995000,180,,,2022-11-30 09:15,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
106,S100PP8U,E02843,74880,4180001041518,株式会社ヤガミ,,010,042000,135,,,2022-11-30 09:15,確認書,,,,,,,0,0,0,0,1,0,0
107,S100POKJ,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11058,030,995000,180,,,2022-11-30 09:16,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
108,S100PAF0,E12460,,7010001054021,野村アセットマネジメント株式会社,G12780,030,07A000,120,2022-03-08,2022-09-07,2022-11-30 09:16,有価証券報告書（内国投資信託受益証券）－第10期(令和4年3月8日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
109,S100PNV4,E12430,,8010401072159,日興アセットマネジメント株式会社,G10640,030,995000,180,,,2022-11-30 09:16,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
110,S100PNG2,E06748,,2010001049257,大和アセットマネジメント株式会社,G08473,030,04A000,030,,,2022-11-30 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
111,S100POUZ,E13909,,4010501022769,ありがとう投信株式会社,G04111,030,04A000,030,,,2022-11-30 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
112,S100PO9X,E12430,,8010401072159,日興アセットマネジメント株式会社,G10681,030,995000,180,,,2022-11-30 09:17,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
113,S100POKK,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11088,030,995000,180,,,2022-11-30 09:17,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
114,S100POAT,E12430,,8010401072159,日興アセットマネジメント株式会社,G12407,030,995000,180,,,2022-11-30 09:18,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
115,S100POKL,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G12943,030,995000,180,,,2022-11-30 09:18,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
116,S100POV2,E13909,,4010501022769,ありがとう投信株式会社,G04111,030,07A000,120,2021-09-01,2022-08-31,2022-11-30 09:18,有価証券報告書（内国投資信託受益証券）－第18期(令和3年9月1日－令和4年8月31日),,,,,,,0,0,0,1,1,1,0
117,S100PN5L,E06748,,2010001049257,大和アセットマネジメント株式会社,G14532,030,07A000,120,2022-04-07,2022-09-07,2022-11-30 09:18,有価証券報告書（内国投資信託受益証券）－第1期(令和4年4月7日－令和4年9月7日),,,,,,,0,0,0,1,1,1,0
118,S100POA0,E12430,,8010401072159,日興アセットマネジメント株式会社,G13137,030,995000,180,,,2022-11-30 09:19,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
119,S100POKN,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G12962,030,995000,180,,,2022-11-30 09:19,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
120,S100PKTA,E12430,,8010401072159,日興アセットマネジメント株式会社,G14451,030,995000,180,,,2022-11-30 09:19,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
