seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100VTDF,E31574,31370,5011501004062,株式会社ファンデリー,,010,053000,180,,,2025-05-26 09:00,臨時報告書,,,,第19条第2項第9号の4,,,0,0,0,1,1,0,0,1,1
2,S100VRPN,E12460,,7010001054021,野村アセットマネジメント株式会社,G04021,030,995000,180,,,2025-05-26 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
3,S100VRS5,E09666,,9010001062807,アムンディ・ジャパン株式会社,G07972,030,995000,180,,,2025-05-26 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
4,S100VEAP,E15787,,1010701021680,楽天投信投資顧問株式会社,G13568,030,10A000,160,2024-08-27,2025-08-25,2025-05-26 09:00,半期報告書（内国投資信託受益証券）－第6期(2024/08/27－2025/08/25),,,,,,,0,0,0,1,1,0,0,1,1
5,S100VSE3,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08415,030,995000,180,,,2025-05-26 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100VKT8,E12460,,7010001054021,野村アセットマネジメント株式会社,G12969,030,10A000,160,2024-09-07,2025-09-08,2025-05-26 09:00,半期報告書（内国投資信託受益証券）－第8期(2024/09/07－2025/09/08),,,,,,,0,0,0,1,1,0,0,1,1
7,S100VTCC,E01454,64690,6021001020459,株式会社　放電精密加工研究所,,010,053000,180,,,2025-05-26 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
8,S100VRJ1,E06748,,2010001049257,大和アセットマネジメント株式会社,G03624,030,995000,180,,,2025-05-26 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
9,S100VEAO,E15787,,1010701021680,楽天投信投資顧問株式会社,G13568,030,04A000,030,,,2025-05-26 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100VP46,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G10443,030,995000,180,,,2025-05-26 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
11,S100VRPS,E12460,,7010001054021,野村アセットマネジメント株式会社,G04499,030,995000,180,,,2025-05-26 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
12,S100VEAS,E15787,,1010701021680,楽天投信投資顧問株式会社,G13904,030,10A000,160,2024-08-27,2025-08-25,2025-05-26 09:01,半期報告書（内国投資信託受益証券）－第5期(2024/08/27－2025/08/25),,,,,,,0,0,0,1,1,0,0,1,1
13,S100VRJ2,E06748,,2010001049257,大和アセットマネジメント株式会社,G04560,030,995000,180,,,2025-05-26 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
14,S100VRSA,E09666,,9010001062807,アムンディ・ジャパン株式会社,G11401,030,995000,180,,,2025-05-26 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
15,S100VSFV,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G11456,030,995000,180,,,2025-05-26 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
