seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100V4S2,E12460,,7010001054021,野村アセットマネジメント株式会社,G03346,030,07A000,120,2023-11-29,2024-11-28,2025-02-25 09:00,有価証券報告書（内国投資信託受益証券）－第23期(2023/11/29－2024/11/28),,,,,,,0,0,0,1,1,1,0,1,1
2,S100VAHH,E00080,18850,3011101055078,東亜建設工業株式会社,,010,113001,090,,,2025-02-25 09:00,訂正発行登録書,,,,,S100RW20,,0,0,0,0,1,0,0,0,1
3,S100V6VR,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08550,030,07A000,120,2023-11-28,2024-11-25,2025-02-25 09:00,有価証券報告書（内国投資信託受益証券）－第13期(2023/11/28－2024/11/25),,,,,,,0,0,0,1,1,1,0,1,1
4,S100V7G9,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08234,030,07A000,120,2023-11-28,2024-11-25,2025-02-25 09:00,有価証券報告書（内国投資信託受益証券）－第14期(2023/11/28－2024/11/25),,,,,,,0,0,0,1,1,1,0,1,1
5,S100V17Z,E12460,,7010001054021,野村アセットマネジメント株式会社,G14879,030,04A000,030,,,2025-02-25 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
6,S100V4S3,E12460,,7010001054021,野村アセットマネジメント株式会社,G03346,030,04A000,030,,,2025-02-25 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
7,S100V9HK,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G15447,030,04A001,040,,,2025-02-25 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100V6J8,,0,0,0,1,1,0,0,1,1
8,S100V699,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G05235,030,07A000,120,2024-05-28,2024-11-25,2025-02-25 09:01,有価証券報告書（内国投資信託受益証券）－第36期(2024/05/28－2024/11/25),,,,,,,0,0,0,1,1,1,0,1,1
9,S100V806,E12431,,3010001068479,ＢＮＰパリバ・アセットマネジメント株式会社,G05602,030,995000,180,,,2025-02-25 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
10,S100V8X7,E06748,,2010001049257,大和アセットマネジメント株式会社,G15245,030,07A000,120,2024-06-24,2024-12-04,2025-02-25 09:02,有価証券報告書（内国投資信託受益証券）－第1期(2024/06/24－2024/12/04),,,,,,,0,0,0,1,1,1,0,1,1
11,S100V7QU,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G13421,030,07A000,120,2024-05-28,2024-11-25,2025-02-25 09:02,有価証券報告書（内国投資信託受益証券）－第11期(2024/05/28－2024/11/25),,,,,,,0,0,0,1,1,1,0,1,1
12,S100V17X,E12460,,7010001054021,野村アセットマネジメント株式会社,G14879,030,07A000,120,2023-11-29,2024-11-28,2025-02-25 09:02,有価証券報告書（内国投資信託受益証券）－第2期(2023/11/29－2024/11/28),,,,,,,0,0,0,1,1,1,0,1,1
13,S100V8UE,E12460,,7010001054021,野村アセットマネジメント株式会社,G07059,030,995000,180,,,2025-02-25 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
14,S100V93K,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12328,030,07A000,120,2023-11-25,2024-11-25,2025-02-25 09:02,有価証券報告書（内国投資信託受益証券）－第8期(2023/11/25－2024/11/25),,,,,,,0,0,0,1,1,1,0,1,1
15,S100V9KQ,E26704,,6010001141324,カレラアセットマネジメント株式会社,G09056,030,995000,180,,,2025-02-25 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
16,S100V9LY,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08117,030,995000,180,,,2025-02-25 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
17,S100V9KP,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14028,030,995000,180,,,2025-02-25 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
