seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
55,S100PVA8,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10510,030,995000,180,,,2022-12-28 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
56,S100PPOX,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G03250,030,04A001,040,,,2022-12-28 09:05,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O2FO,,0,0,0,1,1,1,0
57,S100PPKP,E12460,,7010001054021,野村アセットマネジメント株式会社,G05557,030,04A001,040,,,2022-12-28 09:05,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O4XI,,0,0,0,1,1,0,0
58,S100PVAA,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10826,030,995000,180,,,2022-12-28 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
59,S100PEQ7,E12460,,7010001054021,野村アセットマネジメント株式会社,G05555,030,04A001,040,,,2022-12-28 09:05,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O3RU,,0,0,0,1,1,0,0
60,S100PLSJ,E12460,,7010001054021,野村アセットマネジメント株式会社,G05554,030,10A000,160,2022-04-01,2023-03-31,2022-12-28 09:05,半期報告書（内国投資信託受益証券）－第16期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
61,S100PTC9,E12430,,8010401072159,日興アセットマネジメント株式会社,G03829,030,995000,180,,,2022-12-28 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
62,S100PW5J,E04181,,2500001011778,瀬戸内運輸株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-28 09:05,半期報告書－第147期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
63,S100PNG4,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14497,030,10A000,160,2022-03-29,2023-03-27,2022-12-28 09:05,半期報告書（内国投資信託受益証券）－第1期(令和4年3月29日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
64,S100PFOC,E12460,,7010001054021,野村アセットマネジメント株式会社,G03387,030,04A001,040,,,2022-12-28 09:05,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O3LH,,0,0,0,1,1,0,0
65,S100PSSQ,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08643,030,10A000,160,2022-04-01,2023-03-31,2022-12-28 09:06,半期報告書（内国投資信託受益証券）－第21期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
66,S100PVAB,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G10965,030,995000,180,,,2022-12-28 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
67,S100PW5I,E01677,62790,7120901009526,株式会社瑞光,,010,043000,140,2022-08-21,2022-11-20,2022-12-28 09:06,四半期報告書－第60期第3四半期(令和4年8月21日－令和4年11月20日),,,,,,,0,0,0,1,1,0,0
68,S100PLSK,E12460,,7010001054021,野村アセットマネジメント株式会社,G05554,030,04A001,040,,,2022-12-28 09:06,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O04X,,0,0,0,1,1,0,0
69,S100PTCC,E12430,,8010401072159,日興アセットマネジメント株式会社,G04145,030,995000,180,,,2022-12-28 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
70,S100PVAC,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11015,030,995000,180,,,2022-12-28 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
71,S100PPKX,E12460,,7010001054021,野村アセットマネジメント株式会社,G05558,030,10A000,160,2022-04-01,2023-03-31,2022-12-28 09:06,半期報告書（内国投資信託受益証券）－第16期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
72,S100PW5H,E01677,62790,7120901009526,株式会社瑞光,,010,042000,135,,,2022-12-28 09:06,確認書,,,,,,,0,0,0,0,1,0,0
73,S100PQMF,E12460,,7010001054021,野村アセットマネジメント株式会社,G02326,030,10A000,160,2022-03-30,2023-03-29,2022-12-28 09:07,半期報告書（内国投資信託受益証券）－第30期(令和4年3月30日－令和5年3月29日),,,,,,,0,0,0,1,1,0,0
74,S100PSSK,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08643,030,04A000,030,,,2022-12-28 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
75,S100PN41,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14504,030,04A001,040,,,2022-12-28 09:07,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NMJB,,0,0,0,1,1,0,0
76,S100PTBZ,E12430,,8010401072159,日興アセットマネジメント株式会社,G04593,030,995000,180,,,2022-12-28 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
77,S100PVAD,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11016,030,995000,180,,,2022-12-28 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
78,S100PPL0,E12460,,7010001054021,野村アセットマネジメント株式会社,G05558,030,04A001,040,,,2022-12-28 09:07,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O4TS,,0,0,0,1,1,1,0
79,S100PQMH,E12460,,7010001054021,野村アセットマネジメント株式会社,G02326,030,04A001,040,,,2022-12-28 09:07,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100O03F,,0,0,0,1,1,0,0
80,S100PVYI,E38316,,,秋枝　静香,,060,010002,350,,,2022-12-28 09:07,変更報告書,E38156,,,,,,0,0,0,1,1,0,0
81,S100PVAE,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11018,030,995000,180,,,2022-12-28 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
82,S100POBE,E12441,,3010001062358,岡三アセットマネジメント株式会社,G08246,030,995000,180,,,2022-12-28 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
83,S100PSH4,E12430,,8010401072159,日興アセットマネジメント株式会社,G05335,030,995000,180,,,2022-12-28 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
84,S100PVAF,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G11038,030,995000,180,,,2022-12-28 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
85,S100PUAQ,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14285,030,995000,180,,,2022-12-28 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
86,S100PUHN,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14598,030,07A000,120,2021-10-05,2022-10-03,2022-12-28 09:08,有価証券報告書（内国投資信託受益証券）－第4期(令和3年10月5日－令和4年10月3日),,,,,,,0,0,0,1,1,1,0
87,S100PUAP,E26704,,6010001141324,カレラアセットマネジメント株式会社,G12771,030,995000,180,,,2022-12-28 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
88,S100PVAH,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G12402,030,995000,180,,,2022-12-28 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
89,S100PUNZ,E12480,,7010001010313,アライアンス・バーンスタイン株式会社,G10550,030,995000,180,,,2022-12-28 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
90,S100PNED,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14497,030,04A001,040,,,2022-12-28 09:08,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NMJ0,,0,0,0,1,1,0,0
91,S100PT2V,E12430,,8010401072159,日興アセットマネジメント株式会社,G05425,030,995000,180,,,2022-12-28 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
92,S100PVAI,E11518,,9010001034450,三菱ＵＦＪ国際投信株式会社,G13727,030,995000,180,,,2022-12-28 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
93,S100PW5E,E32138,28840,6010001128643,株式会社ヨシムラ・フード・ホールディングス,,010,053000,180,,,2022-12-28 09:09,臨時報告書,,,,"第19条第2項第3号,第19条第2項第8号の2",,,0,0,0,1,1,0,0
94,S100PEWR,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14503,030,10A000,160,2022-03-29,2023-03-27,2022-12-28 09:09,半期報告書（内国投資信託受益証券）－第1期(令和4年3月29日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
95,S100PTWR,E12430,,8010401072159,日興アセットマネジメント株式会社,G07556,030,995000,180,,,2022-12-28 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
96,S100PUO8,E12480,,7010001010313,アライアンス・バーンスタイン株式会社,G14311,030,995000,180,,,2022-12-28 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
97,S100PTY0,E12430,,8010401072159,日興アセットマネジメント株式会社,G07582,030,995000,180,,,2022-12-28 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
98,S100PP2S,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G05141,030,07A000,120,2021-10-01,2022-09-30,2022-12-28 09:10,有価証券報告書（内国投資信託受益証券）－第16期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
99,S100PTY7,E12430,,8010401072159,日興アセットマネジメント株式会社,G07696,030,995000,180,,,2022-12-28 09:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
100,S100PU3K,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12080,030,07A000,120,2022-04-13,2022-10-12,2022-12-28 09:11,有価証券報告書（内国投資信託受益証券）－第26期(令和4年4月13日－令和4年10月12日),,,,,,,0,0,0,1,1,1,0
101,S100PBW5,E12430,,8010401072159,日興アセットマネジメント株式会社,G08177,030,07A000,120,2022-04-05,2022-10-04,2022-12-28 09:12,有価証券報告書（内国投資信託受益証券）－第24期(令和4年4月5日－令和4年10月4日),,,,,,,0,0,0,1,1,1,0
102,S100PP2U,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G05141,030,04A000,030,,,2022-12-28 09:12,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
103,S100PVWU,E33576,,,フランクリン・テンプルトン・インベストメント・ファンズ,G12747,030,07D000,120,2021-07-01,2022-06-30,2022-12-28 09:12,有価証券報告書（外国投資証券）－第8期(令和3年7月1日－令和4年6月30日),,,,,,,0,0,0,0,1,1,0
104,S100PBW4,E12430,,8010401072159,日興アセットマネジメント株式会社,G08177,030,04A000,030,,,2022-12-28 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
105,S100PSN9,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14502,030,10A000,160,2022-03-29,2023-03-27,2022-12-28 09:13,半期報告書（内国投資信託受益証券）－第1期(令和4年3月29日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
106,S100PEWT,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14503,030,04A001,040,,,2022-12-28 09:13,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NMNA,,0,0,0,1,1,0,0
107,S100PV4A,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G04327,030,995000,180,,,2022-12-28 09:13,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
108,S100PT3W,E12430,,8010401072159,日興アセットマネジメント株式会社,G08876,030,995000,180,,,2022-12-28 09:13,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
109,S100POBF,E12441,,3010001062358,岡三アセットマネジメント株式会社,G08880,030,995000,180,,,2022-12-28 09:14,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
110,S100PS0J,E12430,,8010401072159,日興アセットマネジメント株式会社,G09162,030,995000,180,,,2022-12-28 09:14,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
111,S100PP2G,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G05140,030,07A000,120,2021-10-01,2022-09-30,2022-12-28 09:14,有価証券報告書（内国投資信託受益証券）－第16期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
112,S100PUSJ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12080,030,04A001,040,,,2022-12-28 09:15,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100ONS6,,0,0,0,1,1,0,0
113,S100PT30,E12430,,8010401072159,日興アセットマネジメント株式会社,G09227,030,995000,180,,,2022-12-28 09:15,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
114,S100PSN8,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14502,030,04A001,040,,,2022-12-28 09:16,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100NMJT,,0,0,0,1,1,0,0
115,S100PTC0,E12430,,8010401072159,日興アセットマネジメント株式会社,G09286,030,995000,180,,,2022-12-28 09:16,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
116,S100PET8,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14499,030,10A000,160,2022-03-29,2023-03-27,2022-12-28 09:16,半期報告書（内国投資信託受益証券）－第1期(令和4年3月29日－令和5年3月27日),,,,,,,0,0,0,1,1,0,0
117,S100PV56,E04112,,1110001022221,越後交通株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-28 09:16,半期報告書－第143期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
118,S100PP2H,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G05140,030,04A000,030,,,2022-12-28 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
