seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100Y9TT,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G09197,030,07A000,120,2025-04-12,2026-04-13,2026-07-10 09:00,有価証券報告書（内国投資信託受益証券）－第13期(2025/04/12－2026/04/13),,,,,,,0,0,0,1,1,1,0,1,1
2,S100YOSV,E01045,49660,8120001077365,上村工業株式会社,,010,170000,220,,,2026-07-10 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
3,S100Y9AM,E12460,,7010001054021,野村アセットマネジメント株式会社,G11665,030,07A000,120,2025-10-17,2026-04-16,2026-07-10 09:00,有価証券報告書（内国投資信託受益証券）－第20期(2025/10/17－2026/04/16),,,,,,,0,0,0,1,1,1,0,1,1
4,S100YNCG,E11348,,3010001028755,ベアリングス・ジャパン株式会社,G05483,030,995000,180,,,2026-07-10 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
5,S100Y9TQ,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G09197,030,04A000,030,,,2026-07-10 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
6,S100Y9AN,E12460,,7010001054021,野村アセットマネジメント株式会社,G11665,030,04A000,030,,,2026-07-10 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
7,S100Y4WV,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G09097,030,995000,180,,,2026-07-10 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100Y8VT,E12460,,7010001054021,野村アセットマネジメント株式会社,G12840,030,07A000,120,2025-11-18,2026-05-15,2026-07-10 09:01,有価証券報告書（内国投資信託受益証券）－第17期(2025/11/18－2026/05/15),,,,,,,0,0,0,1,1,1,0,1,1
9,S100YOOW,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13103,030,10A000,160,2025-10-11,2026-10-13,2026-07-10 09:01,半期報告書（内国投資信託受益証券）－第8期(2025/10/11－2026/10/13),,,,,,,0,0,0,1,1,0,0,1,1
10,S100Y8WF,E10439,,4010001027269,ピクテ・ジャパン株式会社,G05375,030,04A000,030,,,2026-07-10 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
