seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100WBNH,E12460,,7010001054021,野村アセットマネジメント株式会社,G05739,030,10A000,160,2024-11-19,2025-11-17,2025-08-14 09:00,半期報告書（内国投資信託受益証券）－第18期(2024/11/19－2025/11/17),,,,,,,0,0,0,1,1,0,0,1,1
2,S100WB6N,E12460,,7010001054021,野村アセットマネジメント株式会社,G14884,030,04A001,040,,,2025-08-14 09:00,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100V1JG,,0,0,0,1,1,1,0,1,1
3,S100WBNI,E12460,,7010001054021,野村アセットマネジメント株式会社,G05739,030,04A001,040,,,2025-08-14 09:00,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100V1BF,,0,0,0,1,1,1,0,1,1
4,S100VUTQ,E30689,,4010001158535,あおぞら投信株式会社,G15355,030,10A000,160,2024-11-15,2025-11-20,2025-08-14 09:00,半期報告書（内国投資信託受益証券）－第1期(2024/11/15－2025/11/20),,,,,,,0,0,0,1,1,0,0,1,1
5,S100WECM,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G07995,030,04A000,030,,,2025-08-14 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
6,S100WCBI,E12460,,7010001054021,野村アセットマネジメント株式会社,G07023,030,10A000,160,2024-11-16,2025-11-17,2025-08-14 09:01,半期報告書（内国投資信託受益証券）－第18期(2024/11/16－2025/11/17),,,,,,,0,0,0,1,1,0,0,1,1
7,S100WJ07,E05033,47220,6010701018466,フューチャー株式会社,,010,043A00,160,2025-01-01,2025-12-31,2025-08-14 09:01,半期報告書－第37期(2025/01/01－2025/12/31),,,,,,,0,0,0,1,1,0,0,1,1
8,S100WDTZ,E12460,,7010001054021,野村アセットマネジメント株式会社,G05616,030,07A000,120,2024-11-16,2025-05-15,2025-08-14 09:01,有価証券報告書（内国投資信託受益証券）－第35期(2024/11/16－2025/05/15),,,,,,,0,0,0,1,1,1,0,1,1
9,S100WBPD,E14703,,8010001014858,キャピタル・インターナショナル株式会社,G14914,030,10A000,160,2024-11-21,2025-11-20,2025-08-14 09:01,半期報告書（内国投資信託受益証券）－第3期(2024/11/21－2025/11/20),,,,,,,0,0,0,1,1,0,0,1,1
10,S100WEA0,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13267,030,10A000,160,2024-11-20,2025-11-19,2025-08-14 09:01,半期報告書（内国投資信託受益証券）－第24期(2024/11/20－2025/11/19),,,,,,,0,0,0,1,1,0,0,1,1
