seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100WEM6,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G10690,030,04A000,030,,,2025-08-18 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
2,S100WIC6,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G15210,030,995000,180,,,2025-08-18 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
3,S100WBMZ,E12460,,7010001054021,野村アセットマネジメント株式会社,G14533,030,07A000,120,2024-05-18,2025-05-19,2025-08-18 09:00,有価証券報告書（内国投資信託受益証券）－第3期(2024/05/18－2025/05/19),,,,,,,0,0,0,1,1,1,0,1,1
4,S100VSSY,E12450,,6010401037394,ラッセル・インベストメント株式会社,G04872,030,10A000,160,2024-11-19,2025-11-18,2025-08-18 09:00,半期報告書（内国投資信託受益証券）－第20期(2024/11/19－2025/11/18),,,,,,,0,0,0,1,1,0,0,1,1
5,S100WHN2,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11954,030,10A000,160,2024-11-19,2025-11-17,2025-08-18 09:01,半期報告書（内国投資信託受益証券）－第38期(2024/11/19－2025/11/17),,,,,,,0,0,0,1,1,0,0,1,1
6,S100WHF7,E26704,,6010001141324,カレラアセットマネジメント株式会社,G15620,030,04A000,030,,,2025-08-18 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
7,S100VSSV,E12450,,6010401037394,ラッセル・インベストメント株式会社,G04872,030,04A000,030,,,2025-08-18 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100WEM8,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G10690,030,07A000,120,2024-11-21,2025-05-20,2025-08-18 09:01,有価証券報告書（内国投資信託受益証券）－第21期(2024/11/21－2025/05/20),,,,,,,0,0,0,1,1,1,0,1,1
9,S100WHMZ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11954,030,04A000,030,,,2025-08-18 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100WAC1,E12460,,7010001054021,野村アセットマネジメント株式会社,G02779,030,07A000,120,2024-05-21,2025-05-19,2025-08-18 09:03,有価証券報告書（内国投資信託受益証券）－第64期(2024/05/21－2025/05/19),,,,,,,0,0,0,1,1,1,0,1,1
