seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100S247,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G04247,030,10A000,160,2023-01-24,2024-01-22,2023-10-23 09:00,半期報告書（内国投資信託受益証券）－第19期(2023/01/24－2024/01/22),,,,,,,0,0,0,1,1,0,0,1,1
2,S100S1E6,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08117,030,995000,180,,,2023-10-23 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
3,S100RS60,E12460,,7010001054021,野村アセットマネジメント株式会社,G08943,030,07A000,120,2023-01-25,2023-07-24,2023-10-23 09:00,有価証券報告書（内国投資信託受益証券）－第22期(2023/01/25－2023/07/24),,,,,,,0,0,0,1,1,1,0,1,1
4,S100S0UI,E09666,,9010001062807,アムンディ・ジャパン株式会社,G07981,030,995000,180,,,2023-10-23 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
5,S100RQWW,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08640,030,10A000,160,2023-01-24,2024-01-22,2023-10-23 09:00,半期報告書（内国投資信託受益証券）－第22期(2023/01/24－2024/01/22),,,,,,,0,0,0,1,1,0,0,1,1
6,S100S1E7,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G13967,030,995000,180,,,2023-10-23 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
7,S100RZWR,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G08013,030,995000,180,,,2023-10-23 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100S1NR,E36421,92350,7290001037832,株式会社売れるネット広告社,,010,053000,180,,,2023-10-23 09:00,臨時報告書,,,,第19条第2項第4号,,,0,0,0,1,1,0,0,1,1
9,S100S0JB,E06748,,2010001049257,大和アセットマネジメント株式会社,G12871,030,10A000,160,2023-01-31,2024-01-30,2023-10-23 09:01,半期報告書（内国投資信託受益証券）－第6期(2023/01/31－2024/01/30),,,,,,,0,0,0,1,1,0,0,1,1
10,S100RUN9,E12460,,7010001054021,野村アセットマネジメント株式会社,G04318,030,07A000,120,2023-01-24,2023-07-24,2023-10-23 09:01,有価証券報告書（内国投資信託受益証券）－第37期(2023/01/24－2023/07/24),,,,,,,0,0,0,1,1,1,0,1,1
11,S100RYNY,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G04247,030,04A000,030,,,2023-10-23 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
12,S100S1NC,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G05489,030,995000,180,,,2023-10-23 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
13,S100RTBV,E12460,,7010001054021,野村アセットマネジメント株式会社,G03183,030,10A000,160,2023-01-25,2024-01-24,2023-10-23 09:01,半期報告書（内国投資信託受益証券）－第22期(2023/01/25－2024/01/24),,,,,,,0,0,0,1,1,0,0,1,1
14,S100RCK9,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08634,030,10A000,160,2023-01-24,2024-01-22,2023-10-23 09:01,半期報告書（内国投資信託受益証券）－第23期(2023/01/24－2024/01/22),,,,,,,0,0,0,1,1,0,0,1,1
15,S100RSHY,E12460,,7010001054021,野村アセットマネジメント株式会社,G08041,030,04A000,030,,,2023-10-23 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
16,S100RV1W,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13855,030,07A000,120,2023-01-27,2023-07-26,2023-10-23 09:02,有価証券報告書（内国投資信託受益証券）－第6期(2023/01/27－2023/07/26),,,,,,,0,0,0,1,1,1,0,1,1
17,S100RS6B,E12460,,7010001054021,野村アセットマネジメント株式会社,G09040,030,07A000,120,2023-01-25,2023-07-24,2023-10-23 09:02,有価証券報告書（内国投資信託受益証券）－第21期(2023/01/25－2023/07/24),,,,,,,0,0,0,1,1,1,0,1,1
18,S100S0JI,E06748,,2010001049257,大和アセットマネジメント株式会社,G12871,030,04A000,030,,,2023-10-23 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
19,S100RZWP,E15787,,1010701021680,楽天投信投資顧問株式会社,G13050,030,995000,180,,,2023-10-23 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
20,S100RUNE,E12460,,7010001054021,野村アセットマネジメント株式会社,G04318,030,04A001,040,,,2023-10-23 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100QC2W,,0,0,0,1,1,0,0,1,1
21,S100RVU2,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G05447,030,07A000,120,2022-07-23,2023-07-24,2023-10-23 09:02,有価証券報告書（内国投資信託受益証券）－第16期(2022/07/23－2023/07/24),,,,,,,0,0,0,1,1,1,0,1,1
22,S100RTC0,E12460,,7010001054021,野村アセットマネジメント株式会社,G03183,030,04A001,040,,,2023-10-23 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100QFIA,,0,0,0,1,1,1,0,1,1
