seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100XXKT,E00056,18610,1210001001082,株式会社　熊谷組,,010,170000,220,,,2026-04-09 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
2,S100XWTQ,E12481,,1010401025734,フィデリティ投信株式会社,G04575,030,07A000,120,2025-07-11,2026-01-13,2026-04-09 09:00,有価証券報告書（内国投資信託受益証券）－第41期(2025/07/11－2026/01/13),,,,,,,0,0,0,1,1,1,0,1,1
3,S100XXTT,E03139,98310,4070001011201,株式会社ヤマダホールディングス,,010,170000,220,,,2026-04-09 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
4,S100XX7W,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G04395,030,995000,180,,,2026-04-09 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
5,S100XX7X,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G04555,030,995000,180,,,2026-04-09 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100XVYE,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G11629,030,04A001,040,,,2026-04-09 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100WV3R,,0,0,0,1,1,1,0,1,1
7,S100XT5M,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13276,030,07A000,120,2025-07-12,2026-01-13,2026-04-09 09:02,有価証券報告書（内国投資信託受益証券）－第44期(2025/07/12－2026/01/13),,,,,,,0,0,0,1,1,1,0,1,1
8,S100XPCI,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G14969,030,07A000,120,2025-07-11,2026-01-10,2026-04-09 09:02,有価証券報告書（内国投資信託受益証券）－第5期(2025/07/11－2026/01/10),,,,,,,0,0,0,1,1,1,0,1,1
9,S100XWTZ,E12481,,1010401025734,フィデリティ投信株式会社,G04575,030,04A001,040,,,2026-04-09 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100WSSP,,0,0,0,1,1,1,0,1,1
10,S100XT5N,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13276,030,04A000,030,,,2026-04-09 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
11,S100XT4Q,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13065,030,07A000,120,2025-07-16,2026-01-15,2026-04-09 09:03,有価証券報告書（内国投資信託受益証券）－第15期(2025/07/16－2026/01/15),,,,,,,0,0,0,1,1,1,0,1,1
12,S100XPCH,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G14969,030,04A001,040,,,2026-04-09 09:04,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100WNZA,,0,0,0,1,1,1,0,1,1
13,S100XT5P,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G01406,030,07A000,120,2025-01-15,2026-01-13,2026-04-09 09:04,有価証券報告書（内国投資信託受益証券）－第26期(2025/01/15－2026/01/13),,,,,,,0,0,0,1,1,1,0,1,1
14,S100XVAP,E11348,,3010001028755,ベアリングス・ジャパン株式会社,G05483,030,995000,180,,,2026-04-09 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
15,S100XVP7,E06748,,2010001049257,大和アセットマネジメント株式会社,G10293,030,995000,180,,,2026-04-09 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
16,S100XT4K,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13065,030,04A000,030,,,2026-04-09 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
17,S100XWHT,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G09308,030,10A000,160,2025-07-12,2026-07-13,2026-04-09 09:05,半期報告書（内国投資信託受益証券）－第13期(2025/07/12－2026/07/13),,,,,,,0,0,0,1,1,0,0,1,1
18,S100XT5R,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G01406,030,04A000,030,,,2026-04-09 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
19,S100XT2C,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G05435,030,07A000,120,2025-07-15,2026-01-13,2026-04-09 09:06,有価証券報告書（内国投資信託受益証券）－第37期(2025/07/15－2026/01/13),,,,,,,0,0,0,1,1,1,0,1,1
20,S100XPWZ,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G08009,030,10A000,160,2025-07-15,2026-07-13,2026-04-09 09:06,半期報告書（内国投資信託受益証券）－第16期(2025/07/15－2026/07/13),,,,,,,0,0,0,1,1,0,0,1,1
21,S100XT26,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G05435,030,04A000,030,,,2026-04-09 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
22,S100XPX0,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G08009,030,04A000,030,,,2026-04-09 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
23,S100XT2H,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G08260,030,07A000,120,2025-07-16,2026-01-15,2026-04-09 09:08,有価証券報告書（内国投資信託受益証券）－第30期(2025/07/16－2026/01/15),,,,,,,0,0,0,1,1,1,0,1,1
24,S100XSEB,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G12997,030,10A000,160,2025-07-15,2026-07-13,2026-04-09 09:08,半期報告書（内国投資信託受益証券）－第8期(2025/07/15－2026/07/13),,,,,,,0,0,0,1,1,0,0,1,1
25,S100XWI1,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G09308,030,04A001,040,,,2026-04-09 09:08,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100WTHB,,0,0,0,1,1,1,0,1,1
26,S100XT2F,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G08260,030,04A000,030,,,2026-04-09 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
27,S100XVP8,E06748,,2010001049257,大和アセットマネジメント株式会社,G11726,030,995000,180,,,2026-04-09 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
28,S100XSEE,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G12997,030,04A000,030,,,2026-04-09 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
29,S100XT1P,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G10006,030,07A000,120,2025-01-16,2026-01-15,2026-04-09 09:09,有価証券報告書（内国投資信託受益証券）－第13期(2025/01/16－2026/01/15),,,,,,,0,0,0,1,1,1,0,1,1
30,S100XT5Y,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G14699,030,07A000,120,2025-01-15,2026-01-13,2026-04-09 09:10,有価証券報告書（内国投資信託受益証券）－第3期(2025/01/15－2026/01/13),,,,,,,0,0,0,1,1,1,0,1,1
31,S100XT1S,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G10006,030,04A000,030,,,2026-04-09 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
32,S100XPU9,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13286,030,995000,180,,,2026-04-09 09:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
33,S100XT0M,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G10765,030,07A000,120,2025-01-11,2026-01-13,2026-04-09 09:11,有価証券報告書（内国投資信託受益証券）－第11期(2025/01/11－2026/01/13),,,,,,,0,0,0,1,1,1,0,1,1
34,S100XXKP,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,,060,010002,350,,,2026-04-09 09:12,変更報告書,E03316,,,,S100WWG4,,0,0,0,1,1,1,0,1,1
35,S100XT0S,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G10765,030,04A000,030,,,2026-04-09 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
36,S100XVP9,E06748,,2010001049257,大和アセットマネジメント株式会社,G13531,030,995000,180,,,2026-04-09 09:13,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
37,S100XVPA,E06748,,2010001049257,大和アセットマネジメント株式会社,G13948,030,995000,180,,,2026-04-09 09:17,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
38,S100XXTS,E03810,,6010001074037,野村證券株式会社,,060,010002,350,,,2026-04-09 09:18,変更報告書,E00751,,,,S100TGN6,,0,0,0,1,1,1,0,1,1
39,S100XVPB,E06748,,2010001049257,大和アセットマネジメント株式会社,G15000,030,995000,180,,,2026-04-09 09:20,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
40,S100XXC8,E41459,,,田原　弘貴,,060,090001,360,,,2026-04-09 09:21,訂正報告書（大量保有報告書・変更報告書）,E05320,,,,S100XLLX,,0,0,0,1,1,0,0,1,1
41,S100XXUG,E01747,66430,5300001000526,株式会社戸上電機製作所,,010,170000,220,,,2026-04-09 09:40,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
42,S100XXU9,E01190,52140,4160001001498,日本電気硝子株式会社,,010,170000,220,,,2026-04-09 09:40,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
43,S100XXUF,E03858,88030,1010001034920,平和不動産株式会社,,010,170000,220,,,2026-04-09 09:40,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
44,S100XXSP,E00895,46150,7140001049181,神東塗料株式会社,,010,030001,130,,,2026-04-09 09:44,訂正有価証券報告書－第131期(2024/04/01－2025/03/31),,,,,S100W3J9,,0,0,0,1,1,0,0,1,1
45,S100XXUM,E00895,46150,7140001049181,神東塗料株式会社,,010,042100,135,,,2026-04-09 09:52,確認書,,,,,S100XXSP,,0,0,0,0,1,0,0,0,1
46,S100XXUL,E37006,92530,1010001096077,スローガン株式会社,,010,170000,220,,,2026-04-09 09:58,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
47,S100XXUR,E02498,80020,9010001008776,丸紅株式会社,,010,170000,220,,,2026-04-09 10:02,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
48,S100XXUS,E01451,34210,8010801001097,株式会社稲葉製作所,,010,170000,220,,,2026-04-09 10:16,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
49,S100XXTO,E03464,33910,4430001029116,株式会社ツルハホールディングス,,010,053000,180,,,2026-04-09 10:22,臨時報告書,,,,第19条第2項第19号,,,0,0,0,1,1,0,0,1,1
50,S100XXUV,E04946,85660,7010601037788,リコーリース株式会社,,010,120003,100,,,2026-04-09 10:36,発行登録追補書類（株券､社債券等）,,,,,S100UYA2,,0,0,0,1,1,1,0,1,1
51,S100XXV1,E41568,,5010501030647,アイ・オー・キャピタル株式会社,,060,090001,360,,,2026-04-09 10:44,訂正報告書（大量保有報告書・変更報告書）,E02005,,,,S100XWGU,,0,0,0,1,1,0,0,1,1
52,S100XXNO,E10152,,1011001044975,株式会社キャピタルギャラリー,,060,010002,350,,,2026-04-09 10:59,変更報告書,E02848,,,,,,0,0,0,1,1,1,0,1,1
53,S100XXVI,E00967,45440,1011101039628,Ｈ．Ｕ．グループホールディングス株式会社,,010,170000,220,,,2026-04-09 11:08,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
54,S100XXVT,E41567,,8010401196593,ＭＰ‐２６０５株式会社,,040,020001,250,,,2026-04-09 11:12,訂正公開買付届出書,,E04878,,,S100XTZV,,0,0,0,1,1,1,0,1,1
55,S100XXVA,E00876,34050,1260001013156,株式会社クラレ,,010,120003,100,,,2026-04-09 11:28,発行登録追補書類（株券､社債券等）,,,,,S100T9VS,,0,0,0,1,1,1,0,1,1
56,S100XWKT,E41454,,8010401195975,ＩＡＰＦ３株式会社,,060,010000,350,,,2026-04-09 11:31,大量保有報告書,E03186,,,,,,0,0,0,1,1,0,0,1,1
57,S100XXVY,E04724,,2060001000628,株式会社宇都宮ゴルフクラブ,,010,030001,130,,,2026-04-09 11:32,訂正有価証券報告書－第66期(2025/01/01－2025/12/31),,,,,S100XVEI,,0,0,0,1,1,0,0,1,1
58,S100XXMX,E05982,,,バークレイズ・バンク・ピーエルシー,,010,150003,100,,,2026-04-09 11:40,発行登録追補書類,,,,,S100WFH9,,0,0,0,0,1,1,0,0,1
59,S100XXOO,E03017,82370,1010001034945,株式会社松屋,,010,170000,220,,,2026-04-09 12:01,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
60,S100XXR0,E11943,,,Ｅｖｏ　Ｆｕｎｄ,,060,010002,350,,,2026-04-09 12:28,変更報告書,E36129,,,,S100WHGR,,0,0,0,1,1,1,0,1,1
61,S100XXS2,E03313,76030,4011301006656,ジーイエット株式会社,,060,090001,360,,,2026-04-09 12:45,訂正報告書（大量保有報告書・変更報告書）,E27280,,,,S100XXJW,,0,0,0,1,1,0,0,1,1
62,S100XXX1,E03810,,6010001074037,野村證券株式会社,,060,010002,350,,,2026-04-09 13:01,変更報告書,E02490,,,,S100X8PF,,0,0,0,1,1,1,0,1,1
63,S100XWYI,E00396,25310,4130001014981,宝ホールディングス株式会社,,060,010002,350,,,2026-04-09 13:01,変更報告書,E02474,,,,,,0,0,0,1,1,0,0,1,1
64,S100XXUO,E02286,68500,9011401004118,株式会社チノー,,010,170000,220,,,2026-04-09 13:23,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
65,S100XXX6,E00376,22070,5180001027409,株式会社ｍｅｉｔｏ,,010,170000,220,,,2026-04-09 13:24,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
66,S100XX09,E03061,82670,6040001003380,イオン株式会社,,010,053001,190,,,2026-04-09 13:31,訂正臨時報告書,,,,第19条第2項第19号,S100XEHJ,,0,0,0,1,1,0,0,1,1
67,S100XX0A,E03061,82670,6040001003380,イオン株式会社,,010,053000,180,,,2026-04-09 13:32,臨時報告書,,,,第19条第2項第19号,,,0,0,0,1,1,0,0,1,1
68,S100XXX7,E41459,,,田原　弘貴,,060,090001,360,,,2026-04-09 13:36,訂正報告書（大量保有報告書・変更報告書）,E05320,,,,S100XLLX,,0,0,0,1,1,0,0,1,1
69,S100XXQ7,E04757,,9011001030621,東京中小企業投資育成株式会社,,060,090001,360,,,2026-04-09 13:41,訂正報告書（大量保有報告書・変更報告書）,E41485,,,,S100XXNR,,0,0,0,1,1,0,0,1,1
70,S100XX0C,E03061,82670,6040001003380,イオン株式会社,,010,053000,180,,,2026-04-09 13:42,臨時報告書,,,,第19条第2項第2号の2,,,0,0,0,1,1,0,0,1,1
71,S100XX0D,E03061,82670,6040001003380,イオン株式会社,,010,113001,090,,,2026-04-09 13:43,訂正発行登録書,,,,,S100WCRT,,0,0,0,0,1,0,0,0,1
72,S100XX0E,E03061,82670,6040001003380,イオン株式会社,,010,113001,090,,,2026-04-09 13:44,訂正発行登録書,,,,,S100TJ9O,,0,0,0,0,1,0,0,0,1
73,S100XXX2,E01146,53510,9010001008685,品川リフラ株式会社,,010,053000,180,,,2026-04-09 13:49,臨時報告書,,,,第19条第2項第19号,,,0,0,0,1,1,0,0,1,1
74,S100XXSV,E23202,22700,8430001041570,雪印メグミルク株式会社,,010,170000,220,,,2026-04-09 14:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
75,S100XXXG,E34514,62320,9040001083503,株式会社ＡＣＳＬ,,010,053001,190,,,2026-04-09 14:03,訂正臨時報告書,,,,第19条第2項第9号の2,S100XWUE,,0,0,0,1,1,0,0,1,1
76,S100XXXV,E01075,81320,5010401013396,シナネンホールディングス株式会社,,010,170000,220,,,2026-04-09 14:18,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
77,S100XXXS,E00674,39500,5120001012382,ザ・パック株式会社,,010,170000,220,,,2026-04-09 14:18,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
78,S100XXX3,E41677,,3011501030762,株式会社ＳＰＲＩＮＧ,,060,010000,350,,,2026-04-09 14:21,大量保有報告書,E41647,,,,,,0,0,0,1,1,0,0,1,1
79,S100XXVH,E24872,,,シルチェスター・インターナショナル・インベスターズ・エルエルピー,,060,010002,350,,,2026-04-09 14:23,変更報告書,E01613,,,,,,0,0,0,1,1,1,0,1,1
80,S100XXXM,E41617,,,ＰＡＲＫ　ＫＵＮＴＡＥＲＡＮＧ　朴　健太郎,,060,010000,350,,,2026-04-09 14:29,大量保有報告書,E05241,,,,,,0,0,0,1,1,0,0,1,1
81,S100XXXE,E41678,,2070001004801,ひと・コミュニケーションズ株式会社,,060,010000,350,,,2026-04-09 14:35,大量保有報告書,E41647,,,,,,0,0,0,1,1,0,0,1,1
82,S100XXPI,E04075,32460,9290001007429,株式会社コーセーアールイー,,010,030000,120,2025-02-01,2026-01-31,2026-04-09 14:38,有価証券報告書－第36期(2025/02/01－2026/01/31),,,,,,,0,0,0,1,1,1,0,1,1
