seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100Z0NS,E04235,91010,7010001023785,日本郵船株式会社,,010,113001,090,,,2026-09-07 09:00,訂正発行登録書,,,,,S100XSQI,,0,0,0,0,1,0,0,0,1
2,S100Z03X,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11910,030,995000,180,,,2026-09-07 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
3,S100Z0QB,E04232,90270,5430001030460,株式会社ロジネットジャパン,,010,170000,220,,,2026-09-07 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
4,S100YQFK,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13277,030,07A000,120,2025-06-11,2026-06-10,2026-09-07 09:01,有価証券報告書（内国投資信託受益証券）－第22期(2025/06/11－2026/06/10),,,,,,,0,0,0,1,1,1,0,1,1
5,S100Z03Y,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11916,030,995000,180,,,2026-09-07 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100YY13,E12460,,7010001054021,野村アセットマネジメント株式会社,G09229,030,995000,180,,,2026-09-07 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
7,S100YUC4,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G04118,030,07A000,120,2025-12-09,2026-06-08,2026-09-07 09:02,有価証券報告書（内国投資信託受益証券）－第44期(2025/12/09－2026/06/08),,,,,,,0,0,0,1,1,1,0,1,1
8,S100YQFI,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13277,030,04A000,030,,,2026-09-07 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
9,S100YYPT,E32011,,5010601048309,りそなアセットマネジメント株式会社,G14965,030,995000,180,,,2026-09-07 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
10,S100YXVD,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G14582,030,07A000,120,2025-06-11,2026-06-10,2026-09-07 09:03,有価証券報告書（内国投資信託受益証券）－第4期(2025/06/11－2026/06/10),,,,,,,0,0,0,1,1,1,0,1,1
11,S100YY14,E12460,,7010001054021,野村アセットマネジメント株式会社,G09289,030,995000,180,,,2026-09-07 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
12,S100Z0FC,E03810,,6010001074037,野村證券株式会社,,060,030002,350,,,2026-09-07 09:03,変更報告書（特例対象株券等）,E01585,,,,S100VD0B,,0,0,0,1,1,1,0,1,1
