seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100X8KE,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11910,030,995000,180,,,2025-12-09 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
2,S100X64E,E06748,,2010001049257,大和アセットマネジメント株式会社,G03732,030,07A000,120,2025-03-18,2025-09-16,2025-12-09 09:00,有価証券報告書（内国投資信託受益証券）－第44期(2025/03/18－2025/09/16),,,,,,,0,0,0,1,1,1,0,1,1
3,S100WSZX,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G13928,030,07A000,120,2024-09-11,2025-09-10,2025-12-09 09:01,有価証券報告書（内国投資信託受益証券）－第5期(2024/09/11－2025/09/10),,,,,,,0,0,0,1,1,1,0,1,1
4,S100X618,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G05077,030,07A000,120,2025-03-13,2025-09-12,2025-12-09 09:01,有価証券報告書（内国投資信託受益証券）－第38期(2025/03/13－2025/09/12),,,,,,,0,0,0,1,1,1,0,1,1
5,S100X7UP,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11846,030,07A000,120,2025-03-11,2025-09-09,2025-12-09 09:01,有価証券報告書（内国投資信託受益証券）－第40期(2025/03/11－2025/09/09),,,,,,,0,0,0,1,1,1,0,1,1
6,S100X8KF,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11916,030,995000,180,,,2025-12-09 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
7,S100X7Y9,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G15130,030,995000,180,,,2025-12-09 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100X617,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G05077,030,04A000,030,,,2025-12-09 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
9,S100X64F,E06748,,2010001049257,大和アセットマネジメント株式会社,G03732,030,04A000,030,,,2025-12-09 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100X7YH,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G15131,030,995000,180,,,2025-12-09 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
11,S100X7UR,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11846,030,04A000,030,,,2025-12-09 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
12,S100X8KI,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15171,030,995000,180,,,2025-12-09 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
13,S100X61H,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G09018,030,07A000,120,2025-03-13,2025-09-12,2025-12-09 09:03,有価証券報告書（内国投資信託受益証券）－第28期(2025/03/13－2025/09/12),,,,,,,0,0,0,1,1,1,0,1,1
14,S100X61I,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G09018,030,04A000,030,,,2025-12-09 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
