seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100VO72,E12481,,1010401025734,フィデリティ投信株式会社,G15090,030,07A000,120,2024-01-19,2025-02-20,2025-05-02 09:00,有価証券報告書（内国投資信託受益証券）－第1期(2024/01/19－2025/02/20),,,,,,,0,0,0,1,1,1,0,1,1
2,S100VDVY,E12430,,8010401072159,日興アセットマネジメント株式会社,G01698,030,07A000,120,2024-02-02,2025-02-03,2025-05-02 09:01,有価証券報告書（内国投資信託受益証券）－第31期(2024/02/02－2025/02/03),,,,,,,0,0,0,1,1,1,0,1,1
3,S100VOHK,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14780,030,995000,180,,,2025-05-02 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
4,S100VDVW,E12430,,8010401072159,日興アセットマネジメント株式会社,G01698,030,04A000,030,,,2025-05-02 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
5,S100VO74,E12481,,1010401025734,フィデリティ投信株式会社,G15090,030,04A000,030,,,2025-05-02 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
6,S100VK42,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G12474,030,07A000,120,2024-02-06,2025-02-05,2025-05-02 09:03,有価証券報告書（内国投資信託受益証券）－第8期(2024/02/06－2025/02/05),,,,,,,0,0,0,1,1,1,0,1,1
7,S100VMXI,E14714,,2010001090483,キャピタル　アセットマネジメント株式会社,G08871,030,07A000,120,2024-08-06,2025-02-05,2025-05-02 09:03,有価証券報告書（内国投資信託受益証券）－第25期(2024/08/06－2025/02/05),,,,,,,0,0,0,1,1,1,0,1,1
8,S100VDW3,E12430,,8010401072159,日興アセットマネジメント株式会社,G02733,030,04A000,030,,,2025-05-02 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
9,S100VK43,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G12474,030,04A000,030,,,2025-05-02 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100VDWE,E12430,,8010401072159,日興アセットマネジメント株式会社,G07821,030,07A000,120,2024-08-06,2025-02-03,2025-05-02 09:04,有価証券報告書（内国投資信託受益証券）－第30期(2024/08/06－2025/02/03),,,,,,,0,0,0,1,1,1,0,1,1
