seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100VMVZ,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08679,030,07A000,120,2024-02-08,2025-02-07,2025-05-07 09:00,有価証券報告書（内国投資信託受益証券）－第15期(2024/02/08－2025/02/07),,,,,,,0,0,0,1,1,1,0,1,1
2,S100VNET,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G11694,030,995000,180,,,2025-05-07 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
3,S100VN4P,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08641,030,07A000,120,2024-02-08,2025-02-07,2025-05-07 09:01,有価証券報告書（内国投資信託受益証券）－第23期(2024/02/08－2025/02/07),,,,,,,0,0,0,1,1,1,0,1,1
4,S100VO7N,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G12108,030,07A000,120,2024-08-08,2025-02-07,2025-05-07 09:01,有価証券報告書（内国投資信託受益証券）－第17期(2024/08/08－2025/02/07),,,,,,,0,0,0,1,1,1,0,1,1
5,S100VJWH,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13351,030,07A000,120,2024-08-14,2025-02-10,2025-05-07 09:01,有価証券報告書（内国投資信託受益証券）－第17期(2024/08/14－2025/02/10),,,,,,,0,0,0,1,1,1,0,1,1
6,S100VJWG,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13351,030,04A000,030,,,2025-05-07 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
7,S100VDWO,E12430,,8010401072159,日興アセットマネジメント株式会社,G14744,030,07A000,120,2024-02-08,2025-02-07,2025-05-07 09:02,有価証券報告書（内国投資信託受益証券）－第2期(2024/02/08－2025/02/07),,,,,,,0,0,0,1,1,1,0,1,1
8,S100VNY9,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G15116,030,995000,180,,,2025-05-07 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
9,S100VN4O,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08641,030,04A000,030,,,2025-05-07 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100VDWK,E12430,,8010401072159,日興アセットマネジメント株式会社,G14744,030,04A000,030,,,2025-05-07 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
