seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100WUEG,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G02262,030,995000,180,,,2025-10-17 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
2,S100WOZP,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08105,030,10A000,160,2025-01-21,2026-01-20,2025-10-17 09:00,半期報告書（内国投資信託受益証券）－第26期(2025/01/21－2026/01/20),,,,,,,0,0,0,1,1,0,0,1,1
3,S100WUYM,E30407,,,ＬＩＭ　Ａｄｖｉｓｏｒｓ　Ｌｉｍｉｔｅｄ,,060,010000,350,,,2025-10-17 09:00,大量保有報告書,E01734,,,,,,0,0,0,1,1,1,0,1,1
4,S100WJQU,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G03702,030,07A000,120,2025-01-18,2025-07-17,2025-10-17 09:00,有価証券報告書（内国投資信託受益証券）－第44期(2025/01/18－2025/07/17),,,,,,,0,0,0,1,1,1,0,1,1
5,S100WTYM,E12460,,7010001054021,野村アセットマネジメント株式会社,G13415,030,995000,180,,,2025-10-17 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100WVQF,E38169,52460,4011001098069,株式会社ＥＬＥＭＥＮＴＳ,,010,053001,190,,,2025-10-17 09:00,訂正臨時報告書,,,,第19条第2項第1号,S100WSG1,,0,0,0,1,1,0,0,1,1
7,S100WOZR,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08105,030,04A000,030,,,2025-10-17 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100WJQV,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G03702,030,04A000,030,,,2025-10-17 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
9,S100WOZ8,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G08267,030,10A000,160,2025-01-21,2026-01-20,2025-10-17 09:01,半期報告書（内国投資信託受益証券）－第15期(2025/01/21－2026/01/20),,,,,,,0,0,0,1,1,0,0,1,1
10,S100WLT8,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08106,030,10A000,160,2025-01-21,2026-01-20,2025-10-17 09:01,半期報告書（内国投資信託受益証券）－第26期(2025/01/21－2026/01/20),,,,,,,0,0,0,1,1,0,0,1,1
