seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100V7AZ,E09666,,9010001062807,アムンディ・ジャパン株式会社,G10491,030,07A000,120,2024-06-06,2024-12-05,2025-03-05 09:00,有価証券報告書（内国投資信託受益証券）－第21期(2024/06/06－2024/12/05),,,,,,,0,0,0,1,1,1,0,1,1
2,S100VAOS,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G07113,030,10A000,160,2024-06-06,2025-06-05,2025-03-05 09:01,半期報告書（内国投資信託受益証券）－第17期(2024/06/06－2025/06/05),,,,,,,0,0,0,1,1,0,0,1,1
3,S100VBIP,E34539,,,ハイツ・キャピタル・マネジメント・インク,,060,010002,350,,,2025-03-05 09:01,変更報告書,E27032,,,,S100PPDQ,,0,0,0,1,1,1,0,1,1
4,S100V8CP,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G10416,030,10A000,160,2024-06-06,2025-06-05,2025-03-05 09:01,半期報告書（内国投資信託受益証券）－第11期(2024/06/06－2025/06/05),,,,,,,0,0,0,1,1,0,0,1,1
5,S100V9YQ,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G12814,030,07A000,120,2023-12-06,2024-12-05,2025-03-05 09:02,有価証券報告書（内国投資信託受益証券）－第7期(2023/12/06－2024/12/05),,,,,,,0,0,0,1,1,1,0,1,1
6,S100VAPN,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11934,030,07A000,120,2024-06-06,2024-12-05,2025-03-05 09:02,有価証券報告書（内国投資信託受益証券）－第50期(2024/06/06－2024/12/05),,,,,,,0,0,0,1,1,1,0,1,1
7,S100V7B0,E09666,,9010001062807,アムンディ・ジャパン株式会社,G10491,030,04A000,030,,,2025-03-05 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100VAOU,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11934,030,04A000,030,,,2025-03-05 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
9,S100VAV8,E26704,,6010001141324,カレラアセットマネジメント株式会社,G15265,030,995000,180,,,2025-03-05 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
10,S100V370,E30994,,8010001036852,いちよしアセットマネジメント株式会社,G10675,030,07A000,120,2023-12-06,2024-12-05,2025-03-05 09:03,有価証券報告書（内国投資信託受益証券）－第10期(2023/12/06－2024/12/05),,,,,,,0,0,0,1,1,1,0,1,1
11,S100VAOQ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G07113,030,04A000,030,,,2025-03-05 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
12,S100V36X,E30994,,8010001036852,いちよしアセットマネジメント株式会社,G10675,030,04A000,030,,,2025-03-05 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
13,S100VAOW,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13816,030,10A000,160,2024-06-06,2025-06-05,2025-03-05 09:03,半期報告書（内国投資信託受益証券）－第5期(2024/06/06－2025/06/05),,,,,,,0,0,0,1,1,0,0,1,1
14,S100VAV9,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14610,030,995000,180,,,2025-03-05 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
15,S100V8CM,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G10416,030,04A000,030,,,2025-03-05 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
16,S100VAVD,E26704,,6010001141324,カレラアセットマネジメント株式会社,G15148,030,995000,180,,,2025-03-05 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
17,S100VAOV,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13816,030,04A000,030,,,2025-03-05 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
18,S100V7B1,E09666,,9010001062807,アムンディ・ジャパン株式会社,G07613,030,07A000,120,2024-06-06,2024-12-05,2025-03-05 09:05,有価証券報告書（内国投資信託受益証券）－第30期(2024/06/06－2024/12/05),,,,,,,0,0,0,1,1,1,0,1,1
19,S100VC3T,E24453,36410,7013301014017,株式会社パピレス,,010,170000,220,,,2025-03-05 09:05,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
20,S100VBOW,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12060,030,995000,180,,,2025-03-05 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
21,S100VCEP,E05372,39780,9010001157227,株式会社マクロミル,,040,040001,300,,,2025-03-05 09:05,訂正意見表明報告書,,E40199,,,S100USQ6,,0,0,0,1,1,0,0,1,1
22,S100VCEM,E35470,70870,3120001157048,株式会社ウイルテック,,010,170000,220,,,2025-03-05 09:07,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
23,S100V9CP,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G12814,030,04A000,030,,,2025-03-05 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
24,S100V7B2,E09666,,9010001062807,アムンディ・ジャパン株式会社,G07613,030,04A000,030,,,2025-03-05 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
25,S100VAOJ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G04671,030,10A000,160,2024-06-06,2025-06-05,2025-03-05 09:08,半期報告書（内国投資信託受益証券）－第20期(2024/06/06－2025/06/05),,,,,,,0,0,0,1,1,0,0,1,1
26,S100VAK8,E09666,,9010001062807,アムンディ・ジャパン株式会社,G15249,030,995000,180,,,2025-03-05 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
27,S100V65H,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G12574,030,10A000,160,2024-06-07,2025-06-06,2025-03-05 09:09,半期報告書（内国投資信託受益証券）－第8期(2024/06/07－2025/06/06),,,,,,,0,0,0,1,1,0,0,1,1
28,S100VAOI,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G04671,030,04A000,030,,,2025-03-05 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
29,S100V8V5,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G12574,030,04A001,040,,,2025-03-05 09:09,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100U5XN,,0,0,0,1,1,0,0,1,1
30,S100VBLM,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14784,030,995000,180,,,2025-03-05 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
31,S100V9TE,E09666,,9010001062807,アムンディ・ジャパン株式会社,G08837,030,07A000,120,2024-06-06,2024-12-05,2025-03-05 09:10,有価証券報告書（内国投資信託受益証券）－第25期(2024/06/06－2024/12/05),,,,,,,0,0,0,1,1,1,0,1,1
32,S100V65I,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G14021,030,07A000,120,2024-06-07,2024-12-06,2025-03-05 09:10,有価証券報告書（内国投資信託受益証券）－第8期(2024/06/07－2024/12/06),,,,,,,0,0,0,1,1,1,0,1,1
33,S100VCEQ,E01287,56580,7140001050536,日亜鋼業株式会社,,010,170000,220,,,2025-03-05 09:11,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
34,S100V8VT,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G14021,030,04A001,040,,,2025-03-05 09:11,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100U5XS,,0,0,0,1,1,0,0,1,1
35,S100VAEA,E06748,,2010001049257,大和アセットマネジメント株式会社,G11491,030,995000,180,,,2025-03-05 09:12,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
36,S100V9QC,E09666,,9010001062807,アムンディ・ジャパン株式会社,G08837,030,04A000,030,,,2025-03-05 09:12,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
37,S100V6IT,E31533,,1020001108566,スカイオーシャン・アセットマネジメント株式会社,G12763,030,04A000,030,,,2025-03-05 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
38,S100V6IV,E31533,,1020001108566,スカイオーシャン・アセットマネジメント株式会社,G12763,030,07A000,120,2024-06-06,2024-12-05,2025-03-05 09:14,有価証券報告書（内国投資信託受益証券）－第14期(2024/06/06－2024/12/05),,,,,,,0,0,0,1,1,1,0,1,1
39,S100VAQY,E06748,,2010001049257,大和アセットマネジメント株式会社,G02696,030,04A000,030,,,2025-03-05 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
