seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100XICD,E12460,,7010001054021,野村アセットマネジメント株式会社,G14994,030,10A000,160,2025-06-12,2026-06-11,2026-03-10 09:00,半期報告書（内国投資信託受益証券）－第3期(2025/06/12－2026/06/11),,,,,,,0,0,0,1,1,0,0,1,1
2,S100XPQ5,E41128,,5010001192707,ＰａｙＰａｙ株式会社,,010,053001,190,,,2026-03-10 09:00,訂正臨時報告書,,,,第19条第2項第1号,S100XKXC,,0,0,0,1,1,0,0,1,1
3,S100XPPE,E05460,24320,4011001032721,株式会社ディー・エヌ・エー,,010,053001,190,,,2026-03-10 09:00,訂正臨時報告書,,,,"第19条第2項第12号,第19条第2項第19号",S100XNOP,,0,0,0,1,1,0,0,1,1
4,S100XPC7,E03575,83660,6160001000993,株式会社滋賀銀行,,010,170000,220,,,2026-03-10 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
5,S100XMWO,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08668,030,10A000,160,2025-06-11,2026-06-10,2026-03-10 09:00,半期報告書（内国投資信託受益証券）－第19期(2025/06/11－2026/06/10),,,,,,,0,0,0,1,1,0,0,1,1
6,S100XO7F,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11857,030,07A000,120,2025-06-11,2025-12-10,2026-03-10 09:00,有価証券報告書（内国投資信託受益証券）－第38期(2025/06/11－2025/12/10),,,,,,,0,0,0,1,1,1,0,1,1
7,S100XPQ7,E01190,52140,4160001001498,日本電気硝子株式会社,,010,170000,220,,,2026-03-10 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
8,S100XPIX,E02691,82830,2120001077528,株式会社ＰＡＬＴＡＣ,,010,170000,220,,,2026-03-10 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
9,S100XPHE,E41562,,,金山卓真,,060,010000,350,,,2026-03-10 09:00,大量保有報告書,E39473,,,,,,0,0,0,1,1,0,0,1,1
10,S100XG3K,E30689,,4010001158535,あおぞら投信株式会社,G10831,030,07A000,120,2024-12-11,2025-12-10,2026-03-10 09:00,有価証券報告書（内国投資信託受益証券）－第11期(2024/12/11－2025/12/10),,,,,,,0,0,0,1,1,1,0,1,1
11,S100XKR4,E09666,,9010001062807,アムンディ・ジャパン株式会社,G07848,030,07A000,120,2024-12-11,2025-12-10,2026-03-10 09:00,有価証券報告書（内国投資信託受益証券）－第16期(2024/12/11－2025/12/10),,,,,,,0,0,0,1,1,1,0,1,1
12,S100XJL6,E10439,,4010001027269,ピクテ・ジャパン株式会社,G03651,030,04A000,030,,,2026-03-10 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
13,S100XMHB,E12460,,7010001054021,野村アセットマネジメント株式会社,G09229,030,995000,180,,,2026-03-10 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
14,S100XPQ6,E01057,44640,8120001083009,株式会社ソフト９９コーポレーション,,010,053000,180,,,2026-03-10 09:00,臨時報告書,,,,第19条第2項第3号,,,0,0,0,1,1,0,0,1,1
15,S100XJL9,E10439,,4010001027269,ピクテ・ジャパン株式会社,G03651,030,07A000,120,2025-06-11,2025-12-10,2026-03-10 09:01,有価証券報告書（内国投資信託受益証券）－第45期(2025/06/11－2025/12/10),,,,,,,0,0,0,1,1,1,0,1,1
16,S100XG3I,E30689,,4010001158535,あおぞら投信株式会社,G10831,030,04A000,030,,,2026-03-10 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
17,S100XO9O,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13793,030,10A000,160,2025-06-11,2026-06-10,2026-03-10 09:01,半期報告書（内国投資信託受益証券）－第6期(2025/06/11－2026/06/10),,,,,,,0,0,0,1,1,0,0,1,1
18,S100XO7G,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11857,030,04A000,030,,,2026-03-10 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
