seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100XT4O,E12460,,7010001054021,野村アセットマネジメント株式会社,G15868,030,04A000,030,,,2026-03-27 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
2,S100XI9L,E12460,,7010001054021,野村アセットマネジメント株式会社,G09178,030,07A000,120,2025-07-08,2026-01-06,2026-03-27 09:00,有価証券報告書（内国投資信託受益証券）－第25期(2025/07/08－2026/01/06),,,,,,,0,0,0,1,1,1,0,1,1
3,S100XUKE,E35947,29320,8010401135262,株式会社ＳＴＩフードホールディングス,,010,053000,180,,,2026-03-27 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
4,S100XU2J,E30133,42450,4500001005530,株式会社ダイキアクシス,,015,010000,235,,,2026-03-27 09:00,内部統制報告書－第21期(2025/01/01－2025/12/31),,,,,,,0,0,0,1,1,0,0,1,1
5,S100XIDY,E12460,,7010001054021,野村アセットマネジメント株式会社,G07611,030,10A000,160,2025-07-01,2026-06-29,2026-03-27 09:00,半期報告書（内国投資信託受益証券）－第17期(2025/07/01－2026/06/29),,,,,,,0,0,0,1,1,0,0,1,1
6,S100XIE0,E12460,,7010001054021,野村アセットマネジメント株式会社,G07611,030,04A001,040,,,2026-03-27 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100WKH2,,0,0,0,1,1,1,0,1,1
7,S100XU20,E30133,42450,4500001005530,株式会社ダイキアクシス,,010,042000,135,,,2026-03-27 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
8,S100XRJT,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G15865,030,04A000,030,,,2026-03-27 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
9,S100XIDP,E12460,,7010001054021,野村アセットマネジメント株式会社,G12677,030,10A000,160,2025-07-11,2026-07-10,2026-03-27 09:02,半期報告書（内国投資信託受益証券）－第9期(2025/07/11－2026/07/10),,,,,,,0,0,0,1,1,0,0,1,1
10,S100XQHM,E06748,,2010001049257,大和アセットマネジメント株式会社,G08421,030,07A000,120,2025-07-04,2026-01-05,2026-03-27 09:02,有価証券報告書（内国投資信託受益証券）－第29期(2025/07/04－2026/01/05),,,,,,,0,0,0,1,1,1,0,1,1
11,S100XOGF,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G15515,030,10A000,160,2025-06-30,2026-10-21,2026-03-27 09:02,半期報告書（内国投資信託受益証券）－第1期(2025/06/30－2026/10/21),,,,,,,0,0,0,1,1,0,0,1,1
12,S100XURB,E04658,,1370101000051,株式会社　表蔵王国際ゴルフクラブ,,010,030000,120,2025-01-01,2025-12-31,2026-03-27 09:02,有価証券報告書－第63期(2025/01/01－2025/12/31),,,,,,,0,0,0,1,1,1,0,1,1
13,S100XIDQ,E12460,,7010001054021,野村アセットマネジメント株式会社,G12677,030,04A001,040,,,2026-03-27 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100WKND,,0,0,0,1,1,1,0,1,1
14,S100XI9M,E12460,,7010001054021,野村アセットマネジメント株式会社,G09178,030,04A000,030,,,2026-03-27 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
15,S100XMW0,E12460,,7010001054021,野村アセットマネジメント株式会社,G04453,030,10A000,160,2025-07-12,2026-07-13,2026-03-27 09:03,半期報告書（内国投資信託受益証券）－第21期(2025/07/12－2026/07/13),,,,,,,0,0,0,1,1,0,0,1,1
16,S100XT39,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G15523,030,10A000,160,2025-06-30,2026-06-22,2026-03-27 09:03,半期報告書（内国投資信託受益証券）－第1期(2025/06/30－2026/06/22),,,,,,,0,0,0,1,1,0,0,1,1
17,S100XPO7,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G13631,030,07A000,120,2024-12-31,2025-12-29,2026-03-27 09:03,有価証券報告書（内国投資信託受益証券）－第6期(2024/12/31－2025/12/29),,,,,,,0,0,0,1,1,1,0,1,1
18,S100XM2J,E12460,,7010001054021,野村アセットマネジメント株式会社,G02337,030,10A000,160,2025-07-12,2026-07-13,2026-03-27 09:04,半期報告書（内国投資信託受益証券）－第30期(2025/07/12－2026/07/13),,,,,,,0,0,0,1,1,0,0,1,1
19,S100XUGC,E01906,69770,9230001008820,株式会社日本抵抗器製作所,,010,030000,120,2025-01-01,2025-12-31,2026-03-27 09:04,有価証券報告書－第78期(2025/01/01－2025/12/31),,,,,,,0,0,0,1,1,1,0,1,1
20,S100XT8G,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11852,030,995000,180,,,2026-03-27 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
21,S100XS12,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G08518,030,995000,180,,,2026-03-27 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
22,S100XUMW,E34290,70380,1010001121867,フロンティア・マネジメント株式会社,,010,053000,180,,,2026-03-27 09:04,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
23,S100XQHN,E06748,,2010001049257,大和アセットマネジメント株式会社,G08421,030,04A000,030,,,2026-03-27 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
24,S100XMW3,E12460,,7010001054021,野村アセットマネジメント株式会社,G04453,030,04A001,040,,,2026-03-27 09:04,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100WGE3,,0,0,0,1,1,0,0,1,1
25,S100XM2K,E12460,,7010001054021,野村アセットマネジメント株式会社,G02337,030,04A001,040,,,2026-03-27 09:05,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100WLSJ,,0,0,0,1,1,1,0,1,1
26,S100XUGJ,E01906,69770,9230001008820,株式会社日本抵抗器製作所,,010,042000,135,,,2026-03-27 09:05,確認書,,,,,,,0,0,0,0,1,0,0,0,1
27,S100XMGX,E12460,,7010001054021,野村アセットマネジメント株式会社,G11752,030,07A000,120,2025-07-15,2026-01-13,2026-03-27 09:05,有価証券報告書（内国投資信託受益証券）－第19期(2025/07/15－2026/01/13),,,,,,,0,0,0,1,1,1,0,1,1
28,S100XNCO,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G01819,030,10A000,160,2025-07-01,2026-06-29,2026-03-27 09:06,半期報告書（内国投資信託受益証券）－第32期(2025/07/01－2026/06/29),,,,,,,0,0,0,1,1,0,0,1,1
29,S100XUGO,E01906,69770,9230001008820,株式会社日本抵抗器製作所,,015,010000,235,,,2026-03-27 09:06,内部統制報告書－第78期(2025/01/01－2025/12/31),,,,,,,0,0,0,1,1,0,0,1,1
30,S100XNX1,E12422,,4010001046310,しんきんアセットマネジメント投信株式会社,G14652,030,10A000,160,2025-07-08,2026-07-06,2026-03-27 09:06,半期報告書（内国投資信託受益証券）－第4期(2025/07/08－2026/07/06),,,,,,,0,0,0,1,1,0,0,1,1
31,S100XPWA,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G01819,030,04A001,040,,,2026-03-27 09:07,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100WLKS,,0,0,0,1,1,0,0,1,1
32,S100XUEP,E35943,,,グランサム、マヨ、ヴァン　オッテルロー　アンド　カンパニー　エルエルシー,,060,010002,350,,,2026-03-27 09:07,変更報告書,E00967,,,,,,0,0,0,1,1,1,0,1,1
33,S100XMH0,E12460,,7010001054021,野村アセットマネジメント株式会社,G11752,030,04A001,040,,,2026-03-27 09:07,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100WKCU,,0,0,0,1,1,0,0,1,1
34,S100XRBM,E06748,,2010001049257,大和アセットマネジメント株式会社,G13181,030,995000,180,,,2026-03-27 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
35,S100XUQ2,E38948,55880,7010401125256,ファーストアカウンティング株式会社,,010,030000,120,2025-01-01,2025-12-31,2026-03-27 09:07,有価証券報告書－第10期(2025/01/01－2025/12/31),,,,,,,0,0,0,1,1,1,0,1,1
36,S100XUQ9,E38948,55880,7010401125256,ファーストアカウンティング株式会社,,010,042000,135,,,2026-03-27 09:07,確認書,,,,,,,0,0,0,0,1,0,0,0,1
37,S100XUQ7,E38948,55880,7010401125256,ファーストアカウンティング株式会社,,015,010000,235,,,2026-03-27 09:08,内部統制報告書－第10期(2025/01/01－2025/12/31),,,,,,,0,0,0,1,1,0,0,1,1
38,S100XRBP,E06748,,2010001049257,大和アセットマネジメント株式会社,G15628,030,995000,180,,,2026-03-27 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
39,S100XGBK,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G08880,030,995000,180,,,2026-03-27 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
40,S100XSWF,E33958,,2010001185795,ティー・ロウ・プライス・ジャパン株式会社,G13426,030,995000,180,,,2026-03-27 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
41,S100XUAZ,E03497,30640,6140001054380,株式会社ＭｏｎｏｔａＲＯ,,010,053000,180,,,2026-03-27 09:09,臨時報告書,,,,第19条第2項第2号の2,,,0,0,0,1,1,0,0,1,1
42,S100XSWI,E33958,,2010001185795,ティー・ロウ・プライス・ジャパン株式会社,G14631,030,995000,180,,,2026-03-27 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
43,S100XSG2,E04643,,7180001080728,株式会社犬山カンツリー倶楽部,,010,030000,120,2025-01-01,2025-12-31,2026-03-27 09:12,有価証券報告書－第63期(2025/01/01－2025/12/31),,,,,,,0,0,0,1,1,1,0,1,1
44,S100XNX2,E12422,,4010001046310,しんきんアセットマネジメント投信株式会社,G14652,030,04A000,030,,,2026-03-27 09:12,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
45,S100XU9J,E12457,,8010401009945,ゴールドマン・サックス・アセット・マネジメント株式会社,G02414,030,04A000,030,,,2026-03-27 09:14,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
46,S100XU9K,E12457,,8010401009945,ゴールドマン・サックス・アセット・マネジメント株式会社,G02414,030,07A000,120,2024-12-28,2025-12-29,2026-03-27 09:16,有価証券報告書（内国投資信託受益証券）－第27期(2024/12/28－2025/12/29),,,,,,,0,0,0,1,1,1,0,1,1
47,S100XUE0,E02898,76090,9120001083156,ダイトロン株式会社,,010,030000,120,2025-01-01,2025-12-31,2026-03-27 09:16,有価証券報告書－第74期(2025/01/01－2025/12/31),,,,,,,0,0,0,1,1,1,0,1,1
48,S100XNXA,E12422,,4010001046310,しんきんアセットマネジメント投信株式会社,G14653,030,10A000,160,2025-07-08,2026-07-06,2026-03-27 09:17,半期報告書（内国投資信託受益証券）－第4期(2025/07/08－2026/07/06),,,,,,,0,0,0,1,1,0,0,1,1
49,S100XULM,E02898,76090,9120001083156,ダイトロン株式会社,,010,042000,135,,,2026-03-27 09:17,確認書,,,,,,,0,0,0,0,1,0,0,0,1
50,S100XU9N,E12457,,8010401009945,ゴールドマン・サックス・アセット・マネジメント株式会社,G14626,030,04A000,030,,,2026-03-27 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
51,S100XUNZ,E05066,47460,4020001069830,株式会社東計電算,,010,030000,120,2025-01-01,2025-12-31,2026-03-27 09:18,有価証券報告書－第56期(2025/01/01－2025/12/31),,,,,,,0,0,0,1,1,1,0,1,1
52,S100XUM5,E02898,76090,9120001083156,ダイトロン株式会社,,015,010000,235,,,2026-03-27 09:18,内部統制報告書－第74期(2025/01/01－2025/12/31),,,,,,,0,0,0,1,1,0,0,1,1
