seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100RW8H,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G08875,030,07A000,120,2023-01-26,2023-07-25,2023-10-24 09:00,有価証券報告書（内国投資信託受益証券）－第22期(2023/01/26－2023/07/25),,,,,,,0,0,0,1,1,1,0,1,1
2,S100RPJ9,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G08241,030,07A000,120,2023-01-24,2023-07-24,2023-10-24 09:00,有価証券報告書（内国投資信託受益証券）－第25期(2023/01/24－2023/07/24),,,,,,,0,0,0,1,1,1,0,1,1
3,S100S26D,E39008,,3010701038434,ジャパンＭ＆Ａソリューション株式会社,,010,053000,180,,,2023-10-24 09:00,臨時報告書,,,,第19条第2項第4号,,,0,0,0,1,1,0,0,1,1
4,S100S26S,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G10728,030,04A001,040,,,2023-10-24 09:00,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100Q8F9,,0,0,0,1,1,0,0,1,1
5,S100RW8C,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G08875,030,04A000,030,,,2023-10-24 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
6,S100S17P,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G10506,030,07A000,120,2023-01-24,2023-07-24,2023-10-24 09:00,有価証券報告書（内国投資信託受益証券）－第18期(2023/01/24－2023/07/24),,,,,,,0,0,0,1,1,1,0,1,1
7,S100RPJ7,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G08241,030,04A000,030,,,2023-10-24 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100S17U,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11389,030,07A000,120,2023-01-24,2023-07-24,2023-10-24 09:01,有価証券報告書（内国投資信託受益証券）－第16期(2023/01/24－2023/07/24),,,,,,,0,0,0,1,1,1,0,1,1
9,S100RZA5,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G05004,030,07A000,120,2022-07-23,2023-07-24,2023-10-24 09:01,有価証券報告書（内国投資信託受益証券）－第17期(2022/07/23－2023/07/24),,,,,,,0,0,0,1,1,1,0,1,1
10,S100S17O,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G10506,030,04A000,030,,,2023-10-24 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
11,S100S17T,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11389,030,04A000,030,,,2023-10-24 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
12,S100S17S,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G10527,030,07A000,120,2023-01-24,2023-07-24,2023-10-24 09:02,有価証券報告書（内国投資信託受益証券）－第18期(2023/01/24－2023/07/24),,,,,,,0,0,0,1,1,1,0,1,1
13,S100S1CW,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14599,030,995000,180,,,2023-10-24 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
14,S100RYSK,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G13408,030,04A001,040,,,2023-10-24 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100QFA5,,0,0,0,1,1,0,0,1,1
15,S100RZUB,E06748,,2010001049257,大和アセットマネジメント株式会社,G13424,030,07A000,120,2023-01-31,2023-07-31,2023-10-24 09:02,有価証券報告書（内国投資信託受益証券）－第9期(2023/01/31－2023/07/31),,,,,,,0,0,0,1,1,1,0,1,1
16,S100RWOF,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G14534,030,995000,180,,,2023-10-24 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0,1,1
17,S100RVLL,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G13545,030,07A000,120,2022-07-26,2023-07-25,2023-10-24 09:03,有価証券報告書（内国投資信託受益証券）－第4期(2022/07/26－2023/07/25),,,,,,,0,0,0,1,1,1,0,1,1
18,S100S17R,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G10527,030,04A000,030,,,2023-10-24 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
19,S100RZA8,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G05004,030,04A000,030,,,2023-10-24 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
