seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100VARN,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14837,030,04A000,030,,,2025-03-10 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
2,S100VCTA,E03575,83660,6160001000993,株式会社滋賀銀行,,010,170000,220,,,2025-03-10 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
3,S100VA1Q,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08668,030,10A000,160,2024-06-11,2025-06-10,2025-03-10 09:00,半期報告書（内国投資信託受益証券）－第18期(2024/06/11－2025/06/10),,,,,,,0,0,0,1,1,0,0,1,1
4,S100VBVA,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G10742,030,04A000,030,,,2025-03-10 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
5,S100V7MR,E10439,,4010001027269,ピクテ・ジャパン株式会社,G07774,030,04A000,030,,,2025-03-10 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
6,S100VD4D,E04236,91040,4010401082896,株式会社　商船三井,,010,053000,180,,,2025-03-10 09:00,臨時報告書,,,,第19条第2項第3号,,,0,0,0,1,1,0,0,1,1
7,S100V3FA,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G05610,030,07A000,120,2024-06-14,2024-12-13,2025-03-10 09:01,有価証券報告書（内国投資信託受益証券）－第34期(2024/06/14－2024/12/13),,,,,,,0,0,0,1,1,1,0,1,1
8,S100VAMK,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G14386,030,07A000,120,2023-12-12,2024-12-10,2025-03-10 09:01,有価証券報告書（内国投資信託受益証券）－第3期(2023/12/12－2024/12/10),,,,,,,0,0,0,1,1,1,0,1,1
9,S100VD9A,E01315,54640,2120101034032,モリ工業株式会社,,010,170000,220,,,2025-03-10 09:01,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
10,S100VAGV,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14837,030,10A000,160,2024-06-11,2025-06-10,2025-03-10 09:01,半期報告書（内国投資信託受益証券）－第2期(2024/06/11－2025/06/10),,,,,,,0,0,0,1,1,0,0,1,1
11,S100V7MU,E10439,,4010001027269,ピクテ・ジャパン株式会社,G07774,030,07A000,120,2024-06-11,2024-12-10,2025-03-10 09:01,有価証券報告書（内国投資信託受益証券）－第30期(2024/06/11－2024/12/10),,,,,,,0,0,0,1,1,1,0,1,1
12,S100VBLG,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11857,030,07A000,120,2024-06-11,2024-12-10,2025-03-10 09:01,有価証券報告書（内国投資信託受益証券）－第36期(2024/06/11－2024/12/10),,,,,,,0,0,0,1,1,1,0,1,1
13,S100V3V7,E30689,,4010001158535,あおぞら投信株式会社,G10831,030,07A000,120,2023-12-12,2024-12-10,2025-03-10 09:01,有価証券報告書（内国投資信託受益証券）－第10期(2023/12/12－2024/12/10),,,,,,,0,0,0,1,1,1,0,1,1
14,S100VD4G,E04236,91040,4010401082896,株式会社　商船三井,,010,113001,090,,,2025-03-10 09:01,訂正発行登録書,,,,,S100QEK4,,0,0,0,0,1,0,0,0,1
15,S100VD7F,E21258,62500,1013101005329,株式会社やまびこ,,010,170000,220,,,2025-03-10 09:01,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
16,S100V3F8,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G05610,030,04A000,030,,,2025-03-10 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
17,S100VBVE,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G10742,030,07A000,120,2024-06-11,2024-12-10,2025-03-10 09:01,有価証券報告書（内国投資信託受益証券）－第20期(2024/06/11－2024/12/10),,,,,,,0,0,0,1,1,1,0,1,1
