seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100UAXD,E12430,,8010401072159,日興アセットマネジメント株式会社,G01725,030,995000,180,,,2024-09-09 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
2,S100UBON,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15171,030,995000,180,,,2024-09-09 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
3,S100UBOM,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12037,030,995000,180,,,2024-09-09 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
4,S100U3V8,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G13491,030,07A000,120,2023-06-13,2024-06-10,2024-09-09 09:01,有価証券報告書（内国投資信託受益証券）－第5期(2023/06/13－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
5,S100U5A9,E12460,,7010001054021,野村アセットマネジメント株式会社,G14883,030,04A000,030,,,2024-09-09 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
6,S100U5A8,E12460,,7010001054021,野村アセットマネジメント株式会社,G14883,030,07A000,120,2023-06-30,2024-06-10,2024-09-09 09:02,有価証券報告書（内国投資信託受益証券）－第1期(2023/06/30－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
7,S100UASH,E06748,,2010001049257,大和アセットマネジメント株式会社,G11591,030,995000,180,,,2024-09-09 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100U0JI,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G14886,030,07A000,120,2023-12-12,2024-06-10,2024-09-09 09:04,有価証券報告書（内国投資信託受益証券）－第2期(2023/12/12－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
9,S100U61L,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G03129,030,04A000,030,,,2024-09-09 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100U50W,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G10995,030,10A000,160,2023-12-12,2024-12-10,2024-09-09 09:06,半期報告書（内国投資信託受益証券）－第11期(2023/12/12－2024/12/10),,,,,,,0,0,0,1,1,0,0,1,1
11,S100U61M,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G03129,030,07A000,120,2023-06-13,2024-06-10,2024-09-09 09:06,有価証券報告書（内国投資信託受益証券）－第23期(2023/06/13－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
12,S100U5HY,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G01293,030,07A000,120,2023-12-12,2024-06-10,2024-09-09 09:06,有価証券報告書（内国投資信託受益証券）－第49期(2023/12/12－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
13,S100U6G1,E06748,,2010001049257,大和アセットマネジメント株式会社,G12607,030,995000,180,,,2024-09-09 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0,1,1
14,S100UA99,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G11340,030,04A001,040,,,2024-09-09 09:07,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100TMIS,,0,0,0,1,1,0,0,1,1
15,S100UAOW,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G02004,030,995000,180,,,2024-09-09 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
16,S100U50X,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G10995,030,04A001,040,,,2024-09-09 09:07,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100SQTK,,0,0,0,1,1,0,0,1,1
17,S100U5CS,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G10996,030,07A000,120,2023-12-09,2024-06-10,2024-09-09 09:07,有価証券報告書（内国投資信託受益証券）－第21期(2023/12/09－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
18,S100U5CT,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G10996,030,04A001,040,,,2024-09-09 09:08,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100SOJN,,0,0,0,1,1,0,0,1,1
19,S100U50Z,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G11002,030,07A000,120,2023-12-12,2024-06-10,2024-09-09 09:08,有価証券報告書（内国投資信託受益証券）－第40期(2023/12/12－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
20,S100U7X4,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G08455,030,995000,180,,,2024-09-09 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
21,S100U6G8,E06748,,2010001049257,大和アセットマネジメント株式会社,G12608,030,995000,180,,,2024-09-09 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0,1,1
22,S100U510,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G11002,030,04A000,030,,,2024-09-09 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
23,S100UBS1,E12480,,7010001010313,アライアンス・バーンスタイン株式会社,G10536,030,995000,180,,,2024-09-09 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
24,S100U4XG,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G12597,030,07A000,120,2023-12-12,2024-06-10,2024-09-09 09:11,有価証券報告書（内国投資信託受益証券）－第14期(2023/12/12－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
25,S100U8PJ,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G01293,030,04A001,040,,,2024-09-09 09:11,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100SQLX,,0,0,0,1,1,1,0,1,1
26,S100U6G9,E06748,,2010001049257,大和アセットマネジメント株式会社,G13531,030,995000,180,,,2024-09-09 09:12,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0,1,1
27,S100U2W9,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G12597,030,04A000,030,,,2024-09-09 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
28,S100U366,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G11003,030,04A000,030,,,2024-09-09 09:15,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
29,S100U5HZ,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G01294,030,07A000,120,2023-12-12,2024-06-10,2024-09-09 09:15,有価証券報告書（内国投資信託受益証券）－第49期(2023/12/12－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
30,S100U0JJ,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G14886,030,04A000,030,,,2024-09-09 09:15,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
31,S100U367,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G11003,030,07A000,120,2023-06-13,2024-06-10,2024-09-09 09:15,有価証券報告書（内国投資信託受益証券）－第16期(2023/06/13－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
32,S100U369,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G12401,030,04A000,030,,,2024-09-09 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
33,S100U0ED,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G08818,030,07A000,120,2023-12-12,2024-06-10,2024-09-09 09:16,有価証券報告書（内国投資信託受益証券）－第24期(2023/12/12－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
34,S100U36A,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G12401,030,07A000,120,2023-12-12,2024-06-10,2024-09-09 09:17,有価証券報告書（内国投資信託受益証券）－第15期(2023/12/12－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
35,S100U36B,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G12670,030,04A001,040,,,2024-09-09 09:17,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100SQVI,,0,0,0,1,1,0,0,1,1
36,S100U8W9,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G12670,030,10A000,160,2023-12-12,2024-12-10,2024-09-09 09:18,半期報告書（内国投資信託受益証券）－第8期(2023/12/12－2024/12/10),,,,,,,0,0,0,1,1,0,0,1,1
37,S100U8QB,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G01294,030,04A001,040,,,2024-09-09 09:18,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100SQLZ,,0,0,0,1,1,1,0,1,1
38,S100U0EF,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G08818,030,04A000,030,,,2024-09-09 09:22,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
39,S100U5I5,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G01295,030,07A000,120,2023-12-12,2024-06-10,2024-09-09 09:24,有価証券報告書（内国投資信託受益証券）－第49期(2023/12/12－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
40,S100U8L2,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G01295,030,04A001,040,,,2024-09-09 09:27,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100SQLQ,,0,0,0,1,1,1,0,1,1
41,S100U5I8,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G01296,030,07A000,120,2023-12-12,2024-06-10,2024-09-09 09:30,有価証券報告書（内国投資信託受益証券）－第49期(2023/12/12－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
42,S100UAY1,E02144,72030,1180301018771,トヨタ自動車株式会社,,060,010002,350,,,2024-09-09 09:32,変更報告書,E02168,,,,,,0,0,0,1,1,0,0,1,1
43,S100U8QG,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G01296,030,04A001,040,,,2024-09-09 09:33,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100SQM5,,0,0,0,1,1,1,0,1,1
44,S100U5IA,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G01297,030,07A000,120,2023-12-12,2024-06-10,2024-09-09 09:38,有価証券報告書（内国投資信託受益証券）－第49期(2023/12/12－2024/06/10),,,,,,,0,0,0,1,1,1,0,1,1
45,S100UCDX,E33603,42490,9010401054420,森六ホールディングス株式会社,,010,170000,220,,,2024-09-09 09:45,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
46,S100U8LE,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G01297,030,04A001,040,,,2024-09-09 09:46,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100SQLL,,0,0,0,1,1,0,0,1,1
