seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100Y7CP,E03495,30630,8180001050135,株式会社ジェイグループホールディングス,,010,030000,120,2025-03-01,2026-02-28,2026-05-29 09:00,有価証券報告書－第25期(2025/03/01－2026/02/28),,,,,,,0,0,0,1,1,1,0,1,1
2,S100Y57J,E26326,,,クイーンズゲート,G08633,030,04C000,030,,,2026-05-29 09:00,有価証券届出書（外国投資信託受益証券）,,,,,,,0,0,0,0,1,1,0,0,1
3,S100Y7EW,E04931,97930,6180001006700,株式会社ダイセキ,,010,053000,180,,,2026-05-29 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
4,S100Y7F1,E04029,89310,9140001017079,和田興産株式会社,,010,053000,180,,,2026-05-29 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
5,S100Y2U0,E12460,,7010001054021,野村アセットマネジメント株式会社,G05421,030,995000,180,,,2026-05-29 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100Y6QR,E03272,75150,3470001003902,株式会社マルヨシセンター,,010,053000,180,,,2026-05-29 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
7,S100XX5W,E12460,,7010001054021,野村アセットマネジメント株式会社,G15319,030,07A000,120,2025-03-11,2026-03-10,2026-05-29 09:00,有価証券報告書（内国投資信託受益証券）－第2期(2025/03/11－2026/03/10),,,,,,,0,0,0,1,1,1,0,1,1
8,S100Y57M,E26326,,,クイーンズゲート,G08633,030,07C000,120,2024-12-01,2025-11-30,2026-05-29 09:00,有価証券報告書（外国投資信託受益証券）－第14期(2024/12/01－2025/11/30),,,,,,,0,0,0,0,1,1,0,0,1
9,S100Y6IZ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13120,030,995000,180,,,2026-05-29 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
10,S100Y6TR,E03495,30630,8180001050135,株式会社ジェイグループホールディングス,,015,010000,235,,,2026-05-29 09:00,内部統制報告書－第25期(2025/03/01－2026/02/28),,,,,,,0,0,0,1,1,0,0,1,1
11,S100Y69I,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G12188,030,995000,180,,,2026-05-29 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
12,S100XX5X,E12460,,7010001054021,野村アセットマネジメント株式会社,G15319,030,04A000,030,,,2026-05-29 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
13,S100Y72E,E04681,,3040001059863,株式会社房総カントリークラブ,,010,030000,120,2025-03-01,2026-02-28,2026-05-29 09:01,有価証券報告書－第53期(2025/03/01－2026/02/28),,,,,,,0,0,0,1,1,1,0,1,1
14,S100Y2U1,E12460,,7010001054021,野村アセットマネジメント株式会社,G04070,030,995000,180,,,2026-05-29 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
15,S100Y5RM,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G04921,030,995000,180,,,2026-05-29 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第3号,,,0,0,0,1,1,0,0,1,1
16,S100Y6TE,E03495,30630,8180001050135,株式会社ジェイグループホールディングス,,010,042000,135,,,2026-05-29 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
17,S100XZRS,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G05009,030,995000,180,,,2026-05-29 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
18,S100Y6DX,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G03560,030,995000,180,,,2026-05-29 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
19,S100Y2U3,E12460,,7010001054021,野村アセットマネジメント株式会社,G04408,030,995000,180,,,2026-05-29 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
