seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100UJ6C,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12647,030,07A000,120,2023-07-21,2024-07-22,2024-10-22 09:00,有価証券報告書（内国投資信託受益証券）－第7期(2023/07/21－2024/07/22),,,,,,,0,0,0,1,1,1,0,1,1
2,S100UI7K,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G05004,030,07A000,120,2023-07-25,2024-07-22,2024-10-22 09:00,有価証券報告書（内国投資信託受益証券）－第18期(2023/07/25－2024/07/22),,,,,,,0,0,0,1,1,1,0,1,1
3,S100UDY9,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G07361,030,10A000,160,2024-01-23,2025-01-20,2024-10-22 09:00,半期報告書（内国投資信託受益証券）－第16期(2024/01/23－2025/01/20),,,,,,,0,0,0,1,1,0,0,1,1
4,S100UBVI,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08513,030,10A000,160,2024-01-23,2025-01-20,2024-10-22 09:00,半期報告書（内国投資信託受益証券）－第14期(2024/01/23－2025/01/20),,,,,,,0,0,0,1,1,0,0,1,1
5,S100UJ5W,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11891,030,07A000,120,2023-07-25,2024-07-22,2024-10-22 09:00,有価証券報告書（内国投資信託受益証券）－第13期(2023/07/25－2024/07/22),,,,,,,0,0,0,1,1,1,0,1,1
6,S100UB9D,E12460,,7010001054021,野村アセットマネジメント株式会社,G04317,030,07A000,120,2024-01-24,2024-07-23,2024-10-22 09:00,有価証券報告書（内国投資信託受益証券）－第39期(2024/01/24－2024/07/23),,,,,,,0,0,0,1,1,1,0,1,1
7,S100UI7J,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G05004,030,04A000,030,,,2024-10-22 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100UJLW,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08117,030,995000,180,,,2024-10-22 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
9,S100UJ68,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12395,030,10A000,160,2024-01-23,2025-01-22,2024-10-22 09:00,半期報告書（内国投資信託受益証券）－第8期(2024/01/23－2025/01/22),,,,,,,0,0,0,1,1,0,0,1,1
10,S100UJ5R,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11829,030,07A000,120,2024-01-23,2024-07-22,2024-10-22 09:00,有価証券報告書（内国投資信託受益証券）－第43期(2024/01/23－2024/07/22),,,,,,,0,0,0,1,1,1,0,1,1
11,S100UCZA,E12460,,7010001054021,野村アセットマネジメント株式会社,G10380,030,07A000,120,2024-01-24,2024-07-23,2024-10-22 09:01,有価証券報告書（内国投資信託受益証券）－第21期(2024/01/24－2024/07/23),,,,,,,0,0,0,1,1,1,0,1,1
12,S100U8NC,E32011,,5010601048309,りそなアセットマネジメント株式会社,G14335,030,07A000,120,2023-07-21,2024-07-22,2024-10-22 09:01,有価証券報告書（内国投資信託受益証券）－第3期(2023/07/21－2024/07/22),,,,,,,0,0,0,1,1,1,0,1,1
13,S100UI70,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G11173,030,07A000,120,2024-01-23,2024-07-22,2024-10-22 09:01,有価証券報告書（内国投資信託受益証券）－第18期(2024/01/23－2024/07/22),,,,,,,0,0,0,1,1,1,0,1,1
14,S100UHS3,E06748,,2010001049257,大和アセットマネジメント株式会社,G14738,030,10A000,160,2024-01-30,2025-01-29,2024-10-22 09:01,半期報告書（内国投資信託受益証券）－第2期(2024/01/30－2025/01/29),,,,,,,0,0,0,1,1,0,0,1,1
15,S100UBWR,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08639,030,10A000,160,2024-01-23,2025-01-22,2024-10-22 09:01,半期報告書（内国投資信託受益証券）－第23期(2024/01/23－2025/01/22),,,,,,,0,0,0,1,1,0,0,1,1
16,S100UAZ4,E12460,,7010001054021,野村アセットマネジメント株式会社,G04318,030,04A001,040,,,2024-10-22 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100SZT9,,0,0,0,1,1,1,0,1,1
17,S100UEMT,E12882,,7010001054095,農林中金全共連アセットマネジメント株式会社,G02255,030,04A000,030,,,2024-10-22 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
18,S100UJLZ,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G13967,030,995000,180,,,2024-10-22 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
19,S100U8NB,E32011,,5010601048309,りそなアセットマネジメント株式会社,G14335,030,04A000,030,,,2024-10-22 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
20,S100UHSV,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G04986,030,07A000,120,2024-01-23,2024-07-22,2024-10-22 09:02,有価証券報告書（内国投資信託受益証券）－第36期(2024/01/23－2024/07/22),,,,,,,0,0,0,1,1,1,0,1,1
21,S100UBNM,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G08947,030,10A000,160,2024-01-26,2025-01-27,2024-10-22 09:02,半期報告書（内国投資信託受益証券）－第24期(2024/01/26－2025/01/27),,,,,,,0,0,0,1,1,0,0,1,1
22,S100UJ5N,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11829,030,04A000,030,,,2024-10-22 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
23,S100UI3V,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G13667,030,07A000,120,2024-01-23,2024-07-22,2024-10-22 09:02,有価証券報告書（内国投資信託受益証券）－第9期(2024/01/23－2024/07/22),,,,,,,0,0,0,1,1,1,0,1,1
