seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100WFLM,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14719,030,07A000,120,2024-05-18,2025-05-19,2025-08-19 09:00,有価証券報告書（内国投資信託受益証券）－第3期(2024/05/18－2025/05/19),,,,,,,0,0,0,1,1,1,0,1,1
2,S100WCWH,E12460,,7010001054021,野村アセットマネジメント株式会社,G10502,030,07A000,120,2024-05-21,2025-05-20,2025-08-19 09:00,有価証券報告書（内国投資信託受益証券）－第11期(2024/05/21－2025/05/20),,,,,,,0,0,0,1,1,1,0,1,1
3,S100WJT8,E06480,,9010401084616,新業株式会社,,060,010002,350,,,2025-08-19 09:00,変更報告書,E00970,,,,,,0,0,0,1,1,1,0,1,1
4,S100WFUV,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G15220,030,07A000,120,2024-05-20,2025-05-20,2025-08-19 09:00,有価証券報告書（内国投資信託受益証券）－第1期(2024/05/20－2025/05/20),,,,,,,0,0,0,1,1,1,0,1,1
5,S100WI6D,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11806,030,10A000,160,2024-11-20,2025-11-19,2025-08-19 09:00,半期報告書（内国投資信託受益証券）－第64期(2024/11/20－2025/11/19),,,,,,,0,0,0,1,1,0,0,1,1
6,S100WFUO,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G15220,030,04A000,030,,,2025-08-19 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
7,S100WCWK,E12460,,7010001054021,野村アセットマネジメント株式会社,G10502,030,04A000,030,,,2025-08-19 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100WED5,E14714,,2010001090483,キャピタル　アセットマネジメント株式会社,G07900,030,07A000,120,2024-05-21,2025-05-19,2025-08-19 09:01,有価証券報告書（内国投資信託受益証券）－第15期(2024/05/21－2025/05/19),,,,,,,0,0,0,1,1,1,0,1,1
9,S100WG0I,E06748,,2010001049257,大和アセットマネジメント株式会社,G12373,030,07A000,120,2024-11-26,2025-05-26,2025-08-19 09:01,有価証券報告書（内国投資信託受益証券）－第17期(2024/11/26－2025/05/26),,,,,,,0,0,0,1,1,1,0,1,1
10,S100WFV1,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G15359,030,10A000,160,2024-11-29,2025-11-25,2025-08-19 09:01,半期報告書（内国投資信託受益証券）－第1期(2024/11/29－2025/11/25),,,,,,,0,0,0,1,1,0,0,1,1
11,S100WBZV,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G04287,030,07A000,120,2024-11-21,2025-05-20,2025-08-19 09:01,有価証券報告書（内国投資信託受益証券）－第41期(2024/11/21－2025/05/20),,,,,,,0,0,0,1,1,1,0,1,1
12,S100WF6L,E12460,,7010001054021,野村アセットマネジメント株式会社,G08754,030,995000,180,,,2025-08-19 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
13,S100WB6C,E12460,,7010001054021,野村アセットマネジメント株式会社,G08756,030,04A000,030,,,2025-08-19 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
14,S100WI6J,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11966,030,10A000,160,2024-11-20,2025-11-19,2025-08-19 09:02,半期報告書（内国投資信託受益証券）－第55期(2024/11/20－2025/11/19),,,,,,,0,0,0,1,1,0,0,1,1
15,S100WCJ0,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08109,030,07A000,120,2024-05-21,2025-05-20,2025-08-19 09:02,有価証券報告書（内国投資信託受益証券）－第25期(2024/05/21－2025/05/20),,,,,,,0,0,0,1,1,1,0,1,1
16,S100WI6G,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11960,030,07A000,120,2024-05-21,2025-05-19,2025-08-19 09:03,有価証券報告書（内国投資信託受益証券）－第54期(2024/05/21－2025/05/19),,,,,,,0,0,0,1,1,1,0,1,1
17,S100WCJ1,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08109,030,04A000,030,,,2025-08-19 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
18,S100WI76,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15059,030,07A000,120,2024-11-21,2025-05-20,2025-08-19 09:03,有価証券報告書（内国投資信託受益証券）－第3期(2024/11/21－2025/05/20),,,,,,,0,0,0,1,1,1,0,1,1
19,S100WFLJ,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14719,030,04A000,030,,,2025-08-19 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
20,S100WFV4,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G15359,030,04A001,040,,,2025-08-19 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100UIQ5,,0,0,0,1,1,1,0,1,1
21,S100WI6A,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11800,030,07A000,120,2024-05-21,2025-05-19,2025-08-19 09:03,有価証券報告書（内国投資信託受益証券）－第63期(2024/05/21－2025/05/19),,,,,,,0,0,0,1,1,1,0,1,1
22,S100WB6B,E12460,,7010001054021,野村アセットマネジメント株式会社,G08756,030,07A000,120,2024-05-21,2025-05-20,2025-08-19 09:03,有価証券報告書（内国投資信託受益証券）－第13期(2024/05/21－2025/05/20),,,,,,,0,0,0,1,1,1,0,1,1
23,S100WECO,E14714,,2010001090483,キャピタル　アセットマネジメント株式会社,G07900,030,04A000,030,,,2025-08-19 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
24,S100WJYD,E09082,,,岡本　　毅,,060,010002,350,,,2025-08-19 09:03,変更報告書,E01221,,,,,,0,0,0,1,1,1,0,1,1
25,S100WF6N,E12460,,7010001054021,野村アセットマネジメント株式会社,G11027,030,995000,180,,,2025-08-19 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
26,S100VSSO,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G03098,030,07A000,120,2024-11-19,2025-05-19,2025-08-19 09:04,有価証券報告書（内国投資信託受益証券）－第47期(2024/11/19－2025/05/19),,,,,,,0,0,0,1,1,1,0,1,1
27,S100WI75,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15059,030,04A000,030,,,2025-08-19 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
28,S100WFU7,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G15360,030,07A000,120,2024-11-29,2025-05-22,2025-08-19 09:04,有価証券報告書（内国投資信託受益証券）－第1期(2024/11/29－2025/05/22),,,,,,,0,0,0,1,1,1,0,1,1
29,S100VSSM,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G03098,030,04A000,030,,,2025-08-19 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
30,S100WHUY,E12437,,8010001011855,パインブリッジ・インベストメンツ株式会社,G03470,030,04A001,040,,,2025-08-19 09:04,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100V7YU,,0,0,0,1,1,1,0,1,1
31,S100WK0O,E37574,,,京田　諭,,060,010002,350,,,2025-08-19 09:05,変更報告書,E37419,,,,,,0,0,0,1,1,1,0,1,1
32,S100VSSS,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G03335,030,07A000,120,2024-11-19,2025-05-19,2025-08-19 09:05,有価証券報告書（内国投資信託受益証券）－第46期(2024/11/19－2025/05/19),,,,,,,0,0,0,1,1,1,0,1,1
33,S100WAE1,E12460,,7010001054021,野村アセットマネジメント株式会社,G08755,030,04A000,030,,,2025-08-19 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
34,S100WIOK,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G02262,030,995000,180,,,2025-08-19 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
35,S100WFU2,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G15360,030,04A001,040,,,2025-08-19 09:05,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100UIQC,,0,0,0,1,1,1,0,1,1
36,S100VSSQ,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G03335,030,04A000,030,,,2025-08-19 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
37,S100WG0K,E06748,,2010001049257,大和アセットマネジメント株式会社,G12373,030,04A000,030,,,2025-08-19 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
38,S100WCYS,E11161,,5010701017007,スパークス・アセット・マネジメント株式会社,G03983,030,07A000,120,2024-05-21,2025-05-19,2025-08-19 09:06,有価証券報告書（内国投資信託受益証券）－第21期(2024/05/21－2025/05/19),,,,,,,0,0,0,1,1,1,0,1,1
39,S100WADX,E12460,,7010001054021,野村アセットマネジメント株式会社,G08755,030,07A000,120,2024-05-21,2025-05-20,2025-08-19 09:07,有価証券報告書（内国投資信託受益証券）－第13期(2024/05/21－2025/05/20),,,,,,,0,0,0,1,1,1,0,1,1
