seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100YTY4,E12460,,7010001054021,野村アセットマネジメント株式会社,G16011,030,04A000,030,,,2026-08-07 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
2,S100YUXG,E01045,49660,8120001077365,上村工業株式会社,,010,170000,220,,,2026-08-07 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
3,S100YSV8,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G04702,030,07A000,120,2025-11-07,2026-05-07,2026-08-07 09:00,有価証券報告書（内国投資信託受益証券）－第41期(2025/11/07－2026/05/07),,,,,,,0,0,0,1,1,1,0,1,1
4,S100YTQC,E12460,,7010001054021,野村アセットマネジメント株式会社,G16012,030,04A000,030,,,2026-08-07 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
5,S100YRYS,E06748,,2010001049257,大和アセットマネジメント株式会社,G03631,030,07A000,120,2025-11-18,2026-05-15,2026-08-07 09:00,有価証券報告書（内国投資信託受益証券）－第46期(2025/11/18－2026/05/15),,,,,,,0,0,0,1,1,1,0,1,1
6,S100YL32,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13286,030,995000,180,,,2026-08-07 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
7,S100YOV9,E12460,,7010001054021,野村アセットマネジメント株式会社,G08562,030,07A000,120,2025-11-14,2026-05-13,2026-08-07 09:00,有価証券報告書（内国投資信託受益証券）－第29期(2025/11/14－2026/05/13),,,,,,,0,0,0,1,1,1,0,1,1
8,S100YUOQ,E02404,79560,8010001027298,ピジョン株式会社,,010,043A00,160,2026-01-01,2026-12-31,2026-08-07 09:01,半期報告書－第70期(2026/01/01－2026/12/31),,,,,,,0,0,0,1,1,0,0,1,1
9,S100YTPI,E02275,77520,2010801012579,株式会社リコー,,010,170000,220,,,2026-08-07 09:01,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
10,S100YT73,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G04914,030,07A000,120,2025-11-06,2026-05-07,2026-08-07 09:01,有価証券報告書（内国投資信託受益証券）－第40期(2025/11/06－2026/05/07),,,,,,,0,0,0,1,1,1,0,1,1
11,S100YOVA,E12460,,7010001054021,野村アセットマネジメント株式会社,G08562,030,04A001,040,,,2026-08-07 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100XDPJ,,0,0,0,1,1,1,0,1,1
12,S100YSV7,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G04702,030,04A000,030,,,2026-08-07 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
13,S100YT5B,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G16006,030,04A000,030,,,2026-08-07 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
14,S100YTFQ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11879,030,07A000,120,2025-05-09,2026-05-08,2026-08-07 09:01,有価証券報告書（内国投資信託受益証券）－第16期(2025/05/09－2026/05/08),,,,,,,0,0,0,1,1,1,0,1,1
15,S100YT63,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G05405,030,07A000,120,2025-11-11,2026-05-08,2026-08-07 09:01,有価証券報告書（内国投資信託受益証券）－第38期(2025/11/11－2026/05/08),,,,,,,0,0,0,1,1,1,0,1,1
16,S100YUP6,E02404,79560,8010001027298,ピジョン株式会社,,010,042000,135,,,2026-08-07 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
17,S100YT79,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G04914,030,04A000,030,,,2026-08-07 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
18,S100YTGE,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15686,030,07A000,120,2025-11-12,2026-05-08,2026-08-07 09:02,有価証券報告書（内国投資信託受益証券）－第1期(2025/11/12－2026/05/08),,,,,,,0,0,0,1,1,1,0,1,1
19,S100YNJC,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G02262,030,07A000,120,2025-11-11,2026-05-11,2026-08-07 09:02,有価証券報告書（内国投資信託受益証券）－第41期(2025/11/11－2026/05/11),,,,,,,0,0,0,1,1,1,0,1,1
20,S100YUIF,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G13876,030,995000,180,,,2026-08-07 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
21,S100YSTG,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14686,030,07A000,120,2025-11-08,2026-05-07,2026-08-07 09:02,有価証券報告書（内国投資信託受益証券）－第7期(2025/11/08－2026/05/07),,,,,,,0,0,0,1,1,1,0,1,1
22,S100YT88,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11927,030,07A000,120,2025-05-09,2026-05-08,2026-08-07 09:02,有価証券報告書（内国投資信託受益証券）－第11期(2025/05/09－2026/05/08),,,,,,,0,0,0,1,1,1,0,1,1
23,S100YTBM,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11883,030,07A000,120,2025-05-09,2026-05-08,2026-08-07 09:02,有価証券報告書（内国投資信託受益証券）－第16期(2025/05/09－2026/05/08),,,,,,,0,0,0,1,1,1,0,1,1
24,S100YTFS,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11879,030,04A000,030,,,2026-08-07 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
25,S100YT6O,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G05405,030,04A000,030,,,2026-08-07 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
26,S100YT6W,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11940,030,10A000,160,2025-11-08,2026-11-09,2026-08-07 09:03,半期報告書（内国投資信託受益証券）－第39期(2025/11/08－2026/11/09),,,,,,,0,0,0,1,1,0,0,1,1
27,S100YUIH,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G14514,030,995000,180,,,2026-08-07 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
28,S100YTGN,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15686,030,04A001,040,,,2026-08-07 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100WWF3,,0,0,0,1,1,1,0,1,1
29,S100YF1K,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G05353,030,07A000,120,2025-05-08,2026-05-07,2026-08-07 09:03,有価証券報告書（内国投資信託受益証券）－第19期(2025/05/08－2026/05/07),,,,,,,0,0,0,1,1,1,0,1,1
30,S100YT85,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11927,030,04A000,030,,,2026-08-07 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
31,S100YNJO,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G02262,030,04A000,030,,,2026-08-07 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
32,S100YRYT,E06748,,2010001049257,大和アセットマネジメント株式会社,G03631,030,04A000,030,,,2026-08-07 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
33,S100YF1N,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G05353,030,04A000,030,,,2026-08-07 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
