seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100WDCL,E30689,,4010001158535,あおぞら投信株式会社,G10831,030,10A000,160,2024-12-11,2025-12-10,2025-09-10 09:00,半期報告書（内国投資信託受益証券）－第11期(2024/12/11－2025/12/10),,,,,,,0,0,0,1,1,0,0,1,1
2,S100WFF6,E12460,,7010001054021,野村アセットマネジメント株式会社,G14994,030,04A000,030,,,2025-09-10 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
3,S100WFEG,E10439,,4010001027269,ピクテ・ジャパン株式会社,G03651,030,04A000,030,,,2025-09-10 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
4,S100WJ32,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G05204,030,10A000,160,2024-12-11,2025-12-10,2025-09-10 09:00,半期報告書（内国投資信託受益証券）－第19期(2024/12/11－2025/12/10),,,,,,,0,0,0,1,1,0,0,1,1
5,S100WNS0,E00650,38780,9010001034871,株式会社巴川コーポレーション,,010,170000,220,,,2025-09-10 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
6,S100WL0V,E06748,,2010001049257,大和アセットマネジメント株式会社,G10143,030,07A000,120,2024-12-18,2025-06-17,2025-09-10 09:00,有価証券報告書（内国投資信託受益証券）－第23期(2024/12/18－2025/06/17),,,,,,,0,0,0,1,1,1,0,1,1
7,S100WDCN,E30689,,4010001158535,あおぞら投信株式会社,G10831,030,04A000,030,,,2025-09-10 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100WIQM,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G05610,030,07A000,120,2024-12-14,2025-06-13,2025-09-10 09:00,有価証券報告書（内国投資信託受益証券）－第35期(2024/12/14－2025/06/13),,,,,,,0,0,0,1,1,1,0,1,1
9,S100WFEI,E10439,,4010001027269,ピクテ・ジャパン株式会社,G03651,030,07A000,120,2024-12-11,2025-06-10,2025-09-10 09:01,有価証券報告書（内国投資信託受益証券）－第44期(2024/12/11－2025/06/10),,,,,,,0,0,0,1,1,1,0,1,1
10,S100WHCU,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G14864,030,10A000,160,2024-12-11,2025-12-10,2025-09-10 09:01,半期報告書（内国投資信託受益証券）－第3期(2024/12/11－2025/12/10),,,,,,,0,0,0,1,1,0,0,1,1
