seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100YH8N,E05606,30420,3120001099513,株式会社セキュアヴェイル,,010,030000,120,2025-04-01,2026-03-31,2026-06-24 09:00,有価証券報告書－第25期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,1,0,1,1
2,S100YI4Y,E31574,31370,5011501004062,株式会社ファンデリー,,010,053000,180,,,2026-06-24 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
3,S100Y2PE,E12460,,7010001054021,野村アセットマネジメント株式会社,G13415,030,07A000,120,2025-10-08,2026-04-07,2026-06-24 09:00,有価証券報告書（内国投資信託受益証券）－第14期(2025/10/08－2026/04/07),,,,,,,0,0,0,1,1,1,0,1,1
4,S100YH4H,E01855,18320,7430001021532,株式会社北海電工,,010,030000,120,2025-04-01,2026-03-31,2026-06-24 09:00,有価証券報告書－第86期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,1,0,1,1
5,S100YIKJ,E02505,80150,6180001031731,豊田通商株式会社,,010,053000,180,,,2026-06-24 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
6,S100YC8F,E06748,,2010001049257,大和アセットマネジメント株式会社,G04971,030,995000,180,,,2026-06-24 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
7,S100YIUX,E38309,,,奥山　宏昭,,060,010000,350,,,2026-06-24 09:00,大量保有報告書,E38373,,,,,,0,0,0,1,1,0,0,1,1
8,S100YEPB,E00355,21080,8010401054826,日本甜菜製糖株式会社,,010,030000,120,2025-04-01,2026-03-31,2026-06-24 09:00,有価証券報告書－第128期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,1,0,1,1
9,S100YIVI,E01683,64880,9180001011318,株式会社ヨシタケ,,010,053000,180,,,2026-06-24 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
10,S100YGUY,E01855,18320,7430001021532,株式会社北海電工,,010,042000,135,,,2026-06-24 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
11,S100YICM,E31883,,,Ｏａｓｉｓ　Ｍａｎａｇｅｍｅｎｔ　Ｃｏｍｐａｎｙ　Ｌｔｄ．,,060,010002,350,,,2026-06-24 09:00,変更報告書,E36635,,,,,,0,0,0,1,1,1,0,1,1
12,S100YGAU,E01014,43660,4120001035442,ダイトーケミックス株式会社,,010,030000,120,2025-04-01,2026-03-31,2026-06-24 09:00,有価証券報告書－第80期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,1,0,1,1
13,S100YCGA,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11943,030,10A000,160,2025-09-25,2026-09-24,2026-06-24 09:00,半期報告書（内国投資信託受益証券）－第28期(2025/09/25－2026/09/24),,,,,,,0,0,0,1,1,0,0,1,1
14,S100YGV8,E01855,18320,7430001021532,株式会社北海電工,,015,010000,235,,,2026-06-24 09:00,内部統制報告書－第86期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
