seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100XX1V,E12460,,7010001054021,野村アセットマネジメント株式会社,G08044,030,10A000,160,2025-08-19,2026-08-17,2026-05-14 09:00,半期報告書（内国投資信託受益証券）－第16期(2025/08/19－2026/08/17),,,,,,,0,0,0,1,1,0,0,1,1
2,S100Y355,E40108,,8010902016481,株式会社ルイ・ボストン,,060,010002,350,,,2026-05-14 09:00,変更報告書,E03492,,,,,,0,0,0,1,1,1,0,1,1
3,S100XYOL,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G01274,030,07A000,120,2025-02-18,2026-02-16,2026-05-14 09:00,有価証券報告書（内国投資信託受益証券）－第26期(2025/02/18－2026/02/16),,,,,,,0,0,0,1,1,1,0,1,1
4,S100XYOC,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G01274,030,04A000,030,,,2026-05-14 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
5,S100XX93,E12460,,7010001054021,野村アセットマネジメント株式会社,G02333,030,07A000,120,2025-02-18,2026-02-17,2026-05-14 09:00,有価証券報告書（内国投資信託受益証券）－第39期(2025/02/18－2026/02/17),,,,,,,0,0,0,1,1,1,0,1,1
6,S100XX1X,E12460,,7010001054021,野村アセットマネジメント株式会社,G08044,030,04A001,040,,,2026-05-14 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100WVBD,,0,0,0,1,1,1,0,1,1
7,S100XQ05,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G03558,030,07A000,120,2025-08-21,2026-02-20,2026-05-14 09:01,有価証券報告書（内国投資信託受益証券）－第46期(2025/08/21－2026/02/20),,,,,,,0,0,0,1,1,1,0,1,1
8,S100Y3Q8,E40133,,6010403033219,Ａｐｒｉｃｕｓ　Ｐａｒｔｎｅｒｓ合同会社,,060,010002,350,,,2026-05-14 09:01,変更報告書,E01308,,,,,,0,0,0,1,1,0,0,1,1
9,S100XX1P,E12460,,7010001054021,野村アセットマネジメント株式会社,G03917,030,07A000,120,2025-02-18,2026-02-16,2026-05-14 09:01,有価証券報告書（内国投資信託受益証券）－第22期(2025/02/18－2026/02/16),,,,,,,0,0,0,1,1,1,0,1,1
10,S100Y3KO,E02810,74460,5420001009282,東北化学薬品株式会社,,010,043A00,160,2025-10-01,2026-09-30,2026-05-14 09:01,半期報告書－第75期(2025/10/01－2026/09/30),,,,,,,0,0,0,1,1,0,0,1,1
11,S100XXQZ,E12460,,7010001054021,野村アセットマネジメント株式会社,G08708,030,04A000,030,,,2026-05-14 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
12,S100Y2QL,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G12108,030,995000,180,,,2026-05-14 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
13,S100XX97,E12460,,7010001054021,野村アセットマネジメント株式会社,G02333,030,04A000,030,,,2026-05-14 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
14,S100XQ04,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G03558,030,04A000,030,,,2026-05-14 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
15,S100Y3L1,E02810,74460,5420001009282,東北化学薬品株式会社,,010,042000,135,,,2026-05-14 09:02,確認書,,,,,,,0,0,0,0,1,0,0,0,1
16,S100XXQY,E12460,,7010001054021,野村アセットマネジメント株式会社,G08708,030,07A000,120,2025-02-18,2026-02-17,2026-05-14 09:03,有価証券報告書（内国投資信託受益証券）－第14期(2025/02/18－2026/02/17),,,,,,,0,0,0,1,1,1,0,1,1
17,S100XQD7,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G10276,030,07A000,120,2025-08-16,2026-02-16,2026-05-14 09:03,有価証券報告書（内国投資信託受益証券）－第24期(2025/08/16－2026/02/16),,,,,,,0,0,0,1,1,1,0,1,1
18,S100Y0EX,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G04597,030,07A000,120,2025-02-19,2026-02-18,2026-05-14 09:03,有価証券報告書（内国投資信託受益証券）－第21期(2025/02/19－2026/02/18),,,,,,,0,0,0,1,1,1,0,1,1
