seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100UJUU,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11822,030,07A000,120,2023-07-26,2024-07-25,2024-10-25 09:00,有価証券報告書（内国投資信託受益証券）－第24期(2023/07/26－2024/07/25),,,,,,,0,0,0,1,1,1,0,1,1
2,S100UDSJ,E12460,,7010001054021,野村アセットマネジメント株式会社,G08626,030,07A000,120,2024-02-14,2024-08-13,2024-10-25 09:00,有価証券報告書（内国投資信託受益証券）－第25期(2024/02/14－2024/08/13),,,,,,,0,0,0,1,1,1,0,1,1
3,S100U8NG,E32011,,5010601048309,りそなアセットマネジメント株式会社,G11516,030,10A000,160,2024-01-26,2025-01-27,2024-10-25 09:00,半期報告書（内国投資信託受益証券）－第9期(2024/01/26－2025/01/27),,,,,,,0,0,0,1,1,0,0,1,1
4,S100U8NF,E32011,,5010601048309,りそなアセットマネジメント株式会社,G11516,030,04A000,030,,,2024-10-25 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
5,S100UDZ8,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G04493,030,07A000,120,2024-01-26,2024-07-25,2024-10-25 09:01,有価証券報告書（内国投資信託受益証券）－第38期(2024/01/26－2024/07/25),,,,,,,0,0,0,1,1,1,0,1,1
6,S100UBX0,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08685,030,07A000,120,2023-07-26,2024-07-25,2024-10-25 09:01,有価証券報告書（内国投資信託受益証券）－第14期(2023/07/26－2024/07/25),,,,,,,0,0,0,1,1,1,0,1,1
7,S100UHZW,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G07688,030,10A000,160,2024-01-27,2025-01-27,2024-10-25 09:01,半期報告書（内国投資信託受益証券）－第16期(2024/01/27－2025/01/27),,,,,,,0,0,0,1,1,0,0,1,1
8,S100UKGE,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11858,030,995000,180,,,2024-10-25 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
9,S100U8NI,E32011,,5010601048309,りそなアセットマネジメント株式会社,G11692,030,10A000,160,2024-01-26,2025-01-27,2024-10-25 09:01,半期報告書（内国投資信託受益証券）－第9期(2024/01/26－2025/01/27),,,,,,,0,0,0,1,1,0,0,1,1
10,S100UJW7,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12064,030,10A000,160,2024-01-26,2025-01-27,2024-10-25 09:02,半期報告書（内国投資信託受益証券）－第10期(2024/01/26－2025/01/27),,,,,,,0,0,0,1,1,0,0,1,1
11,S100UEFH,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G11179,030,04A001,040,,,2024-10-25 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100T86H,,0,0,0,1,1,0,0,1,1
12,S100UF8B,E12460,,7010001054021,野村アセットマネジメント株式会社,G13043,030,04A000,030,,,2024-10-25 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
13,S100UJUH,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11822,030,04A000,030,,,2024-10-25 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
14,S100UHZT,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G07688,030,04A001,040,,,2024-10-25 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100T4CX,,0,0,0,1,1,1,0,1,1
