seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100YMMA,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G10696,030,07A000,120,2025-10-28,2026-04-27,2026-07-24 09:00,有価証券報告書（内国投資信託受益証券）－第23期(2025/10/28－2026/04/27),,,,,,,0,0,0,1,1,1,0,1,1
2,S100YCIE,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08119,030,07A000,120,2025-04-26,2026-04-27,2026-07-24 09:00,有価証券報告書（内国投資信託受益証券）－第22期(2025/04/26－2026/04/27),,,,,,,0,0,0,1,1,1,0,1,1
3,S100YRFX,E38965,55920,7420001005379,株式会社くすりの窓口,,010,053000,180,,,2026-07-24 09:00,臨時報告書,,,,第19条第2項第3号,,,0,0,0,1,1,0,0,1,1
4,S100YRO6,E00458,22880,3120901012046,丸大食品株式会社,,010,110000,080,,,2026-07-24 09:00,発行登録書（株券､社債券等）,,,,,,,0,0,0,1,1,1,0,1,1
5,S100YQ4K,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G03546,030,995000,180,,,2026-07-24 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100Y9NQ,E12460,,7010001054021,野村アセットマネジメント株式会社,G12311,030,07A000,120,2025-10-28,2026-04-27,2026-07-24 09:00,有価証券報告書（内国投資信託受益証券）－第19期(2025/10/28－2026/04/27),,,,,,,0,0,0,1,1,1,0,1,1
7,S100YMM4,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G10696,030,04A000,030,,,2026-07-24 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100YNQB,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G01838,030,10A000,160,2025-10-30,2026-10-29,2026-07-24 09:01,半期報告書（内国投資信託受益証券）－第40期(2025/10/30－2026/10/29),,,,,,,0,0,0,1,1,0,0,1,1
9,S100YQ5Q,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G10824,030,995000,180,,,2026-07-24 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
10,S100YCI7,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08119,030,04A000,030,,,2026-07-24 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
11,S100YQIJ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11809,030,10A000,160,2025-10-25,2026-10-26,2026-07-24 09:01,半期報告書（内国投資信託受益証券）－第41期(2025/10/25－2026/10/26),,,,,,,0,0,0,1,1,0,0,1,1
12,S100YIRL,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G12520,030,07A000,120,2025-04-26,2026-04-27,2026-07-24 09:01,有価証券報告書（内国投資信託受益証券）－第9期(2025/04/26－2026/04/27),,,,,,,0,0,0,1,1,1,0,1,1
13,S100YDT6,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G10178,030,10A000,160,2025-10-28,2026-10-27,2026-07-24 09:01,半期報告書（内国投資信託受益証券）－第13期(2025/10/28－2026/10/27),,,,,,,0,0,0,1,1,0,0,1,1
14,S100YDHU,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G12356,030,07A000,120,2025-04-29,2026-04-27,2026-07-24 09:01,有価証券報告書（内国投資信託受益証券）－第10期(2025/04/29－2026/04/27),,,,,,,0,0,0,1,1,1,0,1,1
15,S100YGTY,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G05146,030,07A000,120,2025-10-28,2026-04-27,2026-07-24 09:01,有価証券報告書（内国投資信託受益証券）－第39期(2025/10/28－2026/04/27),,,,,,,0,0,0,1,1,1,0,1,1
