seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100UYXV,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G12488,030,10A000,160,2024-04-25,2025-04-24,2025-01-24 09:00,半期報告書（内国投資信託受益証券）－第8期(2024/04/25－2025/04/24),,,,,,,0,0,0,1,1,0,0,1,1
2,S100UWS4,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G12356,030,10A000,160,2024-04-27,2025-04-28,2025-01-24 09:00,半期報告書（内国投資信託受益証券）－第9期(2024/04/27－2025/04/28),,,,,,,0,0,0,1,1,0,0,1,1
3,S100V0HD,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G08493,030,07A000,120,2023-10-26,2024-10-25,2025-01-24 09:00,有価証券報告書（内国投資信託受益証券）－第13期(2023/10/26－2024/10/25),,,,,,,0,0,0,1,1,1,0,1,1
4,S100V3LR,E09666,,9010001062807,アムンディ・ジャパン株式会社,G11401,030,995000,180,,,2025-01-24 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
5,S100V3OF,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G01613,030,995000,180,,,2025-01-24 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100V3O6,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12067,030,10A000,160,2024-04-26,2025-04-25,2025-01-24 09:00,半期報告書（内国投資信託受益証券）－第10期(2024/04/26－2025/04/25),,,,,,,0,0,0,1,1,0,0,1,1
7,S100V3XB,E14714,,2010001090483,キャピタル　アセットマネジメント株式会社,G10518,030,04A001,040,,,2025-01-24 09:00,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100ULEM,,0,0,0,1,1,0,0,1,1
8,S100UYMF,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G12488,030,04A000,030,,,2025-01-24 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
9,S100V2UA,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G03546,030,995000,180,,,2025-01-24 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
10,S100UWOC,E12460,,7010001054021,野村アセットマネジメント株式会社,G07881,030,10A000,160,2024-05-01,2025-04-28,2025-01-24 09:00,半期報告書（内国投資信託受益証券）－第15期(2024/05/01－2025/04/28),,,,,,,0,0,0,1,1,0,0,1,1
11,S100UYXY,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G08493,030,04A000,030,,,2025-01-24 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
12,S100UZUC,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G04621,030,995000,180,,,2025-01-24 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
13,S100V3OG,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G04806,030,995000,180,,,2025-01-24 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
