seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100SMMC,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11914,030,07A000,120,2023-04-25,2023-10-23,2024-01-23 09:00,有価証券報告書（内国投資信託受益証券）－第19期(2023/04/25－2023/10/23),,,,,,,0,0,0,1,1,1,0,1,1
2,S100SMJC,E09666,,9010001062807,アムンディ・ジャパン株式会社,G07981,030,995000,180,,,2024-01-23 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
3,S100SFKE,E12460,,7010001054021,野村アセットマネジメント株式会社,G12103,030,10A000,160,2023-04-25,2024-04-22,2024-01-23 09:00,半期報告書（内国投資信託受益証券）－第8期(2023/04/25－2024/04/22),,,,,,,0,0,0,1,1,0,0,1,1
4,S100SD4B,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G13139,030,07A000,120,2023-04-25,2023-10-24,2024-01-23 09:00,有価証券報告書（内国投資信託受益証券）－第10期(2023/04/25－2023/10/24),,,,,,,0,0,0,1,1,1,0,1,1
5,S100SGDV,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G14064,030,995000,180,,,2024-01-23 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0,1,1
6,S100SG2N,E12460,,7010001054021,野村アセットマネジメント株式会社,G12385,030,10A000,160,2023-04-25,2024-04-22,2024-01-23 09:01,半期報告書（内国投資信託受益証券）－第8期(2023/04/25－2024/04/22),,,,,,,0,0,0,1,1,0,0,1,1
7,S100SNBP,E06748,,2010001049257,大和アセットマネジメント株式会社,G05394,030,995000,180,,,2024-01-23 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100SD4G,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G13139,030,04A000,030,,,2024-01-23 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
9,S100SJAW,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G10040,030,995000,180,,,2024-01-23 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0,1,1
10,S100SNAR,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G04702,030,995000,180,,,2024-01-23 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
11,S100SHLQ,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G14064,030,04A001,040,,,2024-01-23 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100S914,,0,0,0,1,1,0,0,1,1
12,S100SN1P,E12481,,1010401025734,フィデリティ投信株式会社,G04824,030,07A000,120,2022-10-26,2023-10-25,2024-01-23 09:02,有価証券報告書（内国投資信託受益証券）－第18期(2022/10/26－2023/10/25),,,,,,,0,0,0,1,1,1,0,1,1
13,S100SFKF,E12460,,7010001054021,野村アセットマネジメント株式会社,G12103,030,04A001,040,,,2024-01-23 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100QWYT,,0,0,0,1,1,0,0,1,1
14,S100SJJQ,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13346,030,10A000,160,2023-04-27,2024-04-26,2024-01-23 09:02,半期報告書（内国投資信託受益証券）－第8期(2023/04/27－2024/04/26),,,,,,,0,0,0,1,1,0,0,1,1
15,S100SLH9,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G03546,030,995000,180,,,2024-01-23 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
