seccode,market,jcn,name,pref,city,type,marketcap_m,since
1518,P,5290001010634,三井松島ホールディングス,福岡県,福岡市,2,37077,1913
1605,P,7010401078520,ＩＮＰＥＸ,東京都,港区,2,2762934,2006
1662,P,3010001108219,石油資源開発,東京都,千代田区,2,312768,1970
1663,P,4010001157909,Ｋ＆Ｏエナジーグループ,千葉県,茂原市,2,62963,2014
1711,S,2010401082989,ＳＤＳホールディングス,東京都,港区,3,3074,1986
1712,S,5180001044387,ダイセキ環境ソリューション,愛知県,名古屋市,3,17854,1996
1716,S,5021001007060,第一カッター興業,神奈川県,茅ヶ崎市,3,16752,
1717,S,7010001072436,明豊ファシリティワークス,東京都,千代田区,10,10834,
1718,S,8140001061763,美樹工業,兵庫県,姫路市,3,5639,1962
1719,P,2010401051696,安藤・間,東京都,港区,3,213605,2003
1720,P,9011001040166,東急建設,東京都,渋谷区,3,87864,2003
1721,P,3010701014889,コムシスホールディングス,東京都,品川区,3,432250,2003
1723,S,1010601021483,日本電技,東京都,墨田区,3,38077,
1724,S,3180001033524,シンクレイヤ,愛知県,名古屋市,3,3283,1962
1726,P,1240001015542,ビーアールホールディングス,広島県,広島市,3,16944,2002
1730,S,7020001068771,麻生フオームクリート,神奈川県,川崎市,3,2657,
1736,S,8010601001272,オーテック,東京都,江東区,3,18269,
1739,G,9130001012782,メルディアＤＣ,京都府,京都市,3,7061,1993
1743,S,8340001001600,コーアツ工業,鹿児島県,鹿児島市,3,2818,1959
1757,S,7010401063241,創建エース,東京都,新宿区,3,8565,1965
1758,S,7180001019940,太洋基礎工業,愛知県,名古屋市,3,4942,1967
1762,P,2120001056705,高松コンストラクショングループ,大阪府,大阪市,3,99964,1965
1764,S,5020001011279,工藤建設,神奈川県,横浜市,3,3341,
1766,P,1180001054828,東建コーポレーション,愛知県,名古屋市,3,125559,1976
1768,S,6140001044324,ソネック,兵庫県,高砂市,3,7065,1944
1770,S,6070001008237,藤田エンジニアリング,群馬県,高崎市,3,15245,1964
1775,S,6020001077096,富士古河Ｅ＆Ｃ,神奈川県,川崎市,3,45313,1923
1776,S,1011101036179,三井住建道路,東京都,新宿区,3,10140,1948
1780,P,6100001021418,ヤマウラ,長野県,駒ヶ根市,3,35348,1960
1783,S,7010401066847,アジアゲートホールディングス,東京都,港区,3,7822,1950
1786,P,7010601040057,オリエンタル白石,東京都,江東区,3,49555,1952
1787,S,7010001053015,ナカボーテック,東京都,中央区,3,12752,
1788,S,7160001005521,三東工業社,滋賀県,甲賀市,3,2284,1954
1789,S,3011101040583,ＥＴＳホールディングス,東京都,豊島区,3,3443,1935
1793,S,7260001001493,大本組,岡山県,岡山市,3,37738,1937
1795,S,7010601006280,マサル,東京都,江東区,3,3122,
1798,S,7100001003530,守谷商会,長野県,長野市,3,6938,1955
1799,S,4110001002922,第一建設工業,新潟県,新潟市,3,36252,1942
1801,P,4011101011880,大成建設,東京都,新宿区,3,1001056,1917
1802,P,7010401088742,大林組,東京都,港区,3,972595,1918
1803,P,1010401013565,清水建設,東京都,中央区,3,746651,1804
1805,P,8010001008703,飛島建設,東京都,港区,3,28348,1947
1807,S,5010401031200,佐藤渡辺,東京都,港区,3,10801,1938
1808,P,7010401024061,長谷工コーポレーション,東京都,港区,3,591061,1946
1810,S,7010001034956,松井建設,東京都,中央区,3,24770,1939
1811,S,5120001049004,錢高組,大阪府,大阪市,3,31986,1931
1812,P,8010401006744,鹿島建設,東京都,港区,3,1380585,1930
1813,P,4010001141053,不動テトラ,東京都,中央区,3,39360,1947
1814,P,5120001083408,大末建設,大阪府,大阪市,3,14934,1947
1815,P,2010001008709,鉄建建設,東京都,千代田区,3,32247,1944
1820,P,8010401021454,西松建設,東京都,港区,3,225257,1937
1821,P,2010001131477,三井住友建設,東京都,中央区,3,65395,1941
1822,S,3010001034869,大豊建設,東京都,中央区,3,66908,1949
1826,S,9070001001420,佐田建設,群馬県,前橋市,3,9794,1949
1827,S,4010001008731,ナカノフドー建設,東京都,千代田区,3,17870,1942
1828,S,5110001019890,田辺工業,新潟県,上越市,3,15255,1969
1833,P,7120001004931,奥村組,大阪府,大阪市,3,194099,1938
1835,P,6011101014147,東鉄工業,東京都,新宿区,3,109564,1943
1840,S,7430001010659,土屋ホールディングス,北海道,札幌市,3,5825,1976
1841,S,9010801004850,サンユー建設,東京都,大田区,3,3836,
1844,S,9011801002605,大盛工業,東京都,千代田区,3,3459,1967
1847,S,7010501028268,イチケン,東京都,港区,3,16936,1930
1848,S,6290001010204,富士ピー・エス,福岡県,福岡市,3,8408,1954
1850,S,3120001039386,南海辰村建設,大阪府,大阪市,3,9573,1944
1852,P,8120001022651,淺沼組,大阪府,大阪市,3,67214,1937
1853,S,4120001077567,森組,大阪府,大阪市,3,11054,1934
1860,P,6010001034874,戸田建設,東京都,中央区,3,302975,1936
1861,P,1210001001082,熊谷組,福井県,福井市,3,163403,1938
1866,S,7100001000742,北野建設,長野県,長野市,3,21194,1946
1867,S,8110001017149,植木組,新潟県,柏崎市,3,10681,1948
1870,P,6180001018506,矢作建設工業,愛知県,名古屋市,3,63610,1949
1871,P,1010001008742,ピーエス三菱,東京都,港区,3,43640,1952
1873,P,6400001001397,日本ハウスホールディングス,東京都,千代田区,3,12040,1969
1878,P,4010401016607,大東建託,東京都,港区,17,1119933,1974
1879,P,2040001003186,新日本建設,千葉県,千葉市,3,72835,1969
1882,P,7010401020201,東亜道路工業,東京都,港区,3,72454,1930
1884,P,9010401023409,日本道路,東京都,港区,3,93650,1929
1885,P,3011101055078,東亜建設工業,東京都,新宿区,3,85142,1920
1887,P,3010401022812,日本国土開発,東京都,港区,3,50264,1951
1888,P,6290801012011,若築建設,福岡県,北九州市,3,39154,1890
1890,P,9120001077496,東洋建設,大阪府,大阪市,3,120135,1929
1893,P,1010001000006,五洋建設,東京都,文京区,3,233101,1950
1897,S,8130001040495,金下建設,京都府,宮津市,3,10815,1951
1898,P,1010401015438,世紀東急工業,東京都,港区,3,69834,1950
1899,P,9110001004880,福田組,新潟県,新潟市,3,48266,1927
1904,S,3010701005946,大成温調,東京都,品川区,3,35032,1952
1905,S,7010401018815,テノックス,東京都,港区,3,8567,
1909,S,2010701007860,日本ドライケミカル,東京都,北区,8,20727,1955
1911,P,4010001090011,住友林業,東京都,千代田区,3,933033,1948
1914,S,9120001072753,日本基礎技術,大阪府,大阪市,3,13646,28
1921,S,9010001034839,巴コーポレーション,東京都,中央区,3,22705,1934
1925,P,6120001059662,大和ハウス工業,大阪府,大阪市,3,2939390,1947
1926,P,7010001008811,ライト工業,東京都,千代田区,3,117176,1948
1928,P,8120001059652,積水ハウス,大阪府,大阪市,3,2247104,1960
1929,P,7010001053304,日特建設,東京都,中央区,3,48826,1947
1930,P,6230001003007,北陸電気工事,富山県,富山市,3,35657,1944
1934,P,4370001006286,ユアテック,宮城県,仙台市,3,82986,1944
1938,P,5011501002891,日本リーテック,東京都,千代田区,3,31356,1945
1939,P,7470001004244,四電工,香川県,高松市,3,54862,1963
1941,P,9240001006971,中電工,広島県,広島市,3,158252,1944
1942,P,9010401006818,関電工,東京都,港区,3,294999,1944
1944,P,1120001063033,きんでん,大阪府,大阪市,3,500852,1944
1945,P,6010401020680,東京エネシス,東京都,中央区,3,38454,1947
1946,P,8180001038758,トーエネック,愛知県,名古屋市,3,89981,1944
1948,S,3010001034778,弘電社,東京都,中央区,3,10818,1917
1949,P,7120001044515,住友電設,大阪府,大阪市,3,100386,1950
1950,P,6010501016240,日本電設工業,東京都,台東区,3,123136,1942
1951,P,3011001031955,エクシオグループ,東京都,渋谷区,3,345965,1954
1952,P,2010001062912,新日本空調,東京都,中央区,3,60706,1969
1959,P,6290001001120,九電工,福岡県,福岡市,3,361199,1944
1960,S,4010001008681,サンテック,東京都,千代田区,3,14586,1948
1961,P,2010001008683,三機工業,東京都,中央区,3,103520,1949
1963,P,3010001008732,日揮ホールディングス,神奈川県,横浜市,3,445401,1928
1964,P,2120001049015,中外炉工業,大阪府,大阪市,3,19843,1945
1965,S,3010401018661,テクノ菱和,東京都,港区,3,34310,
1966,S,4290801010231,高田工業所,福岡県,北九州市,3,12138,1948
1967,S,5070001001977,ヤマト,群馬県,前橋市,3,24827,1946
1968,P,4010001008748,太平電業,東京都,千代田区,3,88386,
1969,P,3010001008749,高砂熱学工業,東京都,新宿区,3,233195,1923
1971,S,2010001034861,中央ビルト工業,東京都,中央区,3,1782,
1972,S,9010401038472,三晃金属工業,東京都,港区,3,18790,1949
1973,P,6010001135680,ＮＥＣネッツエスアイ,東京都,港区,10,342543,1953
1975,P,5010401000023,朝日工業社,東京都,港区,3,41616,1940
1976,P,1120001049032,明星工業,大阪府,大阪市,3,64224,1947
1979,P,7011101011812,大氣社,東京都,新宿区,3,142556,1949
1980,P,6120001045084,ダイダン,大阪府,大阪市,3,68578,1933
1981,S,5011001006550,協和日成,東京都,中央区,3,15069,
1982,P,9010401025405,日比谷総合設備,東京都,港区,3,60982,
1992,S,6010001013597,神田通信機,東京都,千代田区,3,5679,
1994,S,1010001049480,高橋カーテンウォール工業,東京都,中央区,3,4862,
1997,S,7050001000351,暁飯島工業,茨城県,水戸市,3,3351,1953
2001,P,9011001017684,ニップン,東京都,千代田区,1,179088,1896
2002,P,8010001008736,日清製粉グループ本社,東京都,千代田区,1,615107,1900
2003,S,3010001034893,日東富士製粉,東京都,中央区,1,46454,1914
2004,P,3010001008690,昭和産業,東京都,千代田区,1,109773,1936
2009,S,5290001055183,鳥越製粉,福岡県,うきは市,1,16507,1935
2053,P,2180001094757,中部飼料,愛知県,名古屋市,1,33591,1949
2055,S,7140001002355,日和産業,兵庫県,神戸市,1,5833,1924
2060,P,7020001107810,フィード・ワン,神奈川県,横浜市,1,32590,2014
2107,S,2010001034845,東洋精糖,東京都,中央区,1,11861,1949
2108,P,8010401054826,日本甜菜製糖,東京都,港区,1,31080,1919
2109,P,1010001034929,ＤＭ三井製糖ホールディングス,東京都,港区,1,101836,
2112,S,7010001079324,塩水港精糖,東京都,中央区,1,8365,1950
2114,S,5010001034982,フジ日本精糖,東京都,中央区,1,29986,1949
2117,P,2010001142672,ウェルネオシュガー,東京都,中央区,1,76977,2011
2120,P,1010401091628,ＬＩＦＵＬＬ,東京都,千代田区,10,25908,1997
2121,P,1011001035512,ＭＩＸＩ,東京都,渋谷区,10,184991,1999
2122,S,8011101028715,インタースペース,東京都,新宿区,10,6493,1999
2124,P,1010001019483,ジェイエイシーリクルートメント,東京都,千代田区,10,110096,1988
2127,P,6010001033744,日本Ｍ＆Ａセンターホールディングス,東京都,千代田区,10,250208,1991
2130,P,7010701022764,メンバーズ,東京都,中央区,10,13542,1995
2134,S,4120001048543,燦キャピタルマネージメント,大阪府,大阪市,10,2543,1997
2136,S,9020001015813,ヒップ,神奈川県,横浜市,10,4532,
2138,S,3010401083482,クルーズ,東京都,渋谷区,10,9498,2001
2139,S,2200001003384,中広,岐阜県,岐阜市,10,2916,1978
2146,P,6010701020975,ＵＴグループ,東京都,品川区,10,86122,2007
2148,P,1010001092299,アイティメディア,東京都,千代田区,10,21065,1999
2150,G,4010001075490,ケアネット,東京都,千代田区,10,39841,1996
2152,S,3010701010137,幼児活動研究会,東京都,品川区,10,14636,1972
2153,P,3260001010102,Ｅ・Ｊホールディングス,岡山県,岡山市,10,26884,2007
2154,P,5010401078571,オープンアップグループ,東京都,港区,10,206519,
2156,S,9470001002353,セーラー広告,香川県,高松市,10,1854,1951
2157,P,7070001003674,コシダカホールディングス,群馬県,前橋市,10,86333,2000
2158,G,1010401051219,ＦＲＯＮＴＥＯ,東京都,港区,10,23889,2003
2160,G,4011101053527,ジーエヌアイグループ,東京都,中央区,5,137758,2001
2162,S,7011101037766,ｎｍｓ　ホールディングス,東京都,新宿区,10,7823,1985
2163,P,6140001047590,アルトナー,大阪府,大阪市,10,24008,1962
2164,G,6040001020962,地域新聞社,千葉県,八千代市,10,801,1984
2168,P,6010001114024,パソナグループ,東京都,千代田区,10,110980,2007
2169,S,9180301001381,ＣＤＳ,愛知県,岡崎市,10,11737,1980
2170,P,5010001068254,リンクアンドモチベーション,東京都,中央区,10,61283,2000
2173,G,3010001099004,博展,東京都,中央区,10,5885,1970
2175,P,2010001134117,エス・エム・エス,東京都,港区,10,219429,2003
2179,S,6120001140744,成学社,大阪府,大阪市,10,4660,
2180,S,1011001044042,サニーサイドアップグループ,東京都,渋谷区,10,8587,1985
2181,P,8011001058176,パーソルホールディングス,東京都,渋谷区,10,548719,2008
2183,S,9120001111255,リニカル,大阪府,大阪市,10,12815,
2185,S,4180001036617,シイエム・シイ,愛知県,名古屋市,10,17668,1962
2186,S,9010801008257,ソーバル,東京都,品川区,10,8118,1983
2193,S,6010401071872,クックパッド,神奈川県,横浜市,10,12032,1997
2195,G,3010001129669,アミタホールディングス,京都府,京都市,10,11745,2010
2196,S,9010401057687,エスクリ,東京都,中央区,10,3915,
2198,P,5300001005459,アイ・ケイ・ケイホールディングス,佐賀県,伊万里市,10,20940,1995
2201,P,1010401029660,森永製菓,東京都,港区,1,251188,1910
2204,S,6011101015442,中村屋,東京都,新宿区,1,18586,1923
2206,P,5120001049268,江崎グリコ,大阪府,大阪市,1,292840,1929
2207,P,5180001027409,名糖産業,愛知県,名古屋市,1,29372,1945
2208,S,6110001017563,ブルボン,新潟県,柏崎市,1,63959,1924
2209,P,5190001000125,井村屋グループ,三重県,津市,1,31708,1947
2211,P,3010001034910,不二家,東京都,文京区,1,63946,1938
2212,P,4010001008806,山崎製パン,東京都,千代田区,1,775616,1948
2215,S,8012701009955,第一屋製パン,東京都,小平市,1,4511,1955
2216,S,9011201001240,カンロ,東京都,新宿区,1,29789,1950
2217,P,2140001002665,モロゾフ,兵庫県,神戸市,1,27361,1931
2220,P,4110001006378,亀田製菓,新潟県,新潟市,1,91841,1957
2221,S,5110001023736,岩塚製菓,新潟県,長岡市,1,29975,1954
2222,P,1270001003263,寿スピリッツ,鳥取県,米子市,1,309504,1952
2224,S,1180001075799,コモ,愛知県,小牧市,1,10298,1984
2226,S,9011401005578,湖池屋,東京都,板橋区,1,40439,1977
2229,P,8010001133757,カルビー,東京都,千代田区,1,394021,1949
2264,P,8010401029662,森永乳業,東京都,港区,1,268989,1949
2266,P,6140001011869,六甲バター,兵庫県,神戸市,1,28681,1948
2267,P,7010401029746,ヤクルト本社,東京都,港区,1,1081007,1955
2268,S,8010701008226,Ｂ－Ｒ　サーティワン　アイスクリーム,東京都,品川区,1,39012,
2269,P,9010001123947,明治ホールディングス,東京都,中央区,1,1014488,2009
2270,P,8430001041570,雪印メグミルク,北海道,札幌市,1,157989,2009
2281,P,6010701008888,プリマハム,東京都,品川区,1,115903,1948
2282,P,6120001077615,日本ハム,大阪府,大阪市,1,504808,1949
2286,S,8250001006179,林兼産業,山口県,下関市,1,4936,1941
2288,P,3120901012046,丸大食品,大阪府,高槻市,1,43125,1958
2291,S,6240001010290,福留ハム,広島県,広島市,1,5090,1958
2292,P,6140001069164,Ｓ　Ｆｏｏｄｓ,兵庫県,西宮市,1,107613,1967
2293,S,4060001017356,滝沢ハム,栃木県,栃木市,1,6842,1950
2294,P,7190001012102,柿安本店,三重県,桑名市,1,31254,1968
2296,P,6011001110293,伊藤ハム米久ホールディングス,東京都,目黒区,1,231321,2016
2300,S,7290001012793,きょくとう,福岡県,福岡市,10,2987,1964
2301,P,3120001047728,学情,東京都,千代田区,10,27821,1977
2303,S,9140001018622,ドーン,兵庫県,神戸市,10,6831,1997
2304,S,2010001072812,ＣＳＳホールディングス,東京都,中央区,10,3800,1984
2305,P,5120001096533,スタジオアリス,大阪府,大阪市,10,35660,1974
2307,P,5010701002818,クロスキャット,東京都,港区,10,18910,
2309,P,1010701011418,シミックホールディングス,東京都,港区,10,49996,1985
2311,S,4011801000662,エプコ,東京都,墨田区,10,8906,
2315,S,7010701017566,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,東京都,港区,10,6009,1989
2317,P,6010401088867,システナ,東京都,港区,10,134362,1983
2321,G,4430001024067,ソフトフロントホールディングス,東京都,千代田区,10,2532,1997
2323,S,6011301016389,ｆｏｎｆｕｎ,東京都,渋谷区,10,2766,1997
2325,P,6011101045308,ＮＪＳ,東京都,港区,10,27552,1951
2326,P,3010001096117,デジタルアーツ,東京都,千代田区,10,71796,1995
2327,P,9010001045803,日鉄ソリューションズ,東京都,港区,10,455217,1980
2329,S,3010401015790,東北新社,東京都,港区,10,65149,1961
2330,S,9290001059247,フォーサイド,東京都,中央区,10,2902,2000
2331,P,3010401016070,綜合警備保障,東京都,港区,10,412956,1965
2332,S,8010401008344,クエスト,東京都,港区,10,6772,
2334,G,3010901015200,イオレ,東京都,中央区,10,2821,
2335,P,4010701002678,キューブシステム,東京都,品川区,10,17325,1972
2337,P,1010001068118,いちご,東京都,千代田区,17,186991,2000
2338,S,2011101046458,クオンタムソリューションズ,東京都,千代田区,10,24160,
2340,S,5010001063544,極楽湯ホールディングス,東京都,千代田区,10,12508,1980
2341,S,8010001084372,アルバイトタイムス,東京都,中央区,10,4441,1973
2342,G,9330001006698,トランスジェニック,福岡県,福岡市,10,4403,
2344,S,4021001037562,平安レイサービス,神奈川県,平塚市,10,10005,1969
2345,S,9010001041967,クシム,東京都,港区,10,3421,1997
2349,S,8040001063472,エヌアイデイ,千葉県,香取市,10,24331,
2351,G,2030001073593,ＡＳＪ,埼玉県,川口市,10,3610,1984
2353,P,8120001093305,日本駐車場開発,大阪府,大阪市,17,63409,1991
2354,S,7290801010765,ＹＥ　ＤＩＧＩＴＡＬ,福岡県,北九州市,10,12895,1978
2359,P,4010901003823,コア,東京都,世田谷区,10,26999,
2370,G,1020001039274,メディネット,東京都,品川区,10,11074,
2371,P,9011001065997,カカクコム,東京都,渋谷区,10,350664,1997
2372,P,8010701014711,アイロムグループ,東京都,千代田区,10,24763,
2373,S,5120001101680,ケア２１,大阪府,大阪市,10,9381,1993
2374,P,5010001078518,セントケア・ホールディング,東京都,中央区,10,24874,1983
2375,S,5011101030772,ギグワークス,東京都,港区,10,14312,1977
2376,S,1120001079723,サイネックス,大阪府,大阪市,10,5759,1966
2378,P,3010601020797,ルネサンス,東京都,墨田区,10,19690,1982
2379,P,6010401050785,ディップ,東京都,港区,10,148907,1997
2384,P,4010601013288,ＳＢＳホールディングス,東京都,新宿区,12,98779,1987
2385,G,4120901026508,総医研ホールディングス,大阪府,豊中市,10,4264,
2388,G,7010001085875,ウェッジホールディングス,東京都,江東区,16,4419,2001
2389,P,4010001102162,デジタルホールディングス,東京都,千代田区,10,20795,1994
2391,S,5010401026654,プラネット,東京都,港区,10,8304,
2393,S,3010401035013,日本ケアサプライ,東京都,港区,10,30887,1998
2395,P,9340001000031,新日本科学,鹿児島県,鹿児島市,10,71108,1973
2397,S,7020001035045,ＤＮＡチップ研究所,東京都,港区,10,4689,1999
2402,G,1010701000676,アマナ,東京都,品川区,10,2083,1979
2404,S,5013201010877,鉄人化計画,東京都,目黒区,10,4954,1999
2408,S,8470001001397,ＫＧ情報,香川県,高松市,10,4468,1980
2410,P,8010401008039,キャリアデザインセンター,東京都,港区,10,14292,1993
2411,S,8010101001161,ゲンダイエージェンシー,東京都,新宿区,10,4932,
2412,P,8011001045281,ベネフィット・ワン,東京都,新宿区,10,340032,1996
2413,P,1010401063016,エムスリー,東京都,港区,10,1511885,2000
2415,S,2011101033968,ヒューマンホールディングス,東京都,新宿区,10,12889,2002
2418,S,2011001035049,ツカダ・グローバルホールディング,東京都,港区,10,18605,
2424,S,5180001085084,ブラス,愛知県,名古屋市,10,3934,1998
2425,S,8010801003671,ケアサービス,東京都,大田区,10,3385,
2427,P,2080001012662,アウトソーシング,東京都,千代田区,10,219160,1997
2428,S,5010001125807,ウェルネット,北海道,札幌市,10,10961,1983
2429,P,4290801004051,ワールドホールディングス,福岡県,北九州市,10,51406,
2432,P,4011001032721,ディー・エヌ・エー,東京都,渋谷区,10,183340,1999
2433,P,4010401051711,博報堂ＤＹホールディングス,東京都,港区,10,430463,2003
2435,S,3290801004110,シダー,福岡県,北九州市,10,2915,1981
2436,S,4010001041427,共同ピーアール,東京都,中央区,10,4783,1964
2437,S,7010001047124,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,東京都,中央区,10,4938,
2438,G,7240001000407,アスカネット,広島県,広島市,10,11474,1995
2440,P,1010001034565,ぐるなび,東京都,千代田区,10,14966,1989
2445,P,5120001102126,タカミヤ,大阪府,大阪市,10,22594,1969
2449,S,7010401097578,プラップジャパン,東京都,港区,10,4693,1970
2453,P,9180001044664,ジャパンベストレスキューシステム,愛知県,名古屋市,10,34025,1997
2454,S,7011001034665,オールアバウト,東京都,渋谷区,10,5613,1993
2459,S,4010001078254,アウンコンサルティング,東京都,千代田区,10,1718,1998
2461,P,7011001035606,ファンコミュニケーションズ,東京都,渋谷区,10,31003,1999
2462,P,5120001111993,ライク,大阪府,大阪市,10,30881,1993
2464,S,9010001027297,Ａｏｂａ‐ＢＢＴ,東京都,千代田区,10,5834,1998
2468,S,1120001095092,フュートレック,大阪府,大阪市,10,2481,
2469,S,8010401025232,ヒビノ,東京都,港区,10,22204,1964
2471,P,8010001072939,エスプール,東京都,千代田区,10,24334,1999
2475,P,5140001062244,ＷＤＢホールディングス,兵庫県,姫路市,10,45837,1985
2477,S,6011001044649,手間いらず,東京都,渋谷区,10,18391,2003
2479,G,9010001065586,ジェイテック,東京都,中央区,10,2083,
2480,S,7013201018258,システム・ロケーション,東京都,目黒区,10,5237,1968
2481,S,4021001022663,タウンニュース社,神奈川県,横浜市,10,3914,1980
2483,S,1120001089458,翻訳センター,大阪府,大阪市,10,6317,1986
2484,S,3120001089729,出前館,東京都,渋谷区,10,55617,1999
2485,S,6180001045104,ティア,愛知県,名古屋市,10,10552,1997
2487,S,6120001054993,ＣＤＧ,大阪府,大阪市,10,7519,
2488,S,6010701025248,ＪＴＰ,東京都,品川区,10,5240,
2489,P,7011101041652,アドウェイズ,東京都,新宿区,10,21507,2001
2491,P,1010401062075,バリューコマース,東京都,千代田区,10,52189,1996
2492,P,2010401041383,インフォマート,東京都,港区,10,105588,
2493,S,2013301018864,イーサポートリンク,東京都,豊島区,10,3969,
2497,G,6010401094782,ユナイテッド,東京都,渋谷区,10,37463,1998
2498,S,5011001048948,オリエンタルコンサルタンツホールディングス,東京都,渋谷区,10,17153,2006
2499,S,5010001111724,日本和装ホールディングス,東京都,港区,10,3115,1986
2501,P,4011001009265,サッポロホールディングス,東京都,渋谷区,1,534698,1949
2502,P,6010601036386,アサヒグループホールディングス,東京都,墨田区,1,2817418,1949
2503,P,5010001034768,キリンホールディングス,東京都,中野区,1,1904319,1907
2531,P,4130001014981,宝ホールディングス,京都府,京都市,1,250923,1925
2533,P,2010001034770,オエノンホールディングス,東京都,墨田区,1,23152,1924
2540,P,2011001024084,養命酒製造,東京都,渋谷区,1,30987,1923
2573,S,9430001021794,北海道コカ・コーラボトリング,北海道,札幌市,1,34401,1963
2579,P,4290001002946,コカ・コーラ　ボトラーズジャパンホールディングス,東京都,港区,1,427389,1960
2585,P,7120901008940,ライフドリンク　カンパニー,大阪府,大阪市,1,67096,1972
2586,G,4010001094581,フルッタフルッタ,東京都,千代田区,1,1315,
2587,P,8010401080079,サントリー食品インターナショナル,東京都,港区,1,1505448,2009
2588,S,9090001010626,プレミアムウォーターホールディングス,山梨県,富士吉田市,1,96370,2006
2590,P,2120001083154,ダイドーグループホールディングス,大阪府,大阪市,1,96661,1975
2593,P,3011001002279,伊藤園,東京都,渋谷区,1,377814,1966
2594,P,4010401007523,キーコーヒー,東京都,港区,1,48033,1952
2597,S,9010401030413,ユニカフェ,東京都,港区,1,12593,1972
2599,S,2040001059014,ジャパンフーズ,千葉県,長柄町,1,6523,1976
2602,P,1010001034887,日清オイリオグループ,東京都,中央区,1,150206,1907
2607,P,8120001088461,不二製油グループ本社,大阪府,泉佐野市,1,214808,1950
2612,S,9010701002351,かどや製油,東京都,品川区,1,34686,1957
2613,P,6010001078021,Ｊ－オイルミルズ,東京都,中央区,1,67788,2002
2651,P,2010701019195,ローソン,東京都,品川区,14,827776,1975
2652,S,4011201005139,まんだらけ,東京都,中野区,14,17953,1987
2653,S,6290001017604,イオン九州,福岡県,福岡市,14,91229,1972
2654,S,9120001030926,アスモ,東京都,新宿区,14,5361,1975
2656,S,7011101035588,ベクターホールディングス,東京都,新宿区,14,2464,1989
2659,P,5360001008803,サンエー,沖縄県,宜野湾市,14,143598,1970
2664,P,3060001014164,カワチ薬品,栃木県,小山市,14,66769,1980
2666,S,4040001001139,オートウェーブ,千葉県,千葉市,14,2399,1990
2667,S,9011101002149,イメージ　ワン,東京都,品川区,13,3987,
2668,S,8120001020754,タビオ,大阪府,大阪市,13,8279,1977
2669,S,1180001023411,カネ美食品,愛知県,名古屋市,14,32450,1971
