seccode,market,jcn,name,pref,city,type,marketcap_m,since
1799,S,4110001002922,第一建設工業,新潟県,新潟市,3,51854,1942
1801,P,4011101011880,大成建設,東京都,新宿区,3,1153309,1917
1802,P,7010401088742,大林組,東京都,港区,3,1430032,1918
1803,P,1010401013565,清水建設,東京都,中央区,3,696973,1804
1805,P,8010001008703,飛島建設,東京都,港区,3,29622,1947
1807,S,5010401031200,佐藤渡辺,東京都,港区,3,11632,1938
1808,P,7010401024061,長谷工コーポレーション,東京都,港区,3,546092,1946
1810,S,7010001034956,松井建設,東京都,中央区,3,26452,1939
1811,S,5120001049004,錢高組,大阪府,大阪市,3,30846,1931
1812,P,8010401006744,鹿島建設,東京都,港区,3,1526230,1930
1813,P,4010001141053,不動テトラ,東京都,中央区,3,40564,1947
1814,P,5120001083408,大末建設,大阪府,大阪市,3,18087,1947
1815,P,2010001008709,鉄建建設,東京都,千代田区,3,40301,1944
1820,P,8010401021454,西松建設,東京都,港区,3,267506,1937
1821,P,2010001131477,三井住友建設,東京都,中央区,3,64256,1941
1822,S,3010001034869,大豊建設,東京都,中央区,3,64828,1949
1826,S,9070001001420,佐田建設,群馬県,前橋市,3,12386,1949
1827,S,4010001008731,ナカノフドー建設,東京都,千代田区,3,18180,1942
1828,S,5110001019890,田辺工業,新潟県,上越市,3,19697,1969
1833,P,7120001004931,奥村組,大阪府,大阪市,3,198353,1938
1835,P,6011101014147,東鉄工業,東京都,新宿区,3,116423,1943
1840,S,7430001010659,土屋ホールディングス,北海道,札幌市,3,5722,1976
1841,S,9010801004850,サンユー建設,東京都,大田区,3,3988,
1844,S,9011801002605,大盛工業,東京都,千代田区,3,5284,1967
1847,S,7010501028268,イチケン,東京都,港区,3,18896,1930
1848,S,6290001010204,富士ピー・エス,福岡県,福岡市,3,8483,1954
1850,S,3120001039386,南海辰村建設,大阪府,大阪市,3,10035,1944
1852,P,8120001022651,淺沼組,大阪府,大阪市,3,63013,1937
1853,S,4120001077567,森組,大阪府,大阪市,3,10594,1934
1860,P,6010001034874,戸田建設,東京都,中央区,3,344759,1936
1861,P,1210001001082,熊谷組,福井県,福井市,3,157559,1938
1866,S,7100001000742,北野建設,長野県,長野市,3,22939,1946
1867,S,8110001017149,植木組,新潟県,柏崎市,3,11183,1948
1870,P,6180001018506,矢作建設工業,愛知県,名古屋市,3,75431,1949
1871,P,1010001008742,ピーエス三菱,東京都,港区,3,47628,1952
1873,P,6400001001397,日本ハウスホールディングス,東京都,千代田区,3,13920,1969
1878,P,4010401016607,大東建託,東京都,港区,17,1196433,1974
1879,P,2040001003186,新日本建設,千葉県,千葉市,3,103209,1969
1882,P,7010401020201,東亜道路工業,東京都,港区,3,65715,1930
1884,P,9010401023409,日本道路,東京都,港区,3,80510,1929
1885,P,3011101055078,東亜建設工業,東京都,新宿区,3,88154,1920
1887,P,3010401022812,日本国土開発,東京都,港区,3,44389,1951
1888,P,6290801012011,若築建設,福岡県,北九州市,3,42914,1890
1890,P,9120001077496,東洋建設,大阪府,大阪市,3,141179,1929
1893,P,1010001000006,五洋建設,東京都,文京区,3,188998,1950
1897,S,8130001040495,金下建設,京都府,宮津市,3,11150,1951
1898,P,1010401015438,世紀東急工業,東京都,港区,3,65717,1950
1899,P,9110001004880,福田組,新潟県,新潟市,3,55007,1927
1904,S,3010701005946,大成温調,東京都,品川区,3,30593,1952
1905,S,7010401018815,テノックス,東京都,港区,3,9052,
1909,S,2010701007860,日本ドライケミカル,東京都,北区,8,20073,1955
1911,P,4010001090011,住友林業,東京都,千代田区,3,1170454,1948
1914,S,9120001072753,日本基礎技術,大阪府,大阪市,3,18430,28
1921,S,9010001034839,巴コーポレーション,東京都,中央区,3,34567,1934
1925,P,6120001059662,大和ハウス工業,大阪府,大阪市,3,2774552,1947
1926,P,7010001008811,ライト工業,東京都,千代田区,3,103496,1948
1928,P,8120001059652,積水ハウス,大阪府,大阪市,3,2460381,1960
1929,P,7010001053304,日特建設,東京都,中央区,3,48242,1947
1930,P,6230001003007,北陸電気工事,富山県,富山市,3,34578,1944
1934,P,4370001006286,ユアテック,宮城県,仙台市,3,106676,1944
1938,P,5011501002891,日本リーテック,東京都,千代田区,3,32406,1945
1939,P,7470001004244,四電工,香川県,高松市,3,61283,1963
1941,P,9240001006971,中電工,広島県,広島市,3,190693,1944
1942,P,9010401006818,関電工,東京都,港区,3,358639,1944
1944,P,1120001063033,きんでん,大阪府,大阪市,3,654531,1944
1945,P,6010401020680,東京エネシス,東京都,中央区,3,46515,1947
1946,P,8180001038758,トーエネック,愛知県,名古屋市,3,97616,1944
1948,S,3010001034778,弘電社,東京都,中央区,3,11661,1917
1949,P,7120001044515,住友電設,大阪府,大阪市,3,147889,1950
1950,P,6010501016240,日本電設工業,東京都,台東区,3,121659,1942
1951,P,3011001031955,エクシオグループ,東京都,渋谷区,3,346072,1954
1952,P,2010001062912,新日本空調,東京都,中央区,3,99436,1969
1959,P,6290001001120,九電工,福岡県,福岡市,3,406694,1944
1960,S,4010001008681,サンテック,東京都,千代田区,3,12048,1948
1961,P,2010001008683,三機工業,東京都,中央区,3,122501,1949
1963,P,3010001008732,日揮ホールディングス,神奈川県,横浜市,3,329023,1928
1964,P,2120001049015,中外炉工業,大阪府,大阪市,3,25584,1945
1965,S,3010401018661,テクノ菱和,東京都,港区,3,39025,
1966,S,4290801010231,高田工業所,福岡県,北九州市,3,10665,1948
1967,S,5070001001977,ヤマト,群馬県,前橋市,3,25716,1946
1968,P,4010001008748,太平電業,東京都,千代田区,3,109672,
1969,P,3010001008749,高砂熱学工業,東京都,新宿区,3,403174,1923
1971,S,2010001034861,中央ビルト工業,東京都,中央区,3,1777,
1972,S,9010401038472,三晃金属工業,東京都,港区,3,17780,1949
1973,P,6010001135680,ＮＥＣネッツエスアイ,東京都,港区,10,369123,1953
1975,P,5010401000023,朝日工業社,東京都,港区,3,37373,1940
1976,P,1120001049032,明星工業,大阪府,大阪市,3,74543,1947
1979,P,7011101011812,大氣社,東京都,新宿区,3,178320,1949
1980,P,6120001045084,ダイダン,大阪府,大阪市,3,149153,1933
1981,S,5011001006550,協和日成,東京都,中央区,3,15847,
1982,P,9010401025405,日比谷総合設備,東京都,港区,3,77446,
1992,S,6010001013597,神田通信機,東京都,千代田区,3,6401,
1994,S,1010001049480,高橋カーテンウォール工業,東京都,中央区,3,5732,
1997,S,7050001000351,暁飯島工業,茨城県,水戸市,3,4156,1953
2001,P,9011001017684,ニップン,東京都,千代田区,1,183423,1896
2002,P,8010001008736,日清製粉グループ本社,東京都,千代田区,1,563062,1900
2003,S,3010001034893,日東富士製粉,東京都,中央区,1,67195,1914
2004,P,3010001008690,昭和産業,東京都,千代田区,1,104925,1936
2009,S,5290001055183,鳥越製粉,福岡県,うきは市,1,17939,1935
2053,P,2180001094757,中部飼料,愛知県,名古屋市,1,47107,1949
2055,S,7140001002355,日和産業,兵庫県,神戸市,1,6791,1924
2060,P,7020001107810,フィード・ワン,神奈川県,横浜市,1,35399,2014
2107,S,2010001034845,東洋精糖,東京都,中央区,1,9079,1949
2108,P,8010401054826,日本甜菜製糖,東京都,港区,1,41119,1919
2109,P,1010001034929,ＤＭ三井製糖ホールディングス,東京都,港区,1,111138,
2112,S,7010001079324,塩水港精糖,東京都,中央区,1,9625,1950
2114,S,5010001034982,フジ日本精糖,東京都,中央区,1,30998,1949
2117,P,2010001142672,ウェルネオシュガー,東京都,中央区,1,81885,2011
2120,P,1010401091628,ＬＩＦＵＬＬ,東京都,千代田区,10,22150,1997
2121,P,1011001035512,ＭＩＸＩ,東京都,渋谷区,10,221930,1999
2122,S,8011101028715,インタースペース,東京都,新宿区,10,6577,1999
2124,P,1010001019483,ジェイエイシーリクルートメント,東京都,千代田区,10,118208,1988
2127,P,6010001033744,日本Ｍ＆Ａセンターホールディングス,東京都,千代田区,10,300883,1991
2130,P,7010701022764,メンバーズ,東京都,中央区,10,12603,1995
2134,S,4120001048543,燦キャピタルマネージメント,大阪府,大阪市,10,3125,1997
2136,S,9020001015813,ヒップ,神奈川県,横浜市,10,4226,
2138,S,3010401083482,クルーズ,東京都,渋谷区,10,9239,2001
2139,S,2200001003384,中広,岐阜県,岐阜市,10,3846,1978
2146,P,6010701020975,ＵＴグループ,東京都,品川区,10,136181,2007
2148,P,1010001092299,アイティメディア,東京都,千代田区,10,40505,1999
2150,G,4010001075490,ケアネット,東京都,千代田区,10,27186,1996
2152,S,3010701010137,幼児活動研究会,東京都,品川区,10,16168,1972
2153,P,3260001010102,Ｅ・Ｊホールディングス,岡山県,岡山市,10,29489,2007
2154,P,5010401078571,オープンアップグループ,東京都,港区,10,202556,
2156,S,9470001002353,セーラー広告,香川県,高松市,10,1939,1951
2157,P,7070001003674,コシダカホールディングス,群馬県,前橋市,10,71848,2000
2158,G,1010401051219,ＦＲＯＮＴＥＯ,東京都,港区,10,25503,2003
2160,G,4011101053527,ジーエヌアイグループ,東京都,中央区,5,126854,2001
2162,S,7011101037766,ｎｍｓ　ホールディングス,東京都,新宿区,10,9098,1985
2163,P,6140001047590,アルトナー,大阪府,大阪市,10,21894,1962
2164,G,6040001020962,地域新聞社,千葉県,八千代市,10,1254,1984
2168,P,6010001114024,パソナグループ,東京都,千代田区,10,84673,2007
2169,S,9180301001381,ＣＤＳ,愛知県,岡崎市,10,12429,1980
2170,P,5010001068254,リンクアンドモチベーション,東京都,中央区,10,56760,2000
2173,G,3010001099004,博展,東京都,中央区,10,7991,1970
2175,P,2010001134117,エス・エム・エス,東京都,港区,10,177181,2003
2179,S,6120001140744,成学社,大阪府,大阪市,10,4689,
2180,S,1011001044042,サニーサイドアップグループ,東京都,渋谷区,10,10015,1985
2181,P,8011001058176,パーソルホールディングス,東京都,渋谷区,10,604454,2008
2183,S,9120001111255,リニカル,大阪府,大阪市,10,10811,
2185,S,4180001036617,シイエム・シイ,愛知県,名古屋市,10,18372,1962
2186,S,9010801008257,ソーバル,東京都,品川区,10,8249,1983
2193,S,6010401071872,クックパッド,神奈川県,横浜市,10,23957,1997
2195,G,3010001129669,アミタホールディングス,京都府,京都市,10,10902,2010
2196,S,9010401057687,エスクリ,東京都,中央区,10,3929,
2198,P,5300001005459,アイ・ケイ・ケイホールディングス,佐賀県,伊万里市,10,23756,1995
2201,P,1010401029660,森永製菓,東京都,港区,1,243294,1910
2204,S,6011101015442,中村屋,東京都,新宿区,1,19811,1923
2206,P,5120001049268,江崎グリコ,大阪府,大阪市,1,303179,1929
2207,P,5180001027409,名糖産業,愛知県,名古屋市,1,34054,1945
2208,S,6110001017563,ブルボン,新潟県,柏崎市,1,66120,1924
2209,P,5190001000125,井村屋グループ,三重県,津市,1,32611,1947
2211,P,3010001034910,不二家,東京都,文京区,1,68742,1938
2212,P,4010001008806,山崎製パン,東京都,千代田区,1,762840,1948
2215,S,8012701009955,第一屋製パン,東京都,小平市,1,4511,1955
2216,S,9011201001240,カンロ,東京都,新宿区,1,43818,1950
2217,P,2140001002665,モロゾフ,兵庫県,神戸市,1,34875,1931
2220,P,4110001006378,亀田製菓,新潟県,新潟市,1,94854,1957
2221,S,5110001023736,岩塚製菓,新潟県,長岡市,1,31414,1954
2222,P,1270001003263,寿スピリッツ,鳥取県,米子市,1,307247,1952
2224,S,1180001075799,コモ,愛知県,小牧市,1,10462,1984
2226,S,9011401005578,湖池屋,東京都,板橋区,1,48602,1977
2229,P,8010001133757,カルビー,東京都,千代田区,1,424691,1949
2264,P,8010401029662,森永乳業,東京都,港区,1,321003,1949
2266,P,6140001011869,六甲バター,兵庫県,神戸市,1,32672,1948
2267,P,7010401029746,ヤクルト本社,東京都,港区,1,998563,1955
2268,S,8010701008226,Ｂ－Ｒ　サーティワン　アイスクリーム,東京都,品川区,1,39205,
2269,P,9010001123947,明治ホールディングス,東京都,中央区,1,1071712,2009
2270,P,8430001041570,雪印メグミルク,北海道,札幌市,1,190535,2009
2281,P,6010701008888,プリマハム,東京都,品川区,1,121056,1948
2282,P,6120001077615,日本ハム,大阪府,大阪市,1,501616,1949
2286,S,8250001006179,林兼産業,山口県,下関市,1,4651,1941
2288,P,3120901012046,丸大食品,大阪府,高槻市,1,44688,1958
2291,S,6240001010290,福留ハム,広島県,広島市,1,4845,1958
2292,P,6140001069164,Ｓ　Ｆｏｏｄｓ,兵庫県,西宮市,1,93641,1967
2293,S,4060001017356,滝沢ハム,栃木県,栃木市,1,6380,1950
2294,P,7190001012102,柿安本店,三重県,桑名市,1,32760,1968
2296,P,6011001110293,伊藤ハム米久ホールディングス,東京都,目黒区,1,247987,2016
2300,S,7290001012793,きょくとう,福岡県,福岡市,10,2903,1964
2301,P,3120001047728,学情,東京都,千代田区,10,30498,1977
2303,S,9140001018622,ドーン,兵庫県,神戸市,10,6871,1997
2304,S,2010001072812,ＣＳＳホールディングス,東京都,中央区,10,4942,1984
2305,P,5120001096533,スタジオアリス,大阪府,大阪市,10,36777,1974
2307,P,5010701002818,クロスキャット,東京都,港区,10,23842,
2309,P,1010701011418,シミックホールディングス,東京都,港区,10,50034,1985
2311,S,4011801000662,エプコ,東京都,墨田区,10,7471,
2315,S,7010701017566,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,東京都,港区,10,7784,1989
2317,P,6010401088867,システナ,東京都,港区,10,159161,1983
2321,G,4430001024067,ソフトフロントホールディングス,東京都,千代田区,10,2532,1997
2323,S,6011301016389,ｆｏｎｆｕｎ,東京都,渋谷区,10,3036,1997
2325,P,6011101045308,ＮＪＳ,東京都,港区,10,43759,1951
2326,P,3010001096117,デジタルアーツ,東京都,千代田区,10,70594,1995
2327,P,9010001045803,日鉄ソリューションズ,東京都,港区,10,526680,1980
2329,S,3010401015790,東北新社,東京都,港区,10,81179,1961
2330,S,9290001059247,フォーサイド,東京都,中央区,10,7688,2000
2331,P,3010401016070,綜合警備保障,東京都,港区,10,485047,1965
2332,S,8010401008344,クエスト,東京都,港区,10,7666,
2334,G,3010901015200,イオレ,東京都,中央区,10,1748,
2335,P,4010701002678,キューブシステム,東京都,品川区,10,18302,1972
2337,P,1010001068118,いちご,東京都,千代田区,17,201854,2000
2338,S,2011101046458,クオンタムソリューションズ,東京都,千代田区,10,21343,
2340,S,5010001063544,極楽湯ホールディングス,東京都,千代田区,10,12436,1980
2341,S,8010001084372,アルバイトタイムス,東京都,中央区,10,4521,1973
2342,G,9330001006698,トランスジェニック,福岡県,福岡市,10,4488,
2344,S,4021001037562,平安レイサービス,神奈川県,平塚市,10,11175,1969
2345,S,9010001041967,クシム,東京都,港区,10,4543,1997
2349,S,8040001063472,エヌアイデイ,千葉県,香取市,10,33744,
2351,G,2030001073593,ＡＳＪ,埼玉県,川口市,10,3936,1984
2353,P,8120001093305,日本駐車場開発,大阪府,大阪市,17,75602,1991
2354,S,7290801010765,ＹＥ　ＤＩＧＩＴＡＬ,福岡県,北九州市,10,14524,1978
2359,P,4010901003823,コア,東京都,世田谷区,10,29328,
2370,G,1020001039274,メディネット,東京都,品川区,10,11286,
2371,P,9011001065997,カカクコム,東京都,渋谷区,10,429341,1997
2372,P,8010701014711,アイロムグループ,東京都,千代田区,10,34190,
2373,S,5120001101680,ケア２１,大阪府,大阪市,10,7110,1993
2374,P,5010001078518,セントケア・ホールディング,東京都,中央区,10,22074,1983
2375,S,5011101030772,ギグワークス,東京都,港区,10,12180,1977
2376,S,1120001079723,サイネックス,大阪府,大阪市,10,4982,1966
2378,P,3010601020797,ルネサンス,東京都,墨田区,10,21978,1982
2379,P,6010401050785,ディップ,東京都,港区,10,189441,1997
2384,P,4010601013288,ＳＢＳホールディングス,東京都,新宿区,12,107438,1987
2385,G,4120901026508,総医研ホールディングス,大阪府,豊中市,10,4421,
2388,G,7010001085875,ウェッジホールディングス,東京都,江東区,16,3782,2001
2389,P,4010001102162,デジタルホールディングス,東京都,千代田区,10,18595,1994
2391,S,5010401026654,プラネット,東京都,港区,10,9060,
2393,S,3010401035013,日本ケアサプライ,東京都,港区,10,31404,1998
2395,P,9340001000031,新日本科学,鹿児島県,鹿児島市,10,54705,1973
2397,S,7020001035045,ＤＮＡチップ研究所,東京都,港区,10,6456,1999
2402,G,1010701000676,アマナ,東京都,品川区,10,1697,1979
2404,S,5013201010877,鉄人化計画,東京都,目黒区,10,6482,1999
2408,S,8470001001397,ＫＧ情報,香川県,高松市,10,4602,1980
2410,P,8010401008039,キャリアデザインセンター,東京都,港区,10,12938,1993
2411,S,8010101001161,ゲンダイエージェンシー,東京都,新宿区,10,4871,
2412,P,8011001045281,ベネフィット・ワン,東京都,新宿区,10,345126,1996
2413,P,1010401063016,エムスリー,東京都,港区,10,1085483,2000
2415,S,2011101033968,ヒューマンホールディングス,東京都,新宿区,10,17383,2002
2418,S,2011001035049,ツカダ・グローバルホールディング,東京都,港区,10,23941,
2424,S,5180001085084,ブラス,愛知県,名古屋市,10,4173,1998
2425,S,8010801003671,ケアサービス,東京都,大田区,10,3755,
2427,P,2080001012662,アウトソーシング,東京都,千代田区,10,220420,1997
2428,S,5010001125807,ウェルネット,北海道,札幌市,10,13444,1983
2429,P,4290801004051,ワールドホールディングス,福岡県,北九州市,10,39998,
2432,P,4011001032721,ディー・エヌ・エー,東京都,渋谷区,10,197509,1999
2433,P,4010401051711,博報堂ＤＹホールディングス,東京都,港区,10,472730,2003
2435,S,3290801004110,シダー,福岡県,北九州市,10,2444,1981
2436,S,4010001041427,共同ピーアール,東京都,中央区,10,5541,1964
2437,S,7010001047124,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,東京都,中央区,10,4176,
2438,G,7240001000407,アスカネット,広島県,広島市,10,11369,1995
2440,P,1010001034565,ぐるなび,東京都,千代田区,10,18664,1989
2445,P,5120001102126,タカミヤ,大阪府,大阪市,10,22547,1969
2449,S,7010401097578,プラップジャパン,東京都,港区,10,4777,1970
2453,P,9180001044664,ジャパンベストレスキューシステム,愛知県,名古屋市,10,34059,1997
2454,S,7011001034665,オールアバウト,東京都,渋谷区,10,5641,1993
2459,S,4010001078254,アウンコンサルティング,東京都,千代田区,10,1441,1998
2461,P,7011001035606,ファンコミュニケーションズ,東京都,渋谷区,10,31772,1999
2462,P,5120001111993,ライク,大阪府,大阪市,10,32191,1993
2464,S,9010001027297,Ａｏｂａ‐ＢＢＴ,東京都,千代田区,10,5092,1998
2468,S,1120001095092,フュートレック,大阪府,大阪市,10,2186,
2469,S,8010401025232,ヒビノ,東京都,港区,10,26834,1964
2471,P,8010001072939,エスプール,東京都,千代田区,10,26151,1999
2475,P,5140001062244,ＷＤＢホールディングス,兵庫県,姫路市,10,37954,1985
2477,S,6011001044649,手間いらず,東京都,渋谷区,10,24107,2003
2479,G,9010001065586,ジェイテック,東京都,中央区,10,2332,
2480,S,7013201018258,システム・ロケーション,東京都,目黒区,10,4955,1968
2481,S,4021001022663,タウンニュース社,神奈川県,横浜市,10,4299,1980
2483,S,1120001089458,翻訳センター,大阪府,大阪市,10,6906,1986
2484,S,3120001089729,出前館,東京都,渋谷区,10,31914,1999
2485,S,6180001045104,ティア,愛知県,名古屋市,10,10400,1997
2487,S,6120001054993,ＣＤＧ,大阪府,大阪市,10,8000,
2488,S,6010701025248,ＪＴＰ,東京都,品川区,10,5919,
2489,P,7011101041652,アドウェイズ,東京都,新宿区,10,17432,2001
2491,P,1010401062075,バリューコマース,東京都,千代田区,10,42434,1996
2492,P,2010401041383,インフォマート,東京都,港区,10,87428,
2493,S,2013301018864,イーサポートリンク,東京都,豊島区,10,4062,
2497,G,6010401094782,ユナイテッド,東京都,渋谷区,10,33017,1998
2498,S,5011001048948,オリエンタルコンサルタンツホールディングス,東京都,渋谷区,10,21051,2006
2499,S,5010001111724,日本和装ホールディングス,東京都,港区,10,2923,1986
2501,P,4011001009265,サッポロホールディングス,東京都,渋谷区,1,497271,1949
2502,P,6010601036386,アサヒグループホールディングス,東京都,墨田区,1,2921353,1949
2503,P,5010001034768,キリンホールディングス,東京都,中野区,1,1962815,1907
2531,P,4130001014981,宝ホールディングス,京都府,京都市,1,222007,1925
2533,P,2010001034770,オエノンホールディングス,東京都,墨田区,1,28071,1924
2540,P,2011001024084,養命酒製造,東京都,渋谷区,1,38742,1923
2573,S,9430001021794,北海道コカ・コーラボトリング,北海道,札幌市,1,37136,1963
2579,P,4290001002946,コカ・コーラ　ボトラーズジャパンホールディングス,東京都,港区,1,459257,1960
2585,P,7120901008940,ライフドリンク　カンパニー,大阪府,大阪市,1,82398,1972
2586,G,4010001094581,フルッタフルッタ,東京都,千代田区,1,1559,
2587,P,8010401080079,サントリー食品インターナショナル,東京都,港区,1,1720512,2009
2588,S,9090001010626,プレミアムウォーターホールディングス,山梨県,富士吉田市,1,88603,2006
2590,P,2120001083154,ダイドーグループホールディングス,大阪府,大阪市,1,88973,1975
2593,P,3011001002279,伊藤園,東京都,渋谷区,1,316347,1966
2594,P,4010401007523,キーコーヒー,東京都,港区,1,47238,1952
2597,S,9010401030413,ユニカフェ,東京都,港区,1,12829,1972
2599,S,2040001059014,ジャパンフーズ,千葉県,長柄町,1,12424,1976
2602,P,1010001034887,日清オイリオグループ,東京都,中央区,1,167738,1907
2607,P,8120001088461,不二製油グループ本社,大阪府,泉佐野市,1,276281,1950
2612,S,9010701002351,かどや製油,東京都,品川区,1,34263,1957
2613,P,6010001078021,Ｊ－オイルミルズ,東京都,中央区,1,65408,2002
2651,P,2010701019195,ローソン,東京都,品川区,14,1035096,1975
2652,S,4011201005139,まんだらけ,東京都,中野区,14,21129,1987
2653,S,6290001017604,イオン九州,福岡県,福岡市,14,95061,1972
2654,S,9120001030926,アスモ,東京都,新宿区,14,6134,1975
2656,S,7011101035588,ベクターホールディングス,東京都,新宿区,14,2466,1989
2659,P,5360001008803,サンエー,沖縄県,宜野湾市,14,159269,1970
2664,P,3060001014164,カワチ薬品,栃木県,小山市,14,71661,1980
2666,S,4040001001139,オートウェーブ,千葉県,千葉市,14,2254,1990
2667,S,9011101002149,イメージ　ワン,東京都,品川区,13,3349,
2668,S,8120001020754,タビオ,大阪府,大阪市,13,8395,1977
2669,S,1180001023411,カネ美食品,愛知県,名古屋市,14,33300,1971
